Time (s),Inlet Water Temp (C),Outlet Water Temp (C),Inlet Air Temp (C),Outlet Air Temp (C)
1223.95,48.5,45.1,75.04,69.77
1224.51,48.5,45.4,74.97,69.81
1225.07,49.1,45.1,74.9,69.7
1225.65,48.2,45.8,74.9,69.74
1226.21,46.0,45.2,75.0,69.74
1226.77,49.3,45.5,75.14,69.77
1227.33,48.5,45.6,74.97,69.81
1227.9,48.9,45.7,74.9,69.87
1228.46,48.6,44.9,74.83,69.87
1229.02,48.9,45.5,74.73,69.97
1229.57,48.0,44.8,74.8,69.91
1230.12,48.8,45.8,74.9,69.87
1230.69,48.7,44.8,74.8,69.74
1231.25,49.1,44.1,74.76,69.7
1231.81,48.8,45.3,74.93,69.74
1232.37,49.4,44.9,74.87,69.74
1232.93,49.1,45.1,74.93,69.74
1233.51,48.8,45.1,74.83,70.21
1234.07,51.9,44.3,74.9,69.91
1234.63,37.8,44.9,74.69,69.94
1235.18,48.9,44.9,74.69,70.04
1235.73,48.9,45.3,74.69,70.08
1236.28,46.5,45.0,74.83,70.04
1236.85,48.8,45.3,74.97,70.01
1237.45,49.2,45.0,74.9,69.97
1238.0,48.4,45.3,74.93,70.01
1238.55,49.1,44.9,75.04,69.91
1239.1,48.8,45.2,75.04,70.01
1239.65,48.9,45.6,75.14,70.08
1240.25,48.9,45.3,75.0,70.24
1240.8,49.5,45.7,74.9,70.01
1241.35,49.2,45.6,74.93,70.01
1241.9,48.1,45.2,75.07,70.18
1242.5,49.4,45.5,75.0,69.97
1243.05,48.8,45.1,74.87,69.91
1243.6,48.9,45.9,74.87,69.77
1244.15,49.1,45.8,74.76,69.7
1244.7,49.1,46.0,74.76,69.6
1245.3,49.6,46.2,74.55,69.57
1245.86,49.3,45.7,74.41,69.54
1246.36,48.9,45.7,74.38,69.57
1246.96,50.3,46.4,74.62,69.64
1247.52,48.8,46.4,74.41,69.57
1248.08,48.7,45.8,74.07,69.6
1248.64,48.7,46.6,74.59,69.6
1249.2,50.3,45.0,74.76,69.6
1249.76,48.6,46.3,74.8,69.6
1250.31,49.1,46.7,74.8,69.64
1250.91,49.1,46.3,74.73,69.7
1251.46,49.2,46.5,74.83,69.67
1252.01,48.2,46.9,74.83,69.64
1252.56,49.3,46.5,74.76,69.6
1253.11,48.0,46.4,74.69,69.6
1253.72,49.0,45.6,74.8,69.7
1254.28,48.7,46.7,74.59,69.64
1254.84,48.3,46.1,74.55,69.57
1255.4,48.0,46.2,74.59,69.54
1255.96,48.6,45.8,74.69,69.23
1256.52,48.3,46.3,74.69,69.5
1257.08,48.4,46.3,74.66,69.5
1257.64,49.3,46.4,74.8,69.64
1258.2,49.1,46.7,74.97,70.08
1258.76,48.8,46.3,74.97,69.97
1259.33,48.2,46.2,75.0,69.77
1259.88,48.4,47.4,74.97,69.74
1260.42,47.5,46.0,74.97,69.7
1260.97,49.2,47.3,74.9,69.91
1261.58,49.0,46.6,74.73,69.87
1262.09,48.7,46.0,74.8,69.74
1262.65,48.3,45.6,74.8,69.67
1263.25,48.1,46.9,74.93,69.7
1263.81,48.4,46.5,75.04,69.67
1264.37,48.0,46.8,75.0,69.74
1264.92,48.3,46.9,75.04,70.14
1265.47,47.4,46.7,75.04,70.35
1266.02,47.7,46.7,74.97,70.41
1266.61,47.7,46.7,75.04,70.21
1267.16,48.3,46.5,75.07,70.35
1267.72,47.9,47.8,74.76,70.99
1268.28,48.0,46.8,74.66,71.5
1268.83,47.7,45.6,74.52,71.6
1269.38,46.9,45.8,74.62,71.33
1269.98,47.7,46.2,74.55,71.63
1270.53,48.2,45.8,74.52,71.87
1271.08,46.9,46.8,74.59,72.01
1271.63,48.3,38.1,74.55,72.21
1272.19,17.6,46.4,74.48,72.35
1272.75,46.9,46.1,74.48,72.18
1273.31,46.6,46.2,74.52,72.35
1273.91,47.1,46.7,74.59,72.25
1274.46,46.9,46.0,74.62,72.15
1275.01,47.3,46.6,74.55,71.91
1275.56,47.5,46.7,74.59,71.6
1276.11,46.4,45.1,74.52,71.19
1276.71,46.6,46.1,74.41,71.26
1277.26,46.9,45.7,74.38,71.19
1277.81,46.5,46.9,74.45,70.99
1278.36,46.6,46.2,74.45,70.79
1278.96,46.8,46.1,74.31,70.85
1279.51,46.3,45.7,74.28,70.85
1280.06,46.6,46.1,74.21,70.65
1280.61,46.8,45.8,74.03,71.12
1281.21,46.9,45.6,73.97,71.91
1281.76,46.3,46.1,74.03,72.32
1282.31,46.5,44.3,74.03,72.11
1282.86,46.7,45.6,74.21,71.98
1283.41,47.1,46.6,74.28,71.77
1284.01,46.4,46.1,74.31,71.84
1284.56,46.5,45.8,74.17,72.21
1285.11,45.3,45.2,74.0,72.59
1285.66,46.3,45.8,73.83,72.83
1286.21,45.8,45.7,73.9,72.69
1286.81,46.9,45.8,74.0,72.73
1287.36,46.1,45.3,73.83,72.83
1287.91,45.9,45.4,73.93,72.59
1288.46,46.2,45.7,74.14,72.01
1289.06,45.4,45.9,74.14,71.67
1289.56,45.9,45.9,74.17,71.5
1290.16,46.6,45.4,74.21,71.23
1290.71,44.9,45.3,74.28,70.95
1291.26,46.1,45.4,74.31,71.19
1291.86,45.9,45.0,74.41,70.82
1292.41,45.4,44.9,74.38,70.79
1292.96,47.2,45.0,74.17,71.67
1293.51,45.1,46.0,74.03,71.91
1294.11,45.7,45.6,73.79,72.56
1294.66,45.6,45.1,73.86,72.8
1295.21,45.3,44.8,73.93,72.32
1295.76,46.1,45.0,74.1,72.01
1296.31,45.5,44.2,74.14,72.11
1296.91,45.9,45.4,74.03,72.45
1297.46,45.3,44.7,74.03,72.52
1298.01,45.0,45.3,73.52,73.17
1298.56,46.1,44.6,73.38,73.55
1299.16,45.8,44.7,73.66,72.97
1299.71,45.2,44.4,73.93,72.39
1300.26,45.5,44.7,74.0,71.67
1300.81,45.4,45.6,74.03,71.09
1301.36,45.6,45.1,74.21,70.72
1301.96,45.3,45.1,74.24,71.16
1302.51,45.3,45.7,74.31,70.89
1303.06,44.9,45.2,74.48,70.62
1303.61,44.9,44.7,74.59,70.38
1304.21,45.3,44.5,74.66,70.31
1304.76,45.2,44.5,74.83,70.21
1305.31,45.4,44.7,74.83,70.04
1305.86,45.4,44.7,74.93,69.87
1306.41,46.3,44.9,75.0,69.91
1307.01,46.6,44.9,74.93,70.08
1307.56,45.6,44.7,74.97,70.04
1308.11,45.7,43.9,75.0,70.28
1308.66,46.2,44.7,74.9,70.62
1309.26,45.8,44.2,74.76,71.09
1309.81,45.5,44.2,74.69,71.74
1310.36,45.3,44.8,74.69,71.74
1310.91,45.3,43.7,74.69,71.63
1311.46,44.5,45.0,74.66,71.63
1312.06,45.9,44.3,74.66,71.87
1312.61,45.8,44.4,74.62,71.63
1313.16,45.2,44.9,74.55,71.8
1313.71,45.1,43.8,74.55,71.57
1314.26,45.2,45.4,74.52,71.5
1314.86,44.3,44.6,74.35,71.74
1315.41,45.6,45.3,74.31,72.08
1315.96,45.7,44.6,74.17,72.32
1316.51,44.7,45.6,73.93,72.49
1317.11,45.4,45.0,73.79,72.25
1317.61,45.5,45.0,73.9,72.04
1318.21,44.5,44.1,74.0,71.84
1318.76,45.5,43.9,74.1,71.67
1319.31,45.5,44.6,74.0,71.74
1319.91,44.8,45.0,73.59,72.15
1320.46,45.1,44.9,73.31,72.56
1321.01,45.2,44.9,73.17,72.83
1321.56,45.5,44.5,73.17,72.83
1322.16,45.3,44.3,73.35,72.8
1322.71,45.6,44.4,73.62,72.93
1323.26,45.3,43.7,73.9,72.56
1323.81,44.8,44.3,74.14,71.84
1324.36,45.1,43.9,74.24,71.33
1324.96,45.3,44.9,74.31,70.92
1325.51,45.1,44.7,74.31,70.58
1326.06,44.0,44.8,74.24,70.45
1326.61,44.6,44.7,74.17,70.24
1327.21,45.2,43.7,74.1,70.18
1327.76,44.7,44.5,74.0,70.31
1328.31,45.1,43.7,74.03,70.55
1328.86,44.2,45.4,74.07,71.02
1329.41,44.9,44.7,74.07,71.63
1330.01,45.3,44.4,74.03,71.94
1330.56,45.1,44.0,73.86,72.11
1331.11,45.0,45.7,73.83,72.18
1331.66,45.5,44.9,73.83,72.15
1332.26,45.7,44.2,73.66,72.39
1332.81,44.9,43.9,73.31,72.59
1333.36,44.3,44.5,73.35,72.52
1333.91,44.3,44.4,73.45,72.28
1334.46,45.3,44.2,73.55,71.91
1335.06,44.4,44.3,73.79,72.21
1335.61,44.6,44.5,73.9,72.52
1336.16,44.8,44.8,73.79,72.52
1336.71,44.2,44.4,73.9,72.59
1337.31,44.7,43.6,73.86,72.83
1337.86,44.8,43.2,73.79,73.24
1338.41,43.5,43.7,73.52,73.76
1338.96,44.6,44.1,73.24,74.03
1339.51,44.8,43.8,73.31,74.17
1340.11,45.8,43.8,73.52,74.21
1340.66,44.5,44.5,73.62,74.17
1341.21,44.0,44.6,73.86,73.66
1341.76,44.2,44.9,74.14,72.86
1342.31,44.2,43.7,74.14,72.25
1342.91,44.1,44.0,74.03,72.25
1343.46,44.2,44.5,73.62,72.56
1344.01,44.7,44.3,73.38,73.0
1344.56,44.3,43.5,73.31,73.17
1345.16,43.7,44.4,73.38,73.21
1345.71,44.4,44.8,73.66,72.76
1346.26,44.2,44.1,73.9,72.32
1346.81,45.4,44.1,74.1,71.67
1347.36,44.7,44.1,74.14,71.12
1347.96,43.7,43.7,74.21,70.79
1348.51,44.8,43.5,74.1,70.55
1349.06,43.9,44.2,74.0,71.06
1349.61,44.1,44.4,73.9,71.29
1350.21,43.8,44.1,73.93,71.36
1350.71,44.7,43.0,73.97,71.29
1351.31,44.3,43.9,73.97,71.23
1351.86,44.6,44.0,73.86,71.26
1352.41,44.3,44.0,73.76,71.29
1353.01,44.4,44.0,73.69,71.36
1353.56,44.3,43.7,73.83,71.09
1354.11,44.2,44.5,73.79,70.99
1354.66,45.4,43.7,73.38,71.46
1355.26,44.1,43.7,73.28,71.7
1355.81,44.8,43.7,73.24,71.94
1356.36,43.4,43.9,73.24,71.77
1356.91,44.1,44.5,73.07,71.84
1357.47,44.5,44.3,72.86,71.94
1358.02,44.0,44.0,72.76,72.11
1358.59,43.7,43.9,72.8,72.42
1359.18,43.9,44.9,73.17,72.28
1359.73,44.1,45.1,73.45,72.08
1360.28,44.0,42.7,73.55,72.97
1360.83,44.3,43.8,73.21,73.52
1361.38,44.1,42.6,72.86,73.93
1361.95,45.1,44.1,72.56,74.24
1362.51,43.9,43.7,72.8,74.31
1363.1,43.9,43.7,73.0,74.03
1363.66,44.4,43.3,73.1,74.03
1364.22,44.3,43.4,73.35,73.69
1364.76,43.6,43.4,73.17,73.66
1365.32,44.4,43.7,72.76,73.69
1365.86,44.3,42.4,72.9,73.35
1366.47,43.9,42.6,72.69,73.31
1367.01,44.7,43.9,72.73,73.59
1367.57,44.8,44.1,73.0,73.72
1368.13,44.3,44.0,73.17,73.38
1368.68,44.0,44.1,73.35,72.86
1369.22,44.1,43.8,73.07,73.35
1369.82,43.6,43.4,72.56,73.72
1370.36,43.7,43.2,72.18,73.93
1370.96,43.5,43.7,72.25,74.0
1371.51,44.0,43.5,72.56,73.9
1372.05,44.3,43.9,72.45,74.0
1372.61,44.2,44.1,72.11,74.03
1373.17,44.1,43.1,71.67,74.0
1373.76,43.8,43.7,71.4,73.93
1374.31,44.1,44.0,71.43,74.03
1374.85,44.6,44.0,71.29,73.97
1375.41,43.9,43.2,71.7,73.9
1375.96,45.5,43.5,72.18,73.86
1376.56,43.7,44.0,72.35,74.07
1377.14,44.4,44.6,72.56,74.24
1377.66,44.3,43.8,72.83,74.24
1378.26,44.8,43.3,73.04,74.21
1378.81,44.0,43.7,73.24,73.93
1379.37,43.9,43.6,73.45,73.31
1379.87,44.0,43.0,73.55,72.86
1380.48,43.6,44.0,73.52,72.83
1381.04,45.0,43.3,73.31,73.1
1381.59,43.8,43.9,73.1,73.24
1382.14,44.3,43.7,73.35,72.86
1382.75,44.3,44.9,73.72,72.8
1383.31,44.4,43.8,74.07,72.59
1383.87,43.6,43.6,74.17,72.21
1384.41,44.7,43.6,74.31,71.74
1384.92,44.2,43.8,74.24,72.01
1385.54,43.6,44.1,74.1,72.35
1386.1,43.9,44.1,73.9,72.76
1386.66,44.6,43.7,73.83,72.93
1387.22,44.1,43.2,73.69,73.24
1387.73,44.6,43.9,73.66,73.28
1388.33,43.8,43.3,73.35,73.69
1388.86,44.2,42.2,73.04,73.93
1389.46,44.7,43.4,73.0,73.93
1390.02,44.3,43.6,73.14,73.62
1390.58,43.9,43.7,73.31,73.38
1391.14,44.1,43.9,73.38,73.04
1391.7,44.1,43.7,73.76,72.56
1392.25,44.5,44.0,73.83,72.04
1392.8,44.2,43.6,73.9,72.08
1393.4,44.3,44.2,74.07,72.25
1393.95,43.8,43.2,74.03,72.35
1394.5,43.0,43.6,74.03,72.28
1395.07,43.7,43.1,73.9,71.87
1395.61,43.9,44.2,73.86,71.87
1396.16,42.9,43.3,73.79,72.04
1396.73,44.6,44.4,73.72,72.04
1397.33,44.2,43.8,73.38,72.28
1397.88,44.8,44.4,72.73,72.59
1398.43,45.2,44.4,72.28,72.97
1398.98,44.3,43.9,71.91,73.17
1399.58,44.1,44.2,72.11,73.38
1400.14,43.6,43.6,72.66,73.41
1400.7,44.6,43.9,73.1,73.31
1401.26,45.2,43.7,73.38,72.9
1401.8,43.8,43.7,73.48,72.45
1402.35,44.8,43.3,73.28,72.62
1402.9,43.8,43.7,72.93,73.0
1403.46,43.9,44.1,72.86,73.35
1404.06,43.9,44.1,72.73,73.41
1404.6,44.5,44.0,72.83,73.69
1405.15,43.1,43.7,73.1,73.45
1405.7,43.4,44.3,73.35,73.04
1406.3,44.1,43.9,73.52,72.8
1406.85,44.4,43.6,73.52,72.52
1407.39,43.0,43.7,73.45,72.42
1407.99,44.5,43.5,73.35,72.25
1408.55,43.9,44.2,73.21,72.18
1409.1,44.2,43.6,73.07,72.11
1409.66,44.3,44.0,72.97,72.11
1410.22,43.6,44.0,73.0,72.01
1410.76,44.4,43.9,73.04,71.91
1411.32,44.4,44.0,73.04,72.01
1411.92,44.0,43.7,72.97,72.21
