Time (s),Inlet Water Temp (C),Outlet Water Temp (C),Inlet Air Temp (C),Outlet Air Temp (C)
1202.56,45.1,48.8,69.54,71.46
1203.12,45.1,49.6,69.47,71.23
1203.69,44.2,50.2,69.47,71.33
1204.24,44.3,49.6,69.5,71.4
1204.81,44.7,49.8,69.5,71.43
1205.37,45.4,49.6,69.5,71.43
1205.92,45,50.2,69.67,71.33
1206.49,47.3,45.4,69.64,71.46
1207.05,44.8,52.9,69.7,71.57
1207.6,44.8,49.9,69.7,71.63
1208.17,44.8,49.5,69.7,71.67
1208.74,44.8,49.5,69.74,71.57
1209.29,44.9,49.4,69.64,71.53
1209.86,44.2,49.5,69.54,72.18
1210.42,44.8,49.4,69.47,71.19
1210.97,45.4,50.1,69.4,71.19
1211.54,44.9,50.1,69.37,71.12
1212.1,44.5,49.9,69.37,71.09
1212.64,44.4,50.3,69.44,71.06
1213.21,44.9,49.5,69.4,71.16
1213.78,44.9,49.8,69.37,71.29
1214.35,44.4,49.8,69.37,71.29
1214.87,44.5,49.8,69.34,71.26
1215.46,44.7,49.6,69.23,71.26
1216.01,44.8,49.7,69.0,71.16
1216.58,42.5,49.6,69.2,71.23
1217.15,45.1,49.2,69.3,71.6
1217.71,44.9,48.8,69.37,71.74
1218.26,44.6,48.4,69.4,71.87
1218.83,44.9,49.1,69.44,71.53
1219.39,44.3,66.1,69.47,71.5
1219.94,45.7,50.9,69.44,71.36
1220.51,45.2,49.4,69.4,71.23
1221.07,45.1,49.9,69.1,71.23
1221.64,45.3,49.5,69.4,71.26
1222.19,45.8,49.5,69.44,71.26
1222.75,45.6,50,69.5,71.43
1223.32,44.8,49.1,69.5,71.43
1223.89,45.2,49.4,69.5,71.36
1224.43,45.1,49.4,69.57,71.5
1225.0,45.1,49,69.6,71.6
1225.57,45.1,49.1,69.6,71.57
1226.11,44.8,49.2,69.5,69.81
1226.68,44.8,49.2,69.57,71.43
1227.25,45.1,49.7,69.54,71.36
1227.8,45.5,49.2,69.57,71.4
1228.37,44,47.4,69.6,71.4
1228.93,45.5,49.7,69.64,71.5
1229.5,44.4,48.4,69.67,71.36
1230.05,45,49.4,69.74,71.5
1230.61,44.8,49.4,69.64,71.46
1231.18,44.8,48.9,69.67,71.43
1231.72,44.1,49.1,69.5,71.36
1232.29,44,42.3,69.6,72.08
1232.86,44.2,50.2,69.64,71.74
1233.4,44.6,49.8,69.67,71.77
1233.97,44.1,49.8,69.54,71.7
1234.54,43.8,49.6,69.6,71.7
1235.09,44,49.5,69.0,71.67
1235.66,43.9,49.6,69.64,71.57
1236.22,42.9,49.6,69.64,71.46
1236.77,43.7,50.1,69.54,71.36
1237.34,43.2,49.7,69.5,71.36
1237.91,43.8,49.9,69.5,71.57
1238.43,43.6,43.1,69.57,71.46
1239.02,43.4,50.1,69.5,71.33
1239.59,45.6,49,69.5,71.46
1240.15,44.7,49.3,69.47,71.43
1240.68,43.8,49.4,69.47,71.53
1241.26,44.5,49.8,69.47,71.36
1241.84,44.2,49.6,69.4,71.36
1242.38,45,50.1,69.37,71.36
1242.95,44.2,50.2,69.4,71.5
1243.49,45.1,49.9,69.37,71.33
1244.07,44.8,50.6,69.4,71.19
1244.62,45.4,50.1,69.44,71.33
1245.19,45.1,50.4,69.47,71.77
1245.76,45.1,50.5,69.47,71.29
1246.33,45,50.2,69.47,71.4
1246.87,44.8,50.2,69.5,71.63
1247.44,45.1,49.2,69.5,71.57
1248.0,45.5,50,69.57,71.46
1248.55,45.3,50.1,69.57,71.33
1249.12,45.3,49.5,69.6,71.26
1249.68,45.1,49.3,69.7,71.19
1250.25,45.6,49.9,69.57,71.23
1250.8,45.2,49.9,68.83,71.19
1251.37,45.4,48.9,69.57,71.46
1251.93,61.6,50.1,69.5,71.19
1252.48,44.7,49.6,69.44,71.19
1253.05,44.7,49.8,69.37,71.26
1253.62,45.1,49.4,69.37,71.19
1254.14,45.3,49.9,69.37,71.16
1254.73,44.7,49.6,69.37,71.23
1255.3,44,49.5,69.44,71.46
1255.85,45.3,49.6,69.44,71.5
1256.42,42.6,49.2,69.5,71.46
1256.97,45.1,49.2,69.54,71.43
1257.54,38.9,49.2,69.47,71.53
1258.11,44.6,49.6,69.47,71.43
1258.65,44.9,49.8,69.37,71.4
1259.22,45.3,49.6,69.34,71.46
1259.77,44.8,49.4,69.3,71.5
1260.34,45.1,50.6,69.34,71.5
1260.91,45.1,49.6,69.37,71.84
1261.44,45.1,46.2,69.37,71.19
1262.02,44.7,50.1,69.44,71.26
1262.58,45.3,49.6,69.44,71.36
1263.14,44.5,48.7,69.47,71.33
1263.71,44.7,49.6,69.7,71.26
1264.26,45,49.5,69.47,71.16
1264.83,43.9,49.5,69.5,71.33
1265.39,45.1,49.2,69.6,71.46
1265.94,44.8,50,69.67,71.53
1266.51,45,47.9,69.67,71.5
1267.07,44.7,49.6,69.74,71.53
1267.6,45.3,50.1,69.67,71.5
1268.19,44.8,49.6,69.64,71.5
1268.76,44.8,49.6,69.6,71.46
1269.32,45.3,46.8,69.57,71.36
1269.88,45.2,50.1,69.57,71.36
1270.44,44.8,49.6,69.57,71.43
1270.99,45.4,49.9,69.64,71.5
1271.56,44.8,50.9,69.67,71.4
1272.13,44.9,49.5,69.81,71.57
1272.67,45.3,49.9,69.7,71.4
1273.24,45.3,49.9,69.64,71.36
1273.81,44.2,49.2,69.64,71.5
1274.36,-5.8,49.5,69.64,71.7
1274.93,44.5,49.5,69.6,71.63
1275.5,44.6,49.8,69.5,71.7
1276.04,44.7,48.3,69.4,71.67
1276.61,44.4,49.9,69.4,72.04
1277.18,44.8,49.7,69.37,71.46
1277.71,44,49.7,69.37,71.26
1278.3,44.1,50.1,69.27,71.26
1278.85,44.3,50.1,69.44,71.33
1279.39,44.2,56.7,69.47,71.4
1279.98,43.9,49.7,69.5,71.6
1280.53,44.2,49.8,69.5,71.46
1281.09,44.5,50.2,69.5,71.33
1281.67,44.4,50.1,69.47,71.19
1282.21,44.6,50.2,69.47,71.43
1282.78,45.1,49.7,69.47,71.33
1283.35,44.3,49.8,69.44,71.19
1283.91,44.5,49.5,69.44,71.12
1284.46,44.5,49.6,69.27,71.23
1285.03,45.1,50.3,69.37,71.26
1285.58,43.9,50.4,69.34,71.33
1286.12,44.1,50.4,68.56,71.12
1286.71,44.4,49.8,69.34,71.29
1287.28,46.4,50.3,69.37,71.4
1287.82,44.2,50.4,69.34,71.4
1288.39,44.5,52.4,69.37,71.53
1288.96,44.6,50.8,69.34,71.29
1289.51,45.2,50.5,69.34,71.29
1290.08,44.8,50.6,69.4,71.5
1290.63,45.6,50.5,69.44,71.53
1291.19,44.6,50.6,69.4,71.23
1291.76,45,50.2,69.47,71.19
1292.33,45.1,50.5,69.47,71.5
1292.88,45.2,50.4,69.5,71.12
1293.45,45,50.5,69.5,71.29
1294.0,45.5,50.1,69.5,71.23
1294.56,45.3,50.5,69.44,71.26
1295.11,44.9,49.9,69.37,71.46
1295.68,44.6,50.5,69.34,71.36
1296.25,45.2,50.4,69.34,71.29
1296.8,45.7,50.9,69.3,71.33
1297.36,45,50,69.37,71.36
1297.93,44.4,50.1,69.34,71.12
1298.5,45.2,50.3,69.34,71.23
1299.04,44.8,50.2,69.34,71.4
1299.61,44.5,50.1,69.34,71.33
1300.18,45.2,49.8,69.37,71.43
1300.73,45.1,50.2,69.17,71.19
1301.3,45,49.6,69.07,71.09
1301.85,45.2,49.8,69.1,71.26
1302.41,48.8,50.1,69.2,71.6
1302.98,45.3,49.6,69.27,71.57
1303.53,45.7,49.4,69.47,71.63
1304.1,45.3,49.1,69.37,71.29
1304.67,48.5,49.6,69.3,71.33
1305.19,45.2,50.4,69.37,71.33
1305.78,45.4,49.9,69.37,71.29
1306.35,45.9,50.1,69.34,71.12
1306.9,45.3,49.4,69.34,71.26
1307.46,45.4,51,69.37,71.23
1308.03,45.6,50.1,69.44,71.4
1308.58,45.4,49,69.5,71.63
1309.15,38.5,49.6,69.57,71.63
1309.72,46.1,49.8,69.5,71.46
1310.27,45.3,49.8,69.4,71.43
1310.84,45.5,50.1,69.0,71.4
1311.39,45.3,49.3,69.2,71.16
1311.96,45.2,50.1,69.23,71.26
1312.51,45.4,50.2,69.3,71.23
1313.05,44.8,48.8,69.34,71.4
1313.64,45,49.6,69.44,71.5
1314.2,44.6,50.4,69.47,71.4
1314.75,44.8,49.5,69.57,71.46
1315.33,45.4,48.9,69.57,71.36
1315.87,45.3,49.6,69.54,71.36
1316.44,45.2,49.9,69.47,71.16
1317.01,45,49.9,69.44,71.33
1317.57,44.6,49.9,69.44,71.33
1318.12,45.3,49.9,69.44,71.29
1318.69,44.9,50.1,69.4,71.29
1319.24,45,50,69.37,71.36
1319.78,44.4,49.6,69.5,71.57
1320.38,44.1,50.4,69.47,71.43
1320.92,44.4,49.5,69.5,71.53
1321.49,44.8,50.1,69.44,71.33
1322.06,44.4,50.1,69.44,71.19
1322.61,43.1,50.4,69.5,71.26
1323.17,44.1,49.8,69.34,71.84
1323.72,44.1,50,69.37,71.12
1324.29,44.4,48.9,69.34,71.02
1324.86,45,50.1,69.3,70.82
1325.4,44.4,50,69.34,70.89
1325.95,45,50.3,69.2,70.92
1326.54,44.6,49.2,68.97,71.06
1327.09,45.1,50.1,69.27,70.62
1327.66,45,50.5,69.23,71.06
1328.23,45,50.5,69.23,71.12
1328.78,45.1,50.4,69.34,71.26
1329.35,45.6,50.5,69.23,71.16
1329.9,45.3,50.3,69.2,70.95
1330.44,44.7,50.4,69.23,71.77
1331.04,45.3,50.8,69.23,71.02
1331.58,46.1,51.6,69.34,71.29
1332.15,45.4,50.9,69.37,71.33
1332.7,45.3,51.7,69.34,71.19
1333.27,45.5,50.3,69.4,71.23
1333.83,45.3,50.5,69.37,71.12
1334.39,45.3,50.6,69.37,71.06
1334.95,45.6,49.9,69.44,71.16
1335.52,45.4,50.1,69.5,71.4
1336.07,45.3,50.5,69.6,71.57
1336.64,45,49.8,69.64,71.46
1337.2,45.8,50.1,69.57,71.5
1337.75,45.5,49.9,69.47,71.36
1338.3,45,49.9,69.4,71.26
1338.88,45.3,48.5,69.37,71.33
1339.45,44.9,49.6,69.34,71.33
1340.0,45.8,50.4,69.34,71.23
1340.57,45.7,49.5,69.34,71.26
1341.12,45,49.8,69.34,71.26
1341.68,45.1,50,69.34,71.09
1342.24,44.8,49.4,69.77,71.23
1342.82,45.3,49.6,69.37,71.36
1343.34,45.1,49.7,69.4,71.5
1343.93,45,50.1,69.37,71.43
1344.5,44.9,49.2,69.34,71.29
1345.03,44.7,49.8,69.34,71.29
1345.61,45.4,49.2,69.34,71.4
1346.18,45.2,51.4,69.37,71.4
1346.73,44.8,49.9,69.4,71.57
1347.29,44.8,49.3,69.4,71.67
1347.86,44.8,49.9,69.47,71.7
1348.41,45.4,50.6,69.54,71.63
1348.97,44.2,49.6,69.47,70.95
1349.55,45.3,50.4,69.44,71.26
1350.09,45.4,49.5,69.37,71.23
1350.66,46.2,49.8,69.4,71.19
1351.23,45,50.2,69.47,71.12
1351.76,45.3,49.3,69.5,71.09
1352.35,45.1,50.1,69.47,71.16
1352.91,45.4,50.1,69.5,71.12
1353.46,44.8,50,69.54,71.33
1354.03,45.2,50.2,69.6,71.4
1354.6,45.1,49.8,69.6,71.29
1355.14,46.4,49.4,69.6,71.12
1355.7,45.5,49.3,69.57,71.06
1356.28,45.2,49.6,69.6,70.95
1356.82,45.5,49.6,69.67,70.95
1357.39,45.3,48.9,69.6,70.82
1357.96,45.4,49.5,69.54,70.62
1358.51,43.7,49.3,69.44,70.38
1359.08,45.5,49,69.44,70.28
1359.63,45.1,48.9,69.44,70.24
1360.2,46.2,49.5,69.57,70.51
1360.77,45.7,48.9,69.77,70.82
1361.32,45.7,49.2,69.87,71.06
1361.89,45.1,48.6,69.97,71.26
1362.43,45,49,69.97,71.29
1363.0,45.8,48.8,69.97,71.23
1363.57,45.4,48.9,69.94,71.16
1364.13,45.3,48.5,70.01,71.12
1364.66,45.3,48.5,69.94,71.02
1365.25,44.7,48.4,69.94,70.99
1365.82,45.4,48.7,69.94,70.95
1366.37,45.7,49.1,70.01,71.06
1366.94,45.8,48.6,70.01,71.02
1367.49,45.7,48.3,70.04,70.92
1368.06,46.1,48.5,70.01,70.95
1368.6,45.4,48.3,69.97,70.95
1369.17,46.3,48.6,69.94,70.92
1369.74,46.4,48.3,69.91,70.89
1370.29,45.9,48.6,69.84,70.85
1370.86,45.7,48.5,69.84,70.85
1371.41,45.4,48.3,69.87,70.95
1371.96,45.8,48.3,69.91,71.06
1372.54,45.8,48.1,69.94,71.09
1373.11,45.3,48,69.94,71.19
1373.66,45.6,48.5,69.94,71.19
1374.22,45.3,48.8,69.94,71.09
1374.79,45.6,48.1,69.94,71.09
1375.34,45.8,47.8,69.94,71.12
1375.91,45.5,47.8,70.04,71.19
1376.48,46,48,70.04,71.23
1377.02,45.5,48.1,70.04,71.26
1377.59,45.4,47.9,70.01,71.29
1378.14,45.1,47.8,70.01,71.33
1378.71,45.5,48.4,69.94,71.23
1379.28,45.6,48.2,69.91,71.06
1379.83,45.6,48.3,69.87,70.89
1380.4,45.1,48,69.84,70.99
1380.95,45.3,47.7,69.81,71.12
1381.52,45.4,48.3,69.84,71.02
1382.07,45.5,48.1,69.81,71.02
1382.64,45.2,48,69.81,71.06
1383.2,45.6,47.8,69.77,70.92
1383.75,45.7,47.9,69.84,70.89
1384.15,45.5,47.9,69.87,70.89
1384.88,45.4,47.1,69.87,70.82
1385.45,45.5,47.7,69.91,70.82
1386.0,45.6,48.3,69.91,70.82
1386.58,45.3,47.9,69.87,70.89
1387.12,45.6,47.5,69.97,70.95
1387.7,45.7,47.5,69.87,70.99
1388.25,45.2,47.7,69.77,70.95
1388.82,45.4,47.9,69.67,70.85
1389.37,45.7,47.7,69.6,70.79
1389.94,45.5,47.9,69.6,70.75
1390.49,45.5,47.1,69.6,70.85
1391.06,44.9,47.3,69.57,70.82
1391.61,45.5,48,69.64,70.85
1392.18,45.2,46.7,69.67,70.95
1392.73,45.2,47.6,69.77,70.95
1393.31,46,47.3,69.77,70.85
1393.86,45,47.9,69.81,70.85
1394.43,45.6,47.9,69.87,70.82
1394.98,45.4,47.3,69.87,70.95
1395.55,45.4,47.5,69.87,70.99
1396.1,45.4,47.2,69.87,70.99
1396.67,45.1,47.2,69.91,70.99
1397.22,45.3,47.1,69.91,71.06
1397.8,45.2,47.2,69.91,71.09
1398.35,45.1,47.2,69.87,71.02
1398.9,45.1,47.1,69.81,70.85
1399.47,45.2,47.7,69.74,70.62
1400.02,45.2,42.6,69.7,70.65
1400.57,45.3,47,69.64,70.65
1401.14,45.1,46.6,69.6,70.65
1401.71,45.1,47.2,69.74,70.62
1402.28,45.4,47.2,69.57,70.62
1402.83,45.2,47.2,69.5,70.48
1403.4,45.4,47.3,69.5,70.45
1403.96,44,47.2,69.5,70.51
1404.51,44.8,47,69.54,70.62
1405.08,45.1,47.1,69.57,70.65
1405.64,45.6,47.1,69.64,70.65
1406.2,44.8,46.7,69.7,70.65
1406.77,45.2,47.3,69.67,70.58
1407.33,45,46.7,69.67,70.62
1407.88,45,47.2,69.64,70.62
1408.45,45.2,47.5,69.57,70.58
1409.01,45.3,47.8,69.6,70.58
1409.56,45.1,46.4,69.54,70.58
1410.13,45.2,47.1,69.54,70.51
1410.69,45.7,46.8,69.54,70.51
1411.24,45.6,47,69.57,70.55
1411.81,45.1,47,69.6,70.65
1412.37,45,46.9,69.64,70.72
1412.94,45.2,47,69.6,70.68
1413.49,44.6,47,69.64,70.72
1414.05,45.2,46.9,69.7,70.79
1414.62,45.2,46.7,69.7,70.82
1415.17,44.6,46.7,69.7,70.72
1415.73,44.7,47,69.74,70.79
1416.3,45.7,47.2,69.74,70.79
1416.87,45.2,48,69.74,70.79
1417.41,45,46.1,69.7,70.75
1417.98,44.9,47.4,69.64,70.65
1418.55,45,46.7,69.6,70.55
1419.09,44.8,46.1,69.64,70.51
1419.66,44.8,46.9,69.64,70.55
1420.23,45.2,46.7,69.67,70.65
1420.77,44.9,47.1,69.7,70.85
1421.34,45.1,46.6,69.7,70.82
1421.91,44.6,46.6,69.74,70.89
1422.48,45,46.9,69.74,70.82
1423.02,44.6,46.6,69.7,70.79
1423.59,45.2,47,69.67,70.75
1424.16,45.3,46.8,69.74,70.68
1424.72,44.8,46.5,69.7,70.68
1425.27,44.8,46.7,69.7,70.75
1425.84,44.8,46.3,69.7,70.75
1426.4,44.6,47.2,69.67,70.75
1426.97,44.2,47,69.64,70.79
1427.49,45.2,47,69.74,70.85
1428.08,45,46.2,69.64,71.02
1428.65,44.6,46.8,69.7,70.99
1429.2,44.4,46.6,69.7,70.89
1429.76,44.4,47.2,69.7,70.89
1430.33,44.2,46.6,69.67,70.85
1430.88,45.1,46.6,69.67,70.82
1431.44,44.6,46.3,69.64,70.82
1432.01,44.8,46.9,69.7,70.85
1432.56,44.5,46.6,69.6,70.89
1433.13,44.4,46.5,69.67,70.85
1433.69,43.7,47.5,69.6,70.82
1434.24,44.8,46.9,69.64,70.68
1434.81,44.4,46.7,69.57,70.58
1435.38,44.8,47.3,69.57,70.55
1435.93,44.6,46.2,69.57,70.55
1436.5,44.9,46.6,69.6,70.58
1437.05,44.6,46.6,69.6,70.55
1437.62,44.7,46.1,69.6,70.51
1438.17,44.6,46.3,69.6,70.51
1438.74,44.7,46.5,69.6,70.45
1439.31,44.3,46.5,69.6,70.48
1439.85,44.7,46.2,69.6,70.45
1440.4,44.5,46.3,69.64,70.51
1440.97,44.6,46.4,69.67,70.65
1441.52,44.8,47.1,69.64,70.58
1442.11,44.7,45.7,69.67,70.51
1442.66,44.4,46.6,69.64,70.65
1443.23,44.8,46.1,69.64,70.68
1443.8,44,46.4,69.64,70.68
1444.34,45,46.2,69.64,70.68
1444.91,44.8,46.2,69.6,70.62
1445.47,44.8,46.5,69.6,70.51
1446.02,44.6,46.5,69.6,70.45
1446.57,44.7,46.3,69.57,70.41
1447.15,44.8,46.1,69.74,70.48
1447.7,44,46.2,69.64,70.55
1448.27,43.9,46.6,69.6,70.62
1448.82,43.9,45.9,69.6,70.55
1449.4,44.5,46.2,69.57,70.41
1449.95,44.6,46.1,69.57,70.38
1450.52,44.2,46.3,69.54,70.35
1451.07,43.5,46.7,69.54,70.21
1451.64,44.1,46.4,69.57,70.24
1452.2,44.6,45.9,69.5,70.35
1452.75,44,46.3,69.54,70.31
1453.33,44.8,46.2,69.57,70.38
1453.89,44.2,46.4,69.57,70.45
1454.44,44.5,46.2,69.57,70.45
1454.99,44.4,46,69.6,70.55
1455.57,44,46,69.6,70.51
1456.12,44.6,46.3,69.6,70.65
1456.69,44.4,46,69.64,70.68
1457.26,44.4,45.9,69.6,70.65
1457.8,44.8,45.9,69.64,70.58
1458.37,44.1,45.9,69.64,70.65
1458.94,44.6,45.9,69.67,70.68
1459.49,43.9,46.3,69.64,70.62
1460.06,44.5,45.9,69.7,70.58
1460.61,44.6,46.1,69.7,70.58
1461.16,44.2,46.4,69.7,70.68
1461.75,44.5,45.8,69.7,70.68
1462.29,44.2,46,69.7,70.68
1462.86,44.8,45.9,69.7,70.65
1463.43,44.2,46.2,69.67,70.79
1463.97,44.1,45.7,69.7,70.89
1464.54,43.8,45.4,69.74,70.99
1465.1,44.6,46.6,69.67,71.06
1465.66,44.5,45.8,69.7,71.02
1466.23,43.9,45.9,69.7,70.95
1466.78,44.6,46.3,69.7,70.92
1467.35,44.2,45.5,69.67,70.82
1467.9,44,46.3,69.7,70.72
1468.47,44.2,45.8,69.7,70.65
1469.04,44,46.4,69.7,70.58
1469.59,44,46.1,69.7,70.55
1470.16,43.8,46.1,69.74,70.55
1470.71,45,45.4,69.7,70.62
1471.27,44,45.6,69.7,70.65
1471.85,44.2,46,69.7,70.68
1472.39,44,45.6,69.64,70.65
1472.96,44.2,45.5,69.67,70.65
1473.51,44,45.9,69.64,70.62
1474.08,43.8,45.8,69.67,70.58
1474.65,44,45.8,69.7,70.65
1475.19,44,45.5,69.7,70.65
1475.74,43.9,45.9,69.7,70.58
1476.33,44.1,45.8,69.64,70.55
1476.87,44.1,46,69.64,70.48
1477.45,43.7,45.7,69.7,70.45
1478.02,43.9,46,69.7,70.48
1478.56,44.4,45.7,69.74,70.58
1479.13,43.7,45.6,69.74,70.62
1479.7,43.8,45.9,69.77,70.72
1480.25,44.5,45.6,69.81,70.79
1480.8,43.8,45.2,69.87,70.79
1481.37,44.3,45.3,69.84,70.89
1481.94,44,44.7,69.87,70.95
1482.49,44,45.7,69.84,70.99
1483.06,44,45.5,69.87,71.02
1483.61,43.9,45.5,69.87,70.58
1484.18,43.7,45.4,69.84,70.85
1484.73,44.1,45.6,69.87,70.82
1485.3,43.9,45.3,69.87,70.75
1485.87,43.8,45.4,69.84,70.68
1486.42,44.1,45.5,69.81,70.65
1486.98,44,45.8,69.77,70.65
1487.53,43.3,45.2,69.77,70.58
1488.11,44.6,45,69.74,70.62
1488.67,43.8,45.5,69.74,70.72
1489.22,43.8,45.5,69.77,70.75
1489.8,43.4,44.6,69.84,70.75
1490.34,44.3,45.8,69.77,70.68
1490.91,43.8,45.4,69.81,70.72
1491.46,43.4,45.3,69.81,70.65
1492.03,44.2,45.4,69.77,70.65
1492.6,43.4,45.6,69.74,70.62
1493.15,44.1,45.3,69.77,70.75
1493.72,43.5,45.3,69.77,70.85
1494.27,43.5,45.6,69.81,70.89
1494.84,43.4,45.2,69.81,70.89
1495.39,43.7,45.2,69.81,70.85
1495.95,43.9,46.4,69.84,70.89
1496.53,43.5,45,69.84,70.99
1497.07,44,45.6,69.84,71.06
1497.64,43.9,44.2,69.77,70.95
1498.21,43.8,45.5,69.81,70.89
1498.76,43.8,44.9,69.81,70.85
1499.33,42.7,45.5,69.77,70.79
1499.87,43.8,45.7,69.81,70.68
1500.45,44.2,44.8,69.74,70.62
1501.01,43.9,45.2,69.74,70.68
1501.56,43.5,45,69.77,70.58
1502.13,43.7,45,69.74,70.51
1502.67,43.3,45,69.74,70.48
1503.24,43.3,44.8,69.77,70.48
1503.81,43.5,45.2,69.84,70.51
1504.38,43.1,45.3,69.94,70.68
1504.93,43.4,44.6,70.08,70.79
1505.5,43.8,45.1,70.08,70.82
1506.05,43.5,46.2,70.08,70.79
1506.62,43.4,45,70.04,70.72
1507.19,43.5,44.6,70.31,70.82
1507.74,46.4,45.2,70.11,70.85
1508.31,43.4,45.1,70.14,70.89
1508.85,43.4,44.5,70.08,70.89
1509.42,43.6,45.2,70.11,70.89
1509.98,43.4,45,70.21,71.19
1510.53,43.3,73.7,70.21,70.92
1511.1,43.7,44.8,70.11,70.85
1511.66,43.2,45.6,70.11,70.79
1512.23,43.2,44.7,70.08,70.75
1512.78,43.3,45.1,70.01,70.82
1513.35,43.5,44.1,70.08,69.74
1513.91,44.1,45.1,70.14,70.82
1514.48,43.1,44.7,69.94,70.75
1515.03,43.6,45.4,69.87,70.65
1515.6,43,45.4,69.77,70.41
1516.16,42.9,45,69.7,70.41
1516.71,43.1,45.4,69.67,70.68
1517.28,42.8,40,69.7,70.68
1517.84,43.2,45.1,69.7,70.79
1518.39,43.4,44.8,69.7,70.92
1518.96,42.7,45.3,69.74,71.02
1519.53,43.8,53.4,69.7,71.19
1520.07,43.4,46.2,69.7,71.23
1520.65,43.2,45.7,69.74,71.33
1521.2,43.1,45.9,69.77,71.33
1521.76,43.6,45.5,69.81,71.36
1522.33,43.1,45.4,69.77,71.33
1522.9,43.7,45.6,69.67,71.16
1523.44,43.7,46.1,69.67,72.15
1523.99,43.1,45.8,69.67,70.95
1524.56,43,45.4,69.67,70.89
1525.13,43.2,46,69.67,70.89
1525.68,43.4,45.9,69.6,71.16
1526.25,43.3,45.7,69.7,71.29
1526.79,43.3,46.4,69.7,71.43
1527.38,44,46.3,69.77,71.46
1527.93,42.9,45.9,69.77,71.6
1528.5,43.2,45.8,69.94,71.7
1529.04,43.4,46.7,69.87,71.43
1529.61,10.6,45.9,69.84,71.29
1530.18,43.2,45.9,69.77,70.28
1530.73,42.9,47.5,69.7,71.23
1531.3,42.8,45.9,69.6,71.12
1531.87,43.1,45.9,69.6,71.09
1532.41,43.1,45.9,69.57,70.99
1532.99,41.6,45.8,69.57,70.95
1533.55,42.7,46.6,69.57,71.06
1534.1,47.2,46.2,69.7,71.26
1534.68,43,46.2,69.7,71.29
1535.22,42.2,50.1,69.74,71.36
1535.79,42.4,46.7,69.77,71.5
1536.35,43.3,46.9,69.77,71.4
1536.9,42.9,47.5,69.77,71.19
1537.47,43.2,47.1,69.81,71.4
1538.02,43.1,47.6,69.74,71.29
1538.59,42.5,46.4,69.67,71.16
1539.15,43.1,47.1,69.7,71.26
1539.72,42.4,47.2,69.67,71.36
1540.29,45.2,47.7,69.7,71.43
1540.83,42.6,47.5,69.67,71.26
1541.38,43,47.2,69.64,71.16
1541.97,42.5,46.8,69.67,71.23
1542.52,42.6,47.3,69.77,71.53
1543.06,43,31.5,69.81,71.4
1543.63,42.9,47.1,69.81,71.06
1544.2,42.3,46.7,69.84,71.63
1544.77,41.8,47.1,69.77,71.63
1545.34,43,47.1,69.6,71.19
1545.88,43.4,46.8,69.6,71.19
1546.45,42.9,47.5,69.57,71.23
1547.01,42.8,47.1,69.64,71.5
1547.57,43,47,69.67,71.5
1548.12,43.2,46.7,69.7,71.53
1548.69,42.8,47,69.4,71.26
1549.26,42.5,46.9,69.67,71.12
1549.81,42.6,46.8,69.67,71.29
1550.38,42.6,47.2,69.74,71.43
1550.93,42,46.6,69.64,71.5
1551.49,42.6,47.2,69.6,71.29
1552.04,44.4,47.3,69.6,71.16
1552.62,42.3,47.1,69.64,71.29
1553.19,41.7,47,69.6,71.43
1553.73,41.9,47.5,69.67,71.53
1554.31,42.5,47.6,69.7,71.57
1554.86,42,47.1,69.7,71.67
1555.42,37.9,47.7,69.74,71.6
1555.99,42,47,69.67,71.5
1556.54,42.5,47.7,69.57,71.29
1557.11,42.5,47.8,69.47,71.26
1557.68,42.2,47.3,69.37,71.12
1558.22,42,48,69.27,71.33
1558.79,42.2,47.3,69.23,71.4
1559.34,42.5,47.8,69.17,71.36
1559.91,39.9,47.2,69.13,71.4
1560.48,42.5,47.3,69.1,71.36
1561.03,42.4,45.2,69.13,71.4
1561.6,42.7,47.9,69.13,71.4
1562.15,42.5,47.6,69.13,71.4
1562.72,42.8,47.8,69.2,71.4
1563.27,42.9,47.3,69.23,71.36
1563.84,43.2,47.5,69.13,71.26
1564.41,43.1,47.3,69.13,71.23
1564.95,43.6,47.2,68.9,71.12
1565.52,44.4,48.3,69.2,71.19
1566.09,43.1,47.5,69.27,71.12
1566.63,43.7,48.7,69.37,71.16
1567.2,43,47.5,69.23,71.19
1567.77,43.7,48.1,69.44,71.23
1568.32,39.5,47.9,69.47,71.12
1568.89,43.7,47.6,69.54,71.16
1569.46,19.6,47.7,69.44,71.23
1570.0,43.6,47.6,69.4,71.26
1570.57,43.9,48,69.3,71.29
1571.14,43.9,48.1,69.3,71.43
1571.7,44,48,69.34,71.36
1572.25,43.8,47.5,69.4,71.29
1572.82,43.9,47.2,69.47,71.26
1573.37,43.6,47.4,69.54,71.23
1573.94,40.7,47.2,69.6,71.26
1574.49,44.2,47.4,69.6,71.23
1575.06,44.3,46.6,69.64,71.12
1575.62,44,47.2,69.7,71.19
1576.17,73.7,47.5,69.7,71.16
1576.72,43.9,47.4,69.67,71.23
1577.31,43.9,47,69.67,71.12
1577.86,43.8,47.6,69.67,71.26
1578.43,43.9,48,69.64,71.06
1578.99,43.5,47.5,69.74,71.33
1579.54,45.4,48.5,69.7,71.36
1580.11,43.5,48,69.67,71.26
1580.66,43.4,48.5,69.64,71.19
1581.23,41.5,47.9,69.6,71.26
