Time (s),Motor Temps
1718.59,57.3
1719.59,58.4
1720.58,57.1
1721.59,58.6
1722.58,58.6
1723.59,58.4
1724.58,57.9
1725.59,58
1726.6,58.6
1727.59,59.4
1728.6,57.1
1729.57,57.9
1730.6,59
1731.6,58.7
1732.6,59
1733.59,59.5
1734.61,59.8
1735.6,58.4
1736.61,58.8
1737.62,58
1738.6,58.7
1739.61,57.9
1740.61,58.7
1741.62,59.8
1742.6,58.6
1743.62,57.2
1744.61,58
1745.62,58.6
1746.61,59
1747.63,60.5
1748.63,58.3
1749.63,59.9
1750.63,59.2
1751.61,59.9
1752.63,59.8
1753.64,60.2
1754.63,60.7
1755.63,59.9
1756.64,58.8
1757.63,59.9
1758.63,60.6
1759.65,60.6
1760.64,59
1761.65,59.5
1762.64,58.8
1763.65,60
1764.64,59.6
1765.65,59.6
1766.64,60
1767.64,59.8
1768.66,58.4
1769.66,60.3
1770.65,58.3
1771.66,60
1772.65,60.9
1773.66,59.9
1774.67,60.5
1775.67,59.5
1776.65,60.5
1777.68,59
1778.66,59.9
1779.66,58.7
1780.67,60.2
1781.68,60.9
1782.68,59
1783.67,60.3
1784.68,58.8
1785.68,59.4
1786.69,59.5
1787.67,61
1788.69,60.9
1789.68,59.5
1790.69,59.4
1791.69,59.8
1792.69,59.9
1793.7,60.5
1794.69,61.1
1795.7,61.4
1796.69,60.7
1797.7,60.5
1798.69,61.3
1799.7,60.3
1800.71,61.1
1801.7,59.2
1802.72,60.2
1803.7,61.3
1804.71,60.9
1805.72,59.8
1806.71,61.1
1807.72,59.6
1808.71,60.5
1809.69,60.2
1810.72,59.9
1811.72,59.5
1812.73,58.4
1813.72,60.7
1814.74,59.6
1815.72,61.1
1816.73,60.2
1817.74,61.1
1818.73,61.3
1819.73,61.1
1820.74,59.9
1821.73,60.6
1822.74,59.6
1823.73,60.9
1824.74,60.5
1825.74,61.3
1826.75,61.1
1827.74,60.2
1828.75,60.6
1829.75,61.5
1830.76,59.8
1831.75,59
1832.74,60.3
1833.75,61.3
1834.76,60.6
1835.77,61.4
1836.76,60.3
1837.77,60.7
1838.76,61.3
1839.77,61.1
1840.76,61.1
1841.77,61.3
1842.77,59.5
1843.78,61.5
1844.77,60
1845.77,61.1
1846.77,60.6
1847.77,59.6
1848.78,61.1
1849.77,61.4
1850.78,61.1
1851.79,59.8
1852.78,59.6
1853.79,60.7
1854.79,60.9
1855.8,59.8
1856.79,60.6
1857.8,61.1
1858.79,61.3
1859.8,60.9
1860.81,60.3
1861.79,60.6
1862.81,60.7
1863.8,60.3
1864.78,61.3
1865.81,59.2
1866.81,60
1867.8,59.9
1868.82,60.7
1869.81,62.4
1870.82,60
1871.81,61.7
1872.83,61.9
1873.81,61
1874.81,61.4
1875.81,61.3
1876.82,61.4
1877.83,60.7
1878.82,61.1
1879.83,62.1
1880.82,61.7
1881.84,61
1882.83,62.2
1883.83,61
1884.83,61.4
1885.83,60.7
1886.81,60.7
1887.83,62.4
1888.85,60.6
1889.83,62.5
1890.85,62.4
1891.84,61.8
1892.85,61.9
1893.86,61.4
1894.84,60.6
1895.86,60.3
1896.85,62.2
1897.86,61.8
1898.85,61.8
1899.86,60.9
1900.87,61.7
1901.86,62.2
1902.86,61.3
1903.87,62.1
1904.86,61.8
1905.87,62.4
1906.86,62.5
1907.88,62.2
1908.87,62.5
1909.88,61.5
1910.88,60.5
1911.87,61.9
1912.88,60.6
1913.87,63
1914.88,62.2
1915.89,62.1
1916.88,62.4
1917.89,61.5
1918.89,62.5
1919.89,61.7
1920.89,62.4
1921.89,61.4
1922.9,62.8
1923.9,61.8
1924.89,62.2
1925.9,61.5
1926.9,62.4
1927.9,62.8
1928.91,60.9
1929.92,62.6
1930.9,61
1931.92,62.1
1932.9,63.2
1933.92,62.1
1934.9,61.5
1935.92,62.4
1936.91,62.9
1937.92,62.8
1938.91,62.9
1939.92,62.5
1940.91,61.9
1941.92,62.4
1942.93,62.6
1943.94,61.7
1944.93,62.6
1945.93,61.8
1946.94,62.5
1947.93,63.3
1948.94,61.3
1949.93,62.1
1950.95,62.6
1951.94,61.9
1952.95,63.3
1953.95,63.2
1954.94,62.9
1955.95,62.9
1956.94,61.4
1957.95,62.9
1958.92,62.6
1959.95,61.7
1960.96,61.9
1961.95,63.2
1962.96,63.3
1963.95,61.9
1964.97,62.2
1965.95,62.6
1966.96,62.4
1967.95,62.9
1968.97,62.2
1969.98,62.8
1970.97,61.5
1971.98,62.9
1972.97,62.8
1973.96,61.9
1974.98,62.9
1975.98,61.8
1976.98,62.6
1977.98,61.1
1978.98,62.4
1979.97,62.9
1980.99,62.5
1981.99,63.3
1982.98,62.8
1983.99,62.6
1985.0,62.2
1985.98,63.7
1987.0,63.2
1987.98,63.2
1988.99,61.9
1989.99,63.7
1991.0,63.2
1991.99,62.2
1993.0,61.4
1994.01,63
1994.98,63.9
1996.02,61.9
1997.0,62.8
1998.01,63.9
1999.0,62.4
2000.02,62.4
2001.02,63.3
2002.01,62.2
2003.02,63.9
2004.02,61.7
2005.03,63.2
2006.02,62.9
2007.03,63
2008.03,63.2
2009.04,63.4
2010.03,63.4
2011.04,63
2012.03,61.9
2013.04,62.5
2014.03,63.7
2015.04,62.9
2016.04,61.9
2017.04,63.4
2018.03,61.9
2019.04,61.8
2020.04,63.2
2021.05,63
2022.05,64.1
2023.05,63.4
2024.04,63.9
2025.05,63.9
2026.06,63.3
2027.05,63.6
2028.06,62.6
2029.07,63.3
2030.06,63.2
2031.05,63.7
2032.07,64.1
2033.08,63.2
2034.07,64.5
2035.08,65.1
2036.07,62.5
2037.06,64.4
2038.07,62.5
2039.09,64.4
2040.09,63.6
2041.08,62.9
2042.09,63.6
2043.08,64.1
2044.09,63.6
2045.08,64.9
2046.09,63.3
2047.09,63.9
2048.08,63.7
2049.09,64.8
2050.1,64.8
2051.1,62.9
2052.1,64.4
2053.11,63.7
2054.1,63.7
2055.11,63.3
2056.1,62.8
2057.1,63.4
2058.11,63.4
2059.1,63.2
2060.11,62.2
2061.1,63
2062.12,63.6
2063.11,63.3
2064.12,63.2
2065.11,63.7
2066.12,63.7
2067.12,63.2
2068.12,64.4
2069.11,63.9
2070.12,64.8
2071.12,64.3
2072.14,62.5
2073.13,64.3
2074.13,62.9
2075.13,63.3
2076.14,64.7
2077.13,63.9
2078.14,63.6
2079.14,62.9
2080.14,63.3
2081.14,63
2082.14,63.9
2083.15,64.5
2084.13,64.1
2085.14,63.4
2086.13,64.8
2087.15,63.4
2088.16,64.4
2089.15,64.5
2090.15,64.7
2091.16,63.2
2092.15,64.4
2093.16,64.3
2094.17,63.6
2095.15,64.1
2096.17,64.7
2097.17,62.9
2098.16,63.4
2099.16,64.3
2100.16,64.5
2101.17,63.3
2102.16,64.7
2103.17,64.4
2104.17,64.1
2105.18,63.7
2106.18,63.3
2107.19,63.9
2108.18,64.7
2109.19,64.3
2110.18,63.4
2111.19,64.5
2112.18,64.4
2113.19,62.5
2114.19,63.9
2115.19,63.6
2116.18,63.7
2117.19,64.3
2118.2,62.5
2119.2,64.3
2120.19,63
2121.19,64.1
2122.21,63
2123.2,63.9
2124.21,64.7
2125.22,64.5
2126.2,63.3
2127.22,65.2
2128.2,62.9
2129.21,64.3
2130.22,64.5
2131.22,64.1
2132.22,63.7
2133.22,64.4
2134.23,64.4
2135.22,63.7
2136.23,62.8
2137.22,63.4
2138.22,63.2
2139.22,63.7
2140.23,64.8
2141.23,64.3
2142.24,63.3
2143.24,64.7
2144.24,63.3
2145.23,63.3
2146.25,63.6
2147.24,64.5
2148.24,64.3
2149.25,65.2
2150.24,64.4
2151.25,64.4
2152.25,63.7
2153.24,63
2154.25,62.9
2155.26,63.4
2156.26,64.5
2157.26,63.6
2158.26,63.4
2159.26,64.1
2160.26,65.2
2161.27,65.5
2162.26,64.9
2163.27,64.9
2164.26,64.5
2165.28,64.4
2166.24,64.9
2167.28,64.4
2168.26,63.6
2169.28,63.3
2170.27,64.9
2171.28,64.5
2172.27,64.4
2173.28,64.9
2174.27,65.4
2175.29,64.4
2176.28,65.4
2177.29,65.1
2178.28,63.4
2179.29,65.4
2180.28,63.9
2181.3,63.9
2182.3,64.8
2183.31,62.9
2184.31,65.2
2185.3,65.8
2186.29,64.4
2187.3,63.7
2188.32,64.3
2189.3,64.9
2190.31,63.3
2191.3,64.3
2192.31,64.7
2193.32,63.9
2194.31,64.1
2195.32,63.4
2196.31,63.2
2197.32,64.5
2198.32,64.8
2199.33,63.9
2200.33,64.7
2201.33,63.3
2202.31,63.3
2203.33,65.1
2204.32,65.2
2205.33,64.9
2206.34,63.9
2207.33,64.4
2208.34,64.4
2209.33,64.7
2210.34,63.7
2211.35,62.9
2212.34,64.1
2213.35,64.1
2214.34,64.3
2215.34,64.9
2216.36,63.2
2217.35,64.8
2218.36,64.1
2219.35,64.3
2220.36,64.4
2221.35,64.9
2222.36,63.7
2223.35,63.9
2224.36,64.4
2225.37,63
2226.37,63
2227.34,63.6
2228.38,63.3
2229.36,62.8
2230.36,64.4
2231.37,62.9
2232.38,64.5
2233.38,64.1
2234.37,63.6
2235.38,63.4
2236.37,64.3
2237.37,63
2238.39,64.5
2239.38,64.1
2240.39,64.4
2241.38,62.9
2242.39,63.7
2243.38,64.4
2244.39,64.5
2245.4,63.9
2246.39,63.9
2247.4,64.5
2248.41,64.7
2249.4,64.4
2250.41,63.9
2251.4,63.2
2252.41,63.2
2253.4,65.1
2254.41,63.9
2255.41,64.4
2256.41,64.4
2257.41,64.3
2258.42,64.4
2259.41,64.9
2260.42,63.6
2261.41,64.8
2262.42,63.3
2263.41,63.6
2264.42,64.7
2265.43,63.7
2266.42,64.7
2267.43,64.4
2268.42,63.6
2269.43,63.6
2270.43,64.9
2271.4,64.1
2272.43,63.6
2273.43,63.6
2274.43,63.6
2275.44,63
2276.45,63
2277.44,64.4
2278.45,64.3
2279.46,64.3
2280.45,63.7
2281.45,61.9
2282.46,63.3
2283.46,64.8
2284.46,64.3
2285.46,62.9
2286.47,64.4
2287.46,64.5
2288.46,63.2
2289.46,63.4
2290.47,63.3
2291.47,63.7
2292.46,63.3
2293.48,64.1
2294.48,64.4
2295.48,63
2296.48,64.8
2297.48,64.1
2298.47,64.1
2299.48,63.6
2300.48,63.7
2301.49,64.1
2302.49,64.7
2303.48,62.9
2304.49,64.9
2305.48,64.9
2306.5,63
2307.49,62.2
2308.48,64.3
2309.5,63.3
2310.49,65.5
2311.5,64.8
2312.49,64.5
2313.51,64.9
2314.5,65.4
2315.51,64.1
2316.49,64.8
2317.51,65.1
2318.51,64.7
2319.52,64.5
2320.51,63.9
2321.52,64.8
2322.51,63.9
2323.51,64.1
2324.53,64.7
2325.53,64.3
2326.52,63
2327.53,64.4
2328.52,64.1
2329.52,63
2330.54,63.4
2331.53,62.9
2332.54,63.3
2333.52,63.2
2334.53,62.4
2335.53,64.8
2336.53,62.9
2337.55,62.5
2338.53,62.6
2339.54,62.9
2340.55,63
2341.54,62.8
2342.54,62.4
2343.55,62.9
2344.54,61.5
2345.55,62.6
2346.54,62.8
2347.56,61.8
2348.55,61.9
2349.55,61.7
2350.57,62.8
2351.57,62.1
2352.57,61
2353.56,61.3
2354.57,61
2355.56,61
2356.57,61.7
2357.56,61.5
2358.57,61.8
2359.57,61.1
2360.58,61.7
2361.58,60.7
2362.58,61.3
2363.57,61
2364.59,61
2365.58,61.3
2366.59,61.7
2367.57,60.9
2368.59,61
2369.58,60.6
2370.59,60.5
2371.59,60.3
2372.59,60
2373.59,60.2
2374.59,60.7
2375.6,60.5
2376.59,60.2
2377.6,60.6
2378.59,60.9
2379.6,59.9
2380.59,60.6
2381.61,59.6
2382.59,60
2383.61,60.6
2384.6,60.5
2385.61,59.6
2386.62,59.5
2387.63,60
2388.62,59.9
2389.62,59.2
2390.63,59.4
2391.61,59.6
2392.63,59
2393.62,59.2
2394.63,59.4
2395.64,58.6
2396.63,59.4
2397.64,58.8
2398.62,58.6
2399.63,58.6
2400.64,58.7
2401.64,58.4
2402.63,58.6
2403.64,58.7
2404.64,58.2
2405.64,58.3
2406.63,57.9
2407.64,58.2
2408.65,58.4
2409.65,57.9
2410.66,58.4
2411.66,57.9
2412.65,58.2
2413.64,57.9
2414.64,57.9
2415.66,57.6
2416.65,57.6
2417.66,57.6
2418.67,57.6
2419.66,57.5
2420.67,56.9
2421.67,57.1
2422.66,57.1
2423.67,56.9
2424.66,56.9
2425.67,56.5
2426.66,56.4
2427.68,56.7
2428.66,56.5
2429.68,56.5
2430.69,56.4
2431.68,56.5
2432.67,56.3
2433.68,56.4
2434.69,56
2435.7,56
2436.69,56.1
2437.69,55.3
2438.7,56
2439.69,55.7
2440.68,55.7
2441.69,55.9
2442.7,55.6
2443.71,55.6
2444.7,55.3
2445.7,55.3
2446.71,55.7
2447.7,55.5
2448.71,54.7
2449.7,55.3
2450.71,54.9
2451.7,54.4
2452.72,54.9
2453.71,54.8
2454.72,54.8
2455.73,54.7
2456.72,54.7
2457.71,54.7
2458.72,54.8
2459.73,54.7
2460.72,54.4
2461.74,54.5
2462.73,54.1
2463.74,54.5
2464.73,54.4
2465.72,54.1
2466.73,54
2467.74,54
2468.73,53.8
2469.74,53.6
2470.73,53.6
2471.75,53.4
2472.74,53.4
2473.75,53.3
2474.74,53.6
2475.75,53
2476.74,53.3
2477.75,53.3
2478.76,53.2
2479.75,53
2480.77,53
2481.76,53.4
2482.77,52.9
2483.76,53.2
2484.77,52.9
2485.76,53.2
2486.77,52.9
2487.77,52.8
2488.76,52.6
2489.77,52.8
2490.78,52.6
2491.77,52.5
2492.78,52.5
2493.76,52.5
2494.78,52.4
2495.77,52.5
2496.79,52.2
2497.78,52
2498.79,52
2499.78,52.4
2500.8,51.8
2501.78,51.8
2502.8,51.8
2503.78,51.8
2504.79,52
2505.8,51.4
2506.79,51.4
2507.81,51.8
2508.8,51.8
2509.81,51.3
2510.8,51.6
2511.81,51.4
2512.82,51.3
2513.81,51.3
2514.8,51.2
2515.81,51.4
2516.81,51.4
2517.82,50.9
2518.82,51.4
2519.81,51
2520.83,51
2521.82,50.9
2522.83,50.6
2523.82,50.8
2524.83,50.8
2525.82,50.4
2526.83,50.4
2527.83,50.6
2528.83,50.1
2529.84,50.8
2530.83,49.8
2531.83,50.5
2532.83,50.4
2533.85,50.1
2534.83,50.2
2535.85,50.2
2536.84,50
2537.85,50
2538.84,50.1
2539.86,50
2540.84,49.7
2541.86,50.1
2542.84,49.7
2543.85,50
2544.82,49.8
2545.86,49.3
2546.85,49.7
2547.86,49.4
2548.86,49.3
2549.85,49.4
2550.84,49.7
2551.87,49.4
2552.86,49.4
2553.86,49.3
2554.88,49.2
2555.88,49.2
2556.87,49.2
2557.88,49.2
2558.87,48.8
2559.88,49.2
2560.89,48.9
2561.88,48.8
2562.89,48.8
2563.89,48.8
2564.89,48.6
2565.88,48.6
2566.89,48.5
2567.9,48.4
2568.89,48.6
2569.9,48.5
2570.89,48.4
2571.89,48.4
2572.91,48.5
2573.89,48.4
2574.9,48.2
2575.91,48
2576.9,48.2
2577.91,48.1
2578.91,48.2
2579.9,48.2
2580.91,48.4
2581.92,48.4
2582.92,48
2583.91,48
2584.92,48.1
2585.93,48
2586.91,47.8
2587.92,48
2588.93,48
2589.92,47.7
2590.93,47.7
2591.93,47.7
2592.92,47.6
2593.93,47.4
2594.94,47.4
2595.94,47.2
2596.93,47.6
2597.94,46.9
2598.93,47.7
2599.93,46.8
2600.92,47.4
2601.93,47.4
2602.95,47.4
2603.95,47.3
2604.94,47.4
2605.95,47.2
2606.95,47.4
2607.95,47.2
2608.96,47.2
2609.95,47.2
2610.96,47.2
2611.95,47
2612.96,48.1
2613.97,46.9
2614.95,47
2615.96,46.8
2616.97,46.9
2617.96,46.8
2618.96,46.8
