Time (s),Current
230.1,61.6
230.22,55.6
230.31,64.4
230.45,77.4
230.58,82.4
230.71,76.6
230.84,89.4
230.93,91.4
231.06,93.9
231.19,105.1
231.34,110.6
231.47,109.4
231.57,118.4
231.69,105.6
231.84,113.1
232.01,68.4
232.1,-25.5
232.26,-1.7
232.39,-0.2
232.63,-3.5
232.73,-1.5
232.93,0.6
233.06,0.9
233.25,-1.0
233.36,1.4
233.49,-2.0
233.58,0.4
233.83,0.4
233.95,0.6
234.06,-1.2
234.15,0.1
234.42,0.6
234.52,0.6
234.75,26.6
234.85,61.6
234.99,42.1
235.1,32.6
235.33,40.6
235.42,48.6
235.55,45.6
235.68,53.9
235.81,63.4
235.91,63.4
236.01,60.6
236.1,60.4
236.24,61.4
236.41,47.1
236.51,45.6
236.63,10.6
236.75,-4.7
236.93,35.6
237.04,22.4
237.18,21.4
237.29,9.9
237.44,-6.5
237.56,2.4
237.64,-0.2
237.79,-4.7
237.92,-1.5
237.99,-0.7
238.12,-0.2
238.25,0.1
238.39,-1.5
238.49,1.6
238.64,0.1
238.76,-1.7
238.87,0.6
239.0,1.6
239.08,-0.5
239.24,-2.2
239.36,2.4
239.44,21.9
239.55,44.4
239.72,10.9
239.86,22.6
239.97,37.6
240.12,27.6
240.3,26.4
240.41,8.1
240.52,-3.2
240.62,0.9
240.76,-0.2
240.87,0.0
241.02,0.6
241.24,-2.2
241.34,-2.7
241.52,-0.7
241.8,-0.2
241.92,-1.2
242.0,0.0
242.17,-2.0
242.32,1.6
242.42,0.9
242.51,-0.2
242.66,0.6
242.78,0.4
242.94,0.6
243.03,0.1
243.1,1.1
243.26,0.6
243.38,0.6
243.54,1.1
243.65,0.0
243.76,2.1
243.87,10.9
243.97,19.1
244.13,23.1
244.26,11.9
244.39,17.1
244.52,16.9
244.61,18.9
244.78,20.1
244.91,14.6
245.0,17.4
245.15,31.6
245.22,26.4
245.38,-4.0
245.48,-3.0
245.64,0.6
245.76,18.4
245.89,38.1
246.06,27.4
246.17,32.4
246.39,68.4
246.52,68.6
246.67,75.9
246.8,79.9
246.9,93.9
247.0,93.9
247.15,90.6
247.31,110.4
247.4,113.6
247.5,119.1
247.65,134.1
247.77,137.6
247.93,147.1
248.03,149.6
248.15,140.4
248.3,158.1
248.44,166.4
248.58,158.1
248.71,113.1
248.84,63.9
248.96,17.1
249.1,-4.2
249.2,1.6
249.37,-2.5
249.5,-1.5
249.63,-0.5
249.72,2.1
249.85,-2.2
249.95,-0.2
250.13,0.1
250.28,0.1
250.38,-3.5
250.45,0.4
250.6,1.6
250.75,2.4
250.86,-1.0
250.98,-0.7
251.07,0.4
251.2,0.0
251.34,1.1
251.44,1.6
251.59,-0.7
251.75,0.6
251.87,-1.0
252.05,-1.7
252.18,-1.0
252.38,26.4
252.5,22.1
252.64,34.9
252.87,31.4
253.04,35.9
253.14,29.9
253.26,34.1
253.39,34.9
253.52,33.4
253.63,35.9
253.88,21.6
254.01,24.4
254.14,24.9
254.28,17.6
254.41,21.1
254.58,37.9
254.73,36.1
254.8,37.9
254.94,62.9
255.05,70.6
255.17,82.6
255.32,114.4
255.44,143.9
255.55,135.1
255.67,144.4
255.78,201.4
255.93,143.6
256.1,149.9
256.21,115.9
256.28,91.4
256.44,85.6
256.6,80.1
256.73,63.4
256.87,48.1
256.96,59.9
257.11,53.4
257.22,50.1
257.37,55.6
257.48,49.4
257.58,39.9
257.73,12.9
257.82,1.6
257.97,2.6
258.13,-4.5
258.22,-5.0
258.31,1.6
258.49,-4.0
258.63,0.6
258.8,-2.2
258.89,-2.0
259.02,2.9
259.11,-2.0
259.25,2.6
259.42,-2.5
259.51,-5.2
259.64,-3.2
259.75,1.6
260.04,4.1
260.15,-2.2
260.27,-0.5
260.44,-1.2
260.57,0.6
260.64,1.9
260.76,0.6
260.9,1.6
261.05,3.6
261.16,2.6
261.24,-0.2
261.34,2.1
261.49,1.1
261.63,1.9
261.77,24.9
261.92,20.1
262.01,26.9
262.09,20.1
262.23,23.6
262.38,40.9
262.55,19.6
262.69,34.4
262.78,22.9
262.93,-5.2
263.07,1.1
263.18,0.4
263.29,1.1
263.38,1.9
263.52,13.9
263.64,21.1
263.76,11.6
263.92,13.1
264.01,9.1
264.13,0.1
264.29,4.6
264.43,3.6
264.58,9.4
264.8,21.1
264.96,46.1
265.06,24.1
265.25,51.6
265.36,9.1
265.46,5.4
265.58,0.1
265.66,22.9
265.84,35.9
265.98,27.4
266.07,25.4
266.19,28.6
266.31,22.4
266.42,-6.2
266.56,-3.5
266.67,3.1
266.83,1.6
266.95,-2.7
267.04,-0.5
267.19,0.0
267.32,3.1
267.47,26.4
267.66,8.9
267.84,8.4
267.95,10.9
268.08,12.1
268.2,21.6
268.34,20.1
268.46,23.9
268.59,23.4
268.68,15.1
268.86,12.4
268.99,16.4
269.1,21.1
269.21,33.6
269.31,36.9
269.45,32.6
269.55,31.1
269.67,44.6
269.81,48.9
269.91,63.9
270.03,71.9
270.21,70.1
270.37,76.9
270.48,85.6
270.58,87.4
270.69,90.6
270.83,95.4
270.97,108.4
271.07,128.1
271.17,134.1
271.32,122.6
271.44,110.1
271.55,125.9
271.68,128.1
271.82,60.1
271.92,-32.5
272.07,-5.0
272.18,-0.7
272.33,-3.0
272.43,-3.0
272.55,-3.0
272.65,-2.0
272.82,-4.0
272.93,-3.2
273.01,-2.7
273.14,-2.2
273.3,0.9
273.38,-1.5
273.51,-0.7
273.62,-0.5
273.8,-1.5
273.98,-0.2
274.12,0.4
274.27,2.9
274.37,8.9
274.59,44.6
274.69,35.4
274.81,26.6
274.95,31.4
275.04,43.6
275.21,46.4
275.33,52.4
275.42,55.6
275.58,59.6
275.67,67.4
275.94,66.9
276.09,67.9
276.25,72.1
276.35,19.6
276.5,1.6
276.65,14.6
276.79,27.9
276.86,13.6
276.99,10.6
277.11,-0.5
277.27,-4.7
277.36,-2.5
277.46,-0.2
277.6,-1.5
277.76,0.0
277.84,0.1
277.98,-2.2
278.09,0.6
278.24,-3.7
278.34,-4.0
278.42,-2.7
278.55,-2.5
278.65,-3.0
278.85,-2.5
278.98,-1.5
279.08,-0.2
279.24,6.9
279.37,6.6
279.53,21.9
279.68,13.1
279.87,10.1
280.01,-1.5
280.12,-1.5
280.25,0.4
280.35,-0.2
280.43,-0.5
280.58,0.4
280.69,-2.0
280.82,-1.0
280.92,0.1
281.08,-2.0
281.35,-1.5
281.46,-1.2
281.61,0.6
281.8,0.0
282.0,1.4
282.08,0.9
282.23,0.6
282.34,0.6
282.46,0.9
282.6,0.4
282.7,0.6
282.82,0.6
282.94,0.6
283.05,1.4
283.22,17.4
283.32,21.1
283.45,5.6
283.58,2.9
283.68,-2.5
283.82,0.9
283.93,1.9
284.05,0.0
284.18,10.4
284.3,4.4
284.41,21.6
284.54,13.9
284.67,9.9
284.9,14.4
284.99,27.6
285.16,22.6
285.27,27.9
285.36,27.6
285.53,40.4
285.63,45.1
285.73,47.9
285.86,57.1
286.12,74.9
286.22,102.1
286.35,102.1
286.51,113.6
286.62,110.9
286.78,116.4
286.89,125.4
287.03,131.1
287.14,136.1
287.25,137.1
287.41,140.4
287.52,154.4
287.63,164.4
287.77,156.6
287.85,159.1
288.0,148.9
288.14,108.6
288.27,65.6
288.37,39.9
288.51,38.9
288.67,11.4
288.92,12.4
289.05,-1.2
289.22,-2.5
289.31,-1.7
289.41,2.6
289.53,0.0
289.7,-1.5
289.84,-3.0
289.93,2.4
290.05,1.1
290.15,1.9
290.28,0.0
290.4,-1.5
290.65,1.4
290.76,1.9
290.86,-0.7
291.06,-0.2
291.2,0.0
291.26,-1.5
291.37,-0.5
291.55,15.4
291.66,21.9
291.8,28.6
291.9,28.9
292.06,39.9
292.18,18.1
292.29,21.1
292.39,18.4
292.53,15.6
292.71,21.9
292.8,38.4
292.91,45.9
293.02,45.1
293.15,59.4
293.27,55.1
293.37,60.4
293.48,29.6
293.57,14.1
293.7,43.9
293.85,39.1
294.0,58.4
294.1,73.9
294.2,80.9
294.35,81.4
294.47,104.1
294.59,135.4
294.71,159.9
294.82,167.4
295.0,200.6
295.1,144.6
295.25,105.9
295.36,89.6
295.55,85.9
295.65,70.9
295.74,71.1
295.84,62.1
295.98,63.9
296.12,39.1
296.26,36.6
296.36,35.9
296.6,42.1
296.74,44.6
296.83,45.1
296.94,40.6
297.08,43.6
297.19,17.1
297.3,12.6
297.42,7.4
297.54,3.1
297.65,-3.5
297.93,-2.5
298.05,-1.5
298.16,-2.7
298.28,-0.5
298.4,-3.5
298.53,-5.2
298.63,0.0
298.74,0.4
298.86,0.1
299.03,0.4
299.14,0.6
299.28,-0.5
299.37,0.0
299.56,0.6
299.69,1.6
299.74,-1.0
299.91,0.6
300.02,-0.2
300.15,0.6
300.25,0.9
300.36,0.6
300.47,-0.2
300.61,0.6
300.76,1.6
300.91,0.9
300.97,0.6
301.08,-0.2
301.2,0.6
301.3,1.6
301.48,8.1
301.58,5.6
301.7,9.9
301.98,19.9
302.09,8.9
302.22,5.6
302.31,3.4
302.46,-3.0
302.59,2.4
302.69,44.4
302.88,27.9
303.06,24.9
303.17,18.4
303.29,17.9
303.37,14.6
303.5,15.4
303.64,22.4
303.9,21.9
304.02,19.1
304.12,15.6
304.29,12.9
304.41,3.4
304.55,4.4
304.67,-1.0
304.79,0.0
304.92,0.6
305.04,-1.2
305.15,0.4
305.24,1.6
305.41,-0.7
305.52,-0.2
305.6,0.9
305.73,0.4
305.92,-0.2
306.03,1.4
306.1,-0.5
306.2,-0.2
306.29,0.4
306.52,10.6
306.62,22.4
306.71,20.9
306.86,4.4
307.0,7.6
307.12,12.9
307.21,15.9
307.34,16.1
307.44,18.9
307.55,18.1
307.68,15.6
307.84,16.1
307.97,12.9
308.09,18.1
308.22,18.4
308.36,23.4
308.48,20.6
308.59,28.4
308.71,31.1
308.85,25.9
308.96,26.1
309.07,28.4
309.16,31.6
309.34,53.4
309.47,55.9
309.56,71.9
309.73,71.4
309.88,85.6
310.02,84.4
310.1,97.4
310.19,91.9
310.32,95.9
310.5,108.4
310.62,107.4
310.75,109.9
310.89,110.1
310.97,112.6
311.12,129.9
311.22,123.6
311.36,26.9
311.5,-34.7
311.6,4.9
311.72,15.6
311.88,-1.0
312.01,3.1
312.14,-2.5
312.27,1.9
312.42,-0.2
312.5,-1.2
312.6,-1.2
312.71,0.4
312.87,-0.5
313.05,1.4
313.12,-0.7
313.25,1.4
313.32,0.0
313.43,0.9
313.55,0.9
313.64,7.9
313.81,6.1
313.92,32.6
314.06,68.9
314.15,44.1
314.26,39.9
314.4,56.1
314.54,54.4
314.66,57.4
314.81,67.9
314.97,62.9
315.06,65.9
315.16,53.4
315.3,39.9
315.41,29.4
315.49,45.9
315.63,33.6
315.78,17.1
316.02,-6.7
316.15,-4.7
316.36,-2.0
316.48,2.6
316.66,4.6
316.78,5.4
316.91,-2.5
317.02,-1.5
317.14,0.4
317.26,-1.7
317.39,1.9
317.52,4.4
317.64,1.9
317.79,-2.5
317.92,-1.7
318.01,-1.7
318.12,3.9
318.26,16.1
318.35,12.6
318.52,11.4
318.63,-0.7
318.78,6.1
318.88,8.1
319.01,5.4
319.14,11.4
319.31,10.6
319.41,8.6
319.56,13.1
319.68,12.6
319.79,8.1
319.92,7.4
320.0,8.4
320.08,9.9
320.25,8.6
320.39,-4.0
321.47,-3.0
321.56,-0.2
321.72,0.4
321.86,-0.5
321.98,1.4
322.08,-0.2
322.19,1.4
322.33,1.1
322.46,0.9
322.58,0.6
322.7,0.4
322.85,0.9
322.92,0.9
323.04,13.1
323.19,23.4
323.31,13.6
323.43,13.9
323.53,14.1
323.68,21.4
323.93,25.4
324.01,25.1
324.17,26.4
324.29,15.4
324.44,-5.7
324.54,1.6
324.79,18.9
324.89,37.9
325.02,45.1
325.18,39.9
325.34,47.4
325.4,59.6
325.5,63.9
325.61,92.9
325.72,96.9
325.85,103.1
326.0,109.4
326.24,105.6
326.34,108.4
326.48,134.4
326.64,133.9
326.75,133.6
326.87,139.4
327.0,142.9
327.11,148.4
327.28,162.1
327.37,160.1
327.51,152.9
327.65,87.6
327.75,45.4
327.9,37.9
328.06,7.1
328.17,10.9
328.32,12.6
328.44,1.6
328.56,-2.7
328.65,-6.0
328.79,2.6
328.87,6.1
329.01,1.4
329.14,1.6
329.26,0.6
329.4,0.0
329.55,-1.2
329.63,0.1
329.78,-0.2
329.88,1.9
330.02,0.1
330.14,-1.0
330.25,-2.5
330.34,-1.5
330.48,1.6
330.59,-2.0
330.74,-1.0
330.86,0.0
331.03,5.1
331.26,37.6
331.34,31.6
331.45,32.6
331.64,44.6
331.75,43.1
331.87,42.1
331.96,42.4
332.12,46.4
332.28,41.9
332.41,40.1
332.62,37.9
332.74,44.6
332.9,53.4
333.07,36.9
333.2,48.1
333.28,45.9
333.42,45.9
333.55,52.1
333.7,51.9
333.82,56.6
333.94,58.6
334.04,85.1
334.16,74.4
334.29,129.1
334.39,151.6
334.55,115.6
334.66,120.6
334.8,133.4
334.96,152.4
335.09,144.6
335.23,173.4
335.32,118.9
335.46,88.1
335.58,54.9
335.71,25.1
335.81,23.9
335.9,26.4
336.06,16.1
336.23,21.4
336.33,15.1
336.4,12.9
336.55,1.4
336.68,9.9
336.78,10.6
336.9,-1.5
337.02,1.6
337.13,3.1
337.28,-2.2
337.38,-2.5
337.54,-1.5
337.64,2.1
337.77,1.4
337.87,3.9
338.03,-2.7
338.15,0.6
338.24,0.0
338.38,-1.7
338.49,0.6
338.65,1.6
338.77,0.6
338.91,-1.5
339.05,-2.0
339.27,-0.7
339.39,-1.2
339.56,0.6
339.66,0.4
339.73,1.6
339.86,-0.2
339.98,0.0
340.17,0.4
340.25,-0.2
340.36,2.6
340.59,1.1
340.75,0.1
341.08,26.1
341.17,24.9
341.34,19.1
341.49,18.4
341.62,13.6
341.7,18.9
341.86,17.9
342.03,17.6
342.14,-5.5
342.21,-1.5
342.3,3.4
342.45,32.4
342.56,30.9
342.73,24.4
342.85,25.6
342.99,19.6
343.11,16.1
343.25,-4.0
343.39,-0.2
343.47,3.4
343.58,22.4
343.66,29.9
343.8,4.6
343.91,-0.2
344.06,2.6
344.23,1.6
344.33,2.4
344.45,22.9
344.56,25.1
344.71,19.6
344.88,15.4
344.98,0.6
345.08,2.9
345.21,3.6
345.37,1.9
345.47,1.6
345.6,0.6
345.72,15.1
345.85,18.1
345.99,19.1
346.11,9.9
346.26,8.4
346.41,9.9
346.51,8.1
346.63,19.1
346.75,16.6
346.92,17.4
347.03,11.9
347.19,14.6
347.28,10.9
347.42,12.4
347.53,11.1
347.67,6.9
347.86,8.1
347.96,20.4
348.05,20.1
348.15,14.1
348.23,33.1
348.4,34.6
348.55,27.4
348.64,31.6
348.77,27.6
348.91,37.1
348.98,33.9
349.16,35.1
349.28,34.1
349.38,45.1
349.46,40.9
349.58,48.6
349.68,47.1
349.88,65.9
349.98,62.9
350.1,63.9
350.18,78.9
350.3,71.1
350.48,67.9
350.65,74.9
350.77,7.9
350.96,3.9
351.12,0.6
351.23,1.4
351.37,-1.5
351.47,-2.5
351.62,1.4
351.74,-0.5
351.84,-1.7
351.99,-0.2
352.08,-1.5
352.22,0.1
352.48,-0.2
352.57,-0.2
352.73,-1.0
352.84,0.6
352.93,0.4
353.08,1.1
353.18,8.6
353.29,25.1
353.43,9.6
353.55,20.6
353.68,12.6
353.81,38.4
353.9,35.6
354.04,40.4
354.15,57.6
354.28,50.1
354.41,49.6
354.53,53.4
354.61,52.4
354.77,53.4
354.9,59.9
355.05,69.1
355.21,73.1
355.29,76.1
355.42,83.6
355.56,81.4
355.71,84.6
355.79,-19.0
355.89,-14.2
356.03,6.4
356.17,-3.2
356.35,-2.7
356.44,-3.5
356.5,-1.0
356.62,2.1
356.75,-3.5
356.93,-2.2
357.02,2.6
357.35,-3.0
357.5,-1.2
357.63,3.4
357.74,3.6
357.88,15.9
358.01,7.9
358.11,5.9
358.27,15.1
358.42,19.4
358.53,10.9
358.65,20.1
358.93,8.6
359.02,13.4
359.18,18.1
359.27,18.6
359.35,26.6
359.54,7.9
359.67,-10.7
359.76,0.6
359.95,2.6
360.15,-2.0
360.25,-1.2
360.34,0.6
360.44,-1.2
360.55,-1.0
360.66,-0.2
360.84,-2.0
360.94,-1.0
361.07,-0.7
361.2,-1.5
361.35,1.9
361.46,-0.2
361.58,0.9
361.69,0.4
361.84,0.6
361.97,1.1
362.14,0.9
362.23,0.9
362.37,0.1
362.47,6.9
362.66,8.9
362.77,11.6
362.86,16.1
362.98,8.1
363.1,2.6
363.2,7.1
363.34,16.1
363.46,27.4
363.57,32.4
363.7,26.9
363.8,4.6
363.9,-3.7
364.1,8.9
364.2,24.1
364.29,26.9
364.38,20.6
364.48,20.4
364.64,22.9
364.8,24.4
364.91,27.1
365.04,63.9
365.14,66.9
365.25,83.6
365.36,89.9
365.5,83.4
365.6,85.4
365.7,90.6
365.85,96.6
366.02,107.4
366.12,113.6
366.24,140.4
366.35,126.1
366.49,124.9
366.63,139.1
366.72,145.1
366.85,144.1
367.02,158.1
367.14,166.6
367.28,163.9
367.38,125.4
367.52,87.9
367.65,58.4
367.78,26.9
367.87,7.1
368.01,7.9
368.18,-9.5
368.27,-1.2
368.39,-0.2
368.47,1.6
368.6,-4.5
368.72,-1.7
368.83,-3.5
368.94,2.9
369.1,-3.2
369.26,2.1
369.36,-2.2
369.57,1.9
369.66,-1.2
369.8,2.6
369.93,-1.2
370.08,-2.2
370.17,0.4
370.3,-1.2
370.43,-1.0
370.59,-0.5
370.71,-2.0
370.94,4.6
371.05,18.6
371.24,20.4
371.34,24.1
371.54,23.1
371.68,30.6
371.8,15.4
371.97,19.6
372.09,20.4
372.18,36.9
372.31,37.4
372.43,31.6
372.56,28.9
372.69,24.1
372.8,29.6
372.9,21.6
373.02,29.1
373.17,44.1
373.27,39.9
373.38,49.6
373.52,45.4
373.62,41.1
373.79,43.1
373.91,65.1
374.06,99.9
374.16,87.4
374.29,93.6
374.49,119.6
374.58,122.1
374.66,143.6
374.81,139.9
374.93,153.9
375.11,163.4
375.21,168.9
375.31,154.1
375.42,81.1
375.6,66.1
375.82,50.9
375.94,24.6
376.08,34.9
376.18,34.6
376.28,40.1
376.44,39.9
376.56,29.6
376.76,44.1
376.87,16.6
377.03,8.4
377.15,3.4
377.35,-3.2
377.5,-1.2
377.65,8.9
377.8,1.9
377.91,-5.0
378.13,2.6
378.27,-2.5
378.44,-3.2
378.53,2.1
378.61,-3.0
378.69,-1.5
378.81,0.1
378.98,0.0
379.09,0.0
379.29,-0.5
379.39,-0.2
379.54,0.6
379.7,1.1
379.83,0.6
379.94,1.6
380.05,1.6
380.15,0.6
380.27,1.4
380.43,0.6
380.56,0.6
380.7,-0.7
380.77,1.4
381.04,1.6
381.13,36.4
381.26,21.4
381.38,8.1
381.54,15.1
381.63,10.4
381.79,13.1
381.94,5.1
382.14,13.9
382.31,21.6
382.44,20.9
382.52,18.1
382.66,13.6
382.79,17.6
382.96,18.9
383.06,21.6
383.16,18.1
383.26,14.9
383.41,8.4
383.57,-3.2
383.66,2.4
383.76,39.6
383.88,32.1
384.04,2.9
384.16,0.1
384.29,4.6
384.4,1.1
384.55,2.1
384.66,1.9
384.75,3.4
384.94,0.9
385.03,7.6
385.08,16.6
385.22,16.9
385.35,14.1
385.52,10.6
385.62,10.4
385.75,8.9
385.9,10.4
386.14,-1.5
386.26,-0.5
386.51,-0.2
386.6,3.1
386.73,12.1
386.86,24.6
387.06,10.4
387.12,8.1
387.22,8.9
387.35,5.9
387.5,8.9
387.61,23.4
387.71,27.6
387.83,22.1
387.91,19.6
388.05,14.1
388.2,14.9
388.34,18.1
388.5,26.4
388.6,41.1
388.72,62.4
388.84,77.4
388.99,91.9
389.08,92.9
389.19,104.4
389.34,107.9
389.44,112.6
389.58,119.9
389.71,120.9
389.86,127.4
390.01,138.6
390.13,145.6
390.26,140.4
390.39,157.6
390.48,160.9
390.62,24.9
390.78,-27.7
390.9,7.4
391.11,-0.2
391.22,2.1
391.41,-3.0
391.5,2.9
391.62,-0.2
391.72,0.4
391.89,0.0
392.06,2.1
392.17,-1.2
392.3,0.0
392.42,-0.7
392.51,-0.2
392.65,1.1
392.79,1.6
392.99,15.1
393.09,-5.2
393.26,0.6
393.4,-0.2
393.53,12.9
393.61,81.1
393.78,70.6
393.96,17.1
394.06,80.4
394.16,12.4
394.29,21.1
394.41,54.4
394.49,5.1
394.62,16.6
394.78,50.6
394.87,39.9
394.98,37.6
395.09,37.6
395.26,41.4
395.37,38.6
395.45,34.4
395.56,10.9
395.72,-12.7
395.83,-5.0
395.98,1.6
396.14,-0.2
396.29,0.9
396.4,3.9
396.47,4.9
396.61,17.1
396.75,13.4
396.87,16.4
397.01,16.9
397.15,5.1
397.29,-5.5
397.43,-2.5
397.49,0.6
397.59,-3.0
397.73,-3.0
397.84,37.6
397.98,45.9
398.07,7.4
398.21,19.1
398.38,14.1
398.49,19.1
398.63,32.6
398.87,27.6
398.98,8.9
399.13,4.4
399.27,-3.0
399.4,0.1
399.51,-1.5
399.6,-1.5
399.76,-2.2
399.96,1.1
400.12,1.4
400.24,-0.5
400.39,0.4
400.51,0.6
400.69,0.1
400.81,1.1
400.9,0.1
401.01,1.4
401.19,1.4
401.31,0.6
401.53,0.6
401.69,0.4
401.82,0.6
401.95,1.6
402.17,1.6
402.26,1.6
402.43,5.4
402.52,8.1
402.68,26.4
402.78,20.1
403.03,9.4
403.19,5.9
403.28,-1.2
403.41,26.9
403.54,16.1
403.67,17.1
403.81,17.4
403.91,31.9
404.0,37.9
404.14,40.1
404.28,39.9
404.38,49.6
404.47,57.4
404.57,58.4
404.72,57.6
404.86,61.6
404.99,59.6
405.15,59.1
405.26,72.1
405.4,89.6
405.51,87.4
405.69,84.4
405.78,96.6
405.93,107.9
406.02,108.4
406.15,94.1
406.28,101.4
406.44,94.4
406.52,101.9
406.68,102.9
406.77,9.4
407.13,3.9
407.25,1.6
407.41,-3.5
407.5,-4.7
407.69,-4.0
407.81,-3.7
408.01,-0.2
408.15,-1.5
408.31,-1.5
408.43,-3.2
408.51,-0.2
408.67,1.6
408.77,0.9
409.06,1.1
409.31,-1.5
409.43,1.1
409.55,-2.5
409.68,-1.5
409.81,-1.5
409.91,0.4
410.06,-1.0
410.17,-0.5
410.32,24.1
410.41,0.9
410.57,20.9
410.69,15.4
410.85,14.1
410.95,20.4
411.05,15.1
411.14,28.9
411.23,28.6
411.36,32.4
411.46,30.6
411.58,32.1
411.69,31.9
411.77,23.1
412.03,32.4
412.15,33.9
412.3,33.6
412.38,35.6
412.52,35.9
412.66,35.1
412.8,33.6
412.93,32.6
413.04,33.9
413.16,34.4
413.27,37.1
413.44,47.9
413.6,72.1
413.73,71.4
413.83,66.6
414.0,78.9
414.11,78.4
414.25,124.9
414.34,139.4
414.53,142.6
414.63,162.4
414.86,155.6
415.02,115.6
415.14,73.1
415.24,67.9
415.38,28.4
415.51,-0.7
415.67,17.1
415.76,5.4
415.87,0.6
416.01,2.6
416.17,-4.5
416.3,-3.5
416.38,-1.7
416.5,-1.7
416.63,-7.5
416.8,-4.2
416.89,6.4
417.15,0.1
417.3,-4.7
417.44,-2.5
417.58,-2.7
417.7,-2.2
417.8,-3.7
417.94,-3.5
418.1,-1.5
418.3,-4.0
418.36,-0.5
418.53,1.4
418.66,1.6
418.73,-0.7
418.86,0.4
418.98,-1.2
419.13,-1.5
419.25,0.1
419.37,2.1
419.48,-1.0
419.59,-1.5
419.72,1.6
419.87,-1.2
420.03,-0.5
420.25,0.6
420.51,0.0
420.67,-0.2
420.78,0.6
420.93,8.9
421.03,3.6
421.16,13.6
421.29,11.4
421.42,10.9
421.55,14.4
421.75,15.4
421.84,5.9
422.05,10.9
422.13,14.1
422.24,18.1
422.32,17.4
422.5,16.9
422.62,6.4
422.76,8.6
422.85,14.1
422.99,14.4
423.1,8.1
423.24,10.9
423.37,4.1
423.52,15.4
423.62,11.6
423.72,19.1
423.83,0.0
424.02,1.1
424.14,13.6
424.23,19.4
424.37,26.1
424.47,30.6
424.63,27.4
424.79,28.6
424.94,28.6
425.06,27.6
425.24,5.4
425.38,-7.0
425.51,3.1
425.64,1.4
425.71,-1.5
425.89,-0.7
426.03,-0.5
426.21,1.1
426.36,0.1
426.48,1.1
426.59,5.1
426.68,7.9
426.81,27.6
426.97,19.4
427.1,15.9
427.19,16.1
427.3,15.1
427.39,15.4
427.52,15.6
427.62,19.9
427.75,20.9
427.9,25.1
428.0,37.9
428.09,42.6
428.27,42.9
428.42,43.9
428.48,41.4
428.63,45.4
428.71,43.9
428.87,43.4
429.01,47.9
429.14,52.4
429.28,60.1
429.41,52.1
429.54,50.4
429.62,58.6
429.73,61.6
429.9,51.6
430.03,54.6
430.12,52.4
430.23,50.4
430.38,53.4
430.53,53.9
430.65,6.4
430.75,-10.2
430.86,-2.5
431.02,-1.5
431.17,-2.5
431.3,-1.5
431.47,-1.2
431.58,1.1
431.68,-1.7
431.83,0.6
431.93,-0.7
432.07,-0.5
432.16,-0.2
432.35,-0.5
432.47,0.1
432.56,-1.5
432.71,-0.2
432.83,2.6
432.98,11.1
433.06,12.1
433.17,18.4
433.32,17.9
433.44,21.9
433.53,20.4
433.68,24.4
433.82,31.9
433.98,34.6
434.07,39.9
434.19,45.6
434.34,45.1
434.44,51.4
434.55,55.1
434.67,54.4
434.81,63.9
435.04,53.6
435.16,70.9
435.3,67.1
435.39,68.4
435.53,29.1
435.65,32.6
435.8,60.6
435.93,55.4
436.01,26.4
436.11,13.1
436.25,10.1
436.42,0.9
436.51,5.9
436.61,5.4
436.75,1.9
436.89,-0.2
437.07,-2.7
437.14,0.6
437.3,-0.5
437.42,-4.5
437.51,-4.5
437.64,0.6
437.81,2.1
437.92,3.9
438.14,17.6
438.26,18.1
438.35,14.6
438.48,23.1
438.61,30.6
438.75,29.4
438.86,29.6
438.98,24.1
439.12,1.9
439.28,-7.2
439.37,0.0
439.5,-1.7
439.61,-4.2
439.77,-1.7
440.04,-0.7
440.16,-2.0
440.27,0.6
440.42,-0.7
440.52,0.0
440.66,-0.5
440.78,-1.0
441.06,-1.0
441.27,1.9
441.37,-0.2
441.53,-0.7
441.64,0.6
441.77,0.9
441.87,1.4
442.02,0.9
442.16,0.4
443.25,2.1
443.32,12.6
443.38,15.1
443.46,13.9
443.59,9.9
443.73,13.6
443.84,21.6
443.97,17.9
444.12,15.1
444.2,11.4
444.33,11.1
444.47,10.9
444.56,10.6
444.68,11.4
444.79,22.4
444.92,27.6
445.12,30.6
445.24,28.6
445.46,35.1
445.6,42.1
445.69,69.9
445.86,82.4
445.97,84.9
446.21,95.4
446.37,99.6
446.48,105.1
446.64,114.6
446.76,108.4
446.92,117.9
