Time (s),RPM
39.48,0.0
39.52,0.0
39.58,0.0
39.63,0.0
39.67,0.0
39.73,0.0
39.77,0.0
39.83,0.0
39.88,0.0
39.94,0.0
39.98,0.0
40.04,0.0
40.08,0.0
40.14,0.0
40.19,0.0
40.24,0.0
40.29,0.0
40.35,0.0
40.39,0.0
40.45,0.0
40.49,0.0
40.55,0.0
40.59,0.0
40.65,0.0
40.69,0.0
40.75,0.0
40.8,0.0
40.85,0.0
40.9,0.0
40.96,0.0
41.0,0.0
41.06,0.0
41.1,0.0
41.16,0.0
41.2,0.0
41.26,0.0
41.3,0.0
41.36,0.0
41.41,0.0
41.46,0.0
41.51,0.0
41.56,0.0
41.62,0.0
41.67,0.0
41.71,0.0
41.77,0.0
41.81,0.0
41.87,0.0
41.92,0.0
41.98,0.0
42.02,0.0
42.08,0.0
42.12,0.0
42.17,0.0
42.23,0.0
42.27,0.0
42.33,0.0
42.38,0.0
42.44,0.0
42.48,0.0
42.54,0.0
42.58,0.0
42.64,0.0
42.68,-9.0
42.74,-6.0
42.79,-7.0
42.84,-6.0
42.89,-7.0
42.95,-7.0
42.99,-7.0
43.05,-7.0
43.09,-7.0
43.14,-7.0
43.2,-7.0
43.24,-7.0
43.3,-7.0
43.34,-7.0
43.4,-7.0
43.46,-7.0
43.5,-7.0
43.55,-7.0
43.61,-7.0
43.65,-8.0
43.71,-8.0
43.76,-9.0
43.81,-9.0
43.85,-10.0
43.91,-11.0
43.96,-11.0
44.02,-11.0
44.06,-10.0
44.12,-4.0
44.16,8.0
44.22,2.0
44.27,0.0
44.32,0.0
44.37,-3.0
44.42,-9.0
44.47,-13.0
44.52,-11.0
44.58,-7.0
44.62,-5.0
44.68,-3.0
44.72,-2.0
44.78,-1.0
44.84,-1.0
44.88,-1.0
44.94,-1.0
44.98,0.0
45.03,0.0
45.09,0.0
45.13,0.0
45.19,0.0
45.23,0.0
45.29,0.0
45.34,0.0
45.39,0.0
45.44,0.0
45.48,0.0
45.54,0.0
45.6,0.0
45.64,0.0
45.7,0.0
45.75,0.0
45.8,0.0
45.85,0.0
45.9,0.0
45.95,0.0
46.01,0.0
46.05,0.0
46.11,0.0
46.15,0.0
46.21,0.0
46.26,0.0
46.3,0.0
46.36,0.0
46.42,0.0
46.46,0.0
46.52,0.0
46.56,0.0
46.62,0.0
46.67,0.0
46.71,0.0
46.77,-4.0
46.81,-3.0
46.87,-4.0
46.93,-5.0
46.97,-6.0
47.03,-7.0
47.07,-8.0
47.12,-9.0
47.18,-11.0
47.23,-12.0
47.28,-13.0
47.33,-14.0
47.38,-15.0
47.43,-16.0
47.49,-17.0
47.53,-18.0
47.59,-19.0
47.63,-20.0
47.69,-22.0
47.73,-23.0
47.79,-25.0
47.84,-26.0
47.9,-27.0
47.94,-28.0
48.0,-30.0
48.04,-31.0
48.1,-33.0
48.14,-33.0
48.2,-35.0
48.24,-35.0
48.3,-37.0
48.35,-38.0
48.41,-39.0
48.45,-42.0
48.49,-43.0
48.55,-44.0
48.6,-46.0
48.66,-48.0
48.7,-50.0
48.76,-52.0
48.8,-53.0
48.86,-55.0
48.91,-57.0
48.96,-58.0
49.01,-60.0
49.07,-62.0
49.11,-63.0
49.16,-65.0
49.22,-67.0
49.26,-62.0
49.32,-49.0
49.36,-55.0
49.42,-55.0
49.47,-59.0
49.53,-85.0
49.57,-74.0
49.62,-74.0
49.67,-76.0
49.72,-78.0
49.78,-81.0
49.82,-85.0
49.88,-90.0
49.93,-94.0
49.97,-99.0
50.03,-103.0
50.08,-107.0
50.12,-111.0
50.19,-115.0
50.23,-118.0
50.29,-122.0
50.34,-126.0
50.39,-130.0
50.43,-133.0
50.49,-137.0
50.54,-140.0
50.59,-143.0
50.65,-147.0
50.69,-150.0
50.74,-153.0
50.8,-157.0
50.85,-159.0
50.89,-163.0
50.95,-166.0
51.0,-170.0
51.05,-174.0
51.09,-177.0
51.16,-181.0
51.2,-184.0
51.25,-187.0
51.31,-191.0
51.36,-195.0
51.4,-198.0
51.45,-202.0
51.51,-204.0
51.56,-207.0
51.6,-211.0
51.67,-213.0
51.72,-218.0
51.76,-220.0
51.81,-223.0
51.87,-226.0
51.92,-230.0
51.96,-233.0
52.03,-235.0
52.07,-238.0
52.12,-241.0
52.16,-243.0
52.23,-245.0
52.27,-247.0
52.32,-248.0
52.38,-251.0
52.43,-254.0
52.48,-256.0
52.52,-257.0
52.59,-260.0
52.63,-263.0
52.68,-265.0
52.73,-266.0
52.79,-269.0
52.84,-270.0
52.88,-272.0
52.93,-272.0
52.99,-274.0
53.04,-276.0
53.09,-279.0
53.15,-280.0
53.2,-281.0
53.24,-283.0
53.29,-285.0
53.35,-285.0
53.4,-285.0
53.45,-285.0
53.49,-286.0
53.55,-287.0
53.6,-286.0
53.65,-288.0
53.7,-289.0
53.76,-290.0
53.81,-290.0
53.85,-292.0
53.91,-293.0
53.96,-293.0
54.01,-292.0
54.05,-293.0
54.12,-294.0
54.16,-294.0
54.21,-295.0
54.26,-296.0
54.32,-297.0
54.37,-298.0
54.41,-298.0
54.46,-299.0
54.52,-298.0
54.57,-298.0
54.62,-298.0
54.66,-298.0
54.73,-298.0
54.77,-299.0
54.82,-300.0
54.87,-301.0
54.93,-303.0
54.98,-304.0
55.03,-304.0
55.07,-305.0
55.13,-305.0
55.18,-305.0
55.23,-306.0
55.28,-307.0
55.34,-309.0
55.39,-310.0
55.43,-311.0
55.48,-312.0
55.54,-314.0
55.59,-314.0
55.64,-316.0
55.69,-317.0
55.75,-317.0
55.79,-319.0
55.84,-321.0
55.89,-323.0
55.95,-325.0
56.0,-326.0
56.05,-327.0
56.09,-328.0
56.16,-328.0
56.2,-329.0
56.25,-331.0
56.3,-331.0
56.36,-333.0
56.41,-334.0
56.46,-336.0
56.5,-336.0
56.55,-337.0
56.61,-339.0
56.66,-339.0
56.71,-341.0
56.76,-342.0
56.82,-343.0
56.87,-345.0
56.91,-347.0
56.96,-348.0
