Time (s),MC Temp A,MC Temp B,MC Temp C
2479.25,36.6,36.9,36.8
2480.25,36.6,36.9,36.8
2481.25,36.6,36.9,36.8
2482.2,36.6,36.9,36.8
2483.2,36.5,36.9,36.8
2484.2,36.6,36.9,36.8
2485.15,36.6,36.9,36.8
2486.15,36.6,36.9,36.8
2487.15,36.6,36.9,36.8
2488.1,36.6,36.9,36.8
2489.1,36.6,36.9,36.8
2490.05,36.6,36.9,36.8
2491.05,36.6,36.9,36.8
2492.05,36.6,36.9,36.8
2493.0,36.6,36.8,36.8
2494.0,36.6,36.9,36.8
2495.0,36.5,36.9,36.8
2495.95,36.6,36.8,36.8
2496.95,36.6,36.9,36.8
2497.95,36.6,36.9,36.8
2498.9,36.5,36.8,36.8
2499.9,36.6,36.8,36.8
2500.85,36.6,36.9,36.8
2501.85,36.6,36.9,36.8
2502.85,36.6,36.9,36.8
2503.8,36.5,36.9,36.8
2504.8,36.6,36.9,36.8
2505.8,36.6,36.9,36.8
2506.75,36.6,36.9,36.8
2507.75,36.6,36.9,36.8
2508.75,36.5,36.9,36.8
2509.7,36.5,36.8,36.8
2510.7,36.5,36.8,36.8
2511.65,36.5,36.8,36.8
2512.65,36.5,36.9,36.8
2513.65,36.5,36.8,36.8
2514.6,36.5,36.9,36.8
2515.6,36.6,36.9,36.8
2516.6,36.5,36.9,36.8
2517.55,36.5,36.8,36.8
2518.55,36.5,36.8,36.8
2519.55,36.6,36.9,36.8
2520.5,36.5,36.9,36.8
2521.5,36.5,36.9,36.8
2522.5,36.5,36.9,36.8
2523.45,36.6,36.8,36.8
2524.45,36.6,36.9,36.8
2525.4,36.6,36.9,36.8
2526.4,36.6,36.8,36.8
2527.4,36.6,36.8,36.8
2528.35,36.5,36.9,36.8
2529.35,36.5,36.9,36.8
2530.35,36.6,36.8,36.8
2531.3,36.6,36.9,36.8
2532.3,36.5,36.9,36.8
2533.3,36.5,36.9,36.8
2534.25,36.5,36.9,36.8
2535.25,36.5,36.8,36.8
2536.2,36.5,36.9,36.8
2537.2,36.5,36.9,36.8
2538.2,36.5,36.8,36.8
2539.15,36.6,36.9,36.8
2540.15,36.5,36.9,36.8
2541.15,36.6,36.9,36.8
2542.1,36.5,36.8,36.8
2543.1,36.6,36.8,36.8
2544.1,36.5,36.8,36.8
2545.05,36.5,36.8,36.8
2546.05,36.5,36.8,36.8
2547.0,36.5,36.8,36.8
2548.0,36.5,36.9,36.8
2549.0,36.5,36.9,36.8
2549.95,36.6,36.8,36.8
2550.95,36.6,36.8,36.8
2551.95,36.5,36.9,36.8
2552.9,36.5,36.8,36.8
2553.9,36.6,36.9,36.8
2554.9,36.5,36.8,36.8
2555.85,36.5,36.8,36.8
2556.85,36.5,36.8,36.8
2557.85,36.5,36.9,36.8
2558.8,36.5,36.8,36.8
2559.8,36.5,36.8,36.8
2560.75,36.6,36.8,36.8
2561.75,36.6,36.8,36.7
2562.75,36.5,36.8,36.8
2563.7,36.5,36.9,36.8
2564.7,36.6,36.9,36.8
2565.7,36.5,36.8,36.8
2566.65,36.6,36.8,36.8
2567.65,36.5,36.8,36.8
2568.65,36.3,36.8,36.7
2569.6,36.3,36.8,36.8
2570.6,36.3,36.8,36.7
2571.55,36.3,36.8,36.7
2572.55,36.3,36.8,36.7
2573.55,36.4,36.8,36.8
2574.5,36.4,36.8,36.8
2575.5,36.4,36.9,36.8
2576.5,36.7,36.8,36.9
2577.45,38.1,38.3,37.9
2578.45,38.5,39.0,38.8
2579.45,38.5,39.1,39.3
2580.4,37.8,38.6,39.2
2581.4,36.3,37.1,38.0
2582.35,35.8,36.3,37.0
2583.35,35.7,36.1,36.5
2584.35,35.9,36.2,36.3
2585.3,36.0,36.3,36.2
2586.3,36.2,36.5,36.3
2587.3,36.2,36.5,36.4
2588.25,36.2,36.5,36.4
2589.25,36.2,36.5,36.4
2590.25,36.2,36.5,36.4
2591.2,36.2,36.5,36.4
2592.2,36.2,36.5,36.4
2593.15,36.2,36.5,36.4
2594.15,36.2,36.5,36.4
2595.15,36.2,36.5,36.4
2596.1,36.2,36.5,36.4
2597.1,36.2,36.5,36.4
2598.1,36.2,36.5,36.4
2599.05,36.2,36.5,36.4
2600.05,36.2,36.5,36.5
2601.05,36.2,36.5,36.4
2602.0,36.2,36.5,36.4
2603.0,36.2,36.5,36.4
2603.95,36.2,36.5,36.4
2604.95,36.2,36.5,36.5
2605.95,36.2,36.5,36.4
2606.9,36.2,36.5,36.4
2607.9,36.2,36.5,36.4
2608.9,36.2,36.5,36.5
2609.85,36.2,36.5,36.5
2610.85,36.2,36.5,36.5
2611.85,36.2,36.5,36.5
2612.8,36.2,36.5,36.5
2613.8,36.2,36.5,36.4
2614.75,36.2,36.5,36.5
2615.75,36.2,36.5,36.5
2616.75,36.2,36.5,36.5
2617.7,36.2,36.5,36.5
2618.7,36.2,36.5,36.5
2619.7,36.2,36.5,36.5
2620.65,36.2,36.5,36.5
2621.65,36.2,36.5,36.5
2622.65,36.2,36.5,36.5
2623.6,36.2,36.5,36.5
2624.6,36.2,36.5,36.5
2625.6,36.2,36.5,36.5
2626.55,36.2,36.5,36.5
2627.55,36.2,36.5,36.5
2628.5,36.2,36.5,36.5
2629.5,36.2,36.5,36.5
2630.5,36.2,36.5,36.5
2631.45,36.2,36.5,36.5
2632.45,36.2,36.5,36.5
2633.45,36.3,36.6,36.5
2634.4,36.5,36.7,36.6
2635.4,36.3,36.4,36.6
2636.4,36.5,36.7,36.6
2637.35,36.6,36.9,36.7
2638.35,36.6,36.8,36.8
2639.3,36.3,36.6,36.7
2640.3,36.2,36.5,36.6
2641.3,36.2,36.5,36.5
2642.25,36.2,36.5,36.5
2643.25,36.4,36.7,36.7
2644.25,38.6,39.0,38.7
2645.2,40.9,41.6,41.5
2646.2,41.6,42.7,43.1
2647.2,39.3,40.4,41.5
2648.15,37.9,38.6,39.6
2649.15,37.4,38.0,38.5
2650.1,37.2,37.7,38.0
2651.1,37.2,37.6,37.9
2652.1,38.0,38.4,38.5
2653.05,37.4,37.9,38.1
2654.05,37.1,37.5,37.8
2655.05,37.0,37.4,37.6
2656.0,37.2,37.4,37.4
2657.0,37.1,37.4,37.4
2658.0,37.5,37.8,37.8
2658.95,38.2,38.7,38.7
2659.95,37.5,38.1,38.4
2660.95,37.6,38.1,38.3
2661.9,38.0,38.5,38.7
2662.9,38.5,39.1,39.2
2663.85,37.8,38.5,38.8
2664.85,37.1,37.6,38.0
2665.85,36.8,37.3,37.6
2666.8,36.8,37.3,37.4
2667.8,36.8,37.2,37.3
2668.8,36.8,37.2,37.3
2669.75,36.8,37.2,37.2
2670.75,36.8,37.2,37.2
2671.75,36.8,37.2,37.1
2672.7,36.8,37.2,37.1
2673.7,36.7,37.2,37.1
2674.65,36.7,37.1,37.1
2675.65,36.7,37.1,37.0
2676.65,36.7,37.1,37.0
2677.6,36.7,37.1,37.0
2678.6,36.7,37.1,37.0
2679.6,36.7,37.0,37.0
2680.55,36.7,37.1,37.0
2681.55,36.7,37.1,37.0
2682.55,36.7,37.0,37.0
2683.5,36.7,37.0,37.0
2684.5,36.7,37.0,37.0
2685.45,36.7,37.0,37.0
2686.45,36.7,37.0,37.0
2687.45,36.7,37.0,37.0
2688.4,36.6,37.0,37.0
2689.4,36.6,37.0,37.0
2690.4,36.6,37.0,36.9
2691.35,36.6,37.0,36.9
2692.35,36.6,37.0,36.9
2693.35,36.6,37.0,36.9
2694.3,36.6,37.0,36.9
2695.3,36.6,37.0,36.9
2696.25,36.6,37.0,36.9
2697.25,36.6,37.0,36.9
2698.25,36.6,37.0,36.9
2699.2,36.6,37.0,36.9
2700.2,36.6,37.0,36.9
2701.2,36.6,37.0,36.9
2702.15,36.6,37.0,36.9
2703.15,36.6,37.0,36.8
2704.15,36.6,37.0,36.8
2705.1,36.6,37.0,36.9
2706.1,36.6,37.0,36.8
2707.05,36.5,36.9,36.8
2708.05,36.4,36.8,36.8
2709.05,36.4,36.8,36.8
2710.0,36.3,36.8,36.8
2711.0,36.4,36.8,36.8
2712.0,36.4,36.8,36.8
2712.95,36.4,36.8,36.8
2713.95,36.4,36.8,36.8
2714.95,36.4,36.8,36.8
2715.9,36.4,36.8,36.8
2716.9,36.4,36.8,36.8
2717.85,36.4,36.8,36.8
2718.85,36.4,36.8,36.8
2719.85,36.4,36.8,36.8
2720.8,36.4,36.8,36.8
2721.8,36.4,36.8,36.8
2722.8,36.5,36.8,36.8
2723.75,36.5,36.8,36.8
2724.75,36.4,36.8,36.8
2725.75,36.5,36.8,36.8
2726.7,36.4,36.8,36.8
2727.7,36.4,36.8,36.8
2728.65,36.5,36.8,36.8
2729.65,36.5,36.8,36.8
2730.65,36.4,36.8,36.8
2731.6,36.5,36.8,36.8
2732.6,36.5,36.8,36.8
2733.6,36.5,36.8,36.8
2734.55,36.5,36.8,36.8
2735.55,36.5,36.8,36.8
2736.55,36.4,36.8,36.8
2737.5,36.4,36.8,36.8
2738.5,36.5,36.8,36.8
2739.45,36.5,36.8,36.8
2740.45,36.5,36.8,36.8
2741.45,36.5,36.8,36.8
2742.4,36.5,36.8,36.8
2743.4,36.5,36.8,36.8
2744.4,36.5,36.8,36.7
2745.35,36.5,36.8,36.8
2746.35,36.5,36.8,36.8
2747.35,36.5,36.8,36.7
2748.3,36.5,36.8,36.8
2749.3,36.5,36.8,36.8
2750.3,36.4,36.8,36.8
2751.25,36.5,36.8,36.8
2752.25,36.5,36.8,36.8
2753.2,36.5,36.8,36.7
2754.2,36.5,36.8,36.8
2755.2,36.5,36.8,36.7
2756.15,36.5,36.8,36.7
2757.15,36.5,36.8,36.8
2758.15,36.5,36.8,36.7
2759.1,36.5,36.8,36.8
2760.1,36.3,36.8,36.8
2761.1,36.2,36.7,36.7
2762.05,36.2,36.7,36.7
2763.05,36.2,36.7,36.7
2764.0,36.2,36.7,36.7
2765.0,36.2,36.7,36.7
2766.0,36.3,36.7,36.6
2766.95,36.2,36.7,36.7
2767.95,36.2,36.7,36.7
2768.95,36.3,36.7,36.7
2769.9,36.3,36.7,36.7
2770.9,36.3,36.7,36.7
2771.9,36.3,36.8,36.7
2772.85,36.3,36.7,36.7
2773.85,36.3,36.8,36.7
2774.85,36.3,36.7,36.7
2775.8,36.3,36.7,36.6
2776.8,36.3,36.8,36.7
2777.75,36.3,36.7,36.7
2778.75,36.3,36.7,36.7
2779.75,36.3,36.8,36.7
2780.7,36.3,36.7,36.7
2781.7,36.3,36.7,36.7
2782.7,36.3,36.7,36.6
2783.65,36.3,36.8,36.7
2784.65,36.4,36.8,36.7
2785.65,36.4,36.8,36.6
2786.6,36.4,36.8,36.7
2787.6,36.3,36.8,36.7
2788.55,36.4,36.8,36.7
2789.55,36.4,36.8,36.7
2790.55,36.4,36.8,36.7
2791.5,36.4,36.8,36.7
2792.5,36.4,36.8,36.7
2793.5,36.4,36.8,36.7
2794.45,36.4,36.7,36.7
2795.45,36.4,36.8,36.7
2796.45,36.4,36.8,36.7
2797.4,36.4,36.8,36.7
2798.4,36.4,36.8,36.7
2799.35,36.4,36.8,36.7
2800.35,36.4,36.8,36.7
2801.35,36.4,36.8,36.7
2802.3,36.4,36.8,36.7
2803.3,36.4,36.8,36.7
2804.3,36.4,36.8,36.7
2805.25,36.4,36.8,36.7
2806.25,36.4,36.8,36.7
2807.25,36.4,36.8,36.6
2808.2,36.4,36.8,36.7
2809.2,36.4,36.7,36.7
2810.15,36.5,36.8,36.6
2811.15,36.4,36.8,36.7
2812.15,36.4,36.8,36.7
2813.1,36.5,36.8,36.7
2814.1,36.4,36.8,36.7
2815.1,36.4,36.8,36.7
2816.05,36.5,36.8,36.7
2817.05,36.5,36.8,36.7
2818.05,36.4,36.8,36.7
2819.0,36.5,36.8,36.7
2820.0,36.3,36.7,36.7
2820.95,36.2,36.7,36.6
2821.95,36.2,36.7,36.6
2822.95,36.2,36.7,36.6
2823.9,36.2,36.7,36.6
2824.9,36.2,36.7,36.6
2825.9,36.2,36.7,36.6
2826.85,36.2,36.7,36.6
2827.85,36.2,36.7,36.6
2828.85,36.2,36.7,36.6
2829.8,36.2,36.7,36.6
2830.8,36.2,36.7,36.6
2831.75,36.3,36.7,36.6
2832.75,36.2,36.7,36.6
2833.75,36.3,36.7,36.6
2834.7,36.2,36.7,36.6
2835.7,36.3,36.7,36.6
2836.7,36.3,36.7,36.6
2837.65,36.3,36.7,36.6
2838.65,36.3,36.7,36.6
2839.65,36.3,36.7,36.6
2840.6,36.3,36.7,36.6
2841.6,36.3,36.7,36.6
2842.6,36.3,36.7,36.6
2843.55,36.3,36.7,36.6
2844.55,36.3,36.7,36.6
2845.5,36.3,36.7,36.6
2846.5,36.3,36.7,36.6
2847.5,36.3,36.7,36.6
2848.45,36.4,36.7,36.6
2849.45,36.3,36.7,36.6
2850.45,36.4,36.7,36.6
2851.4,36.4,36.7,36.6
2852.4,36.3,36.8,36.6
2853.4,36.4,36.7,36.6
2854.35,36.4,36.7,36.6
2855.35,36.4,36.7,36.6
2856.3,36.4,36.8,36.6
2857.3,36.3,36.7,36.6
2858.3,36.4,36.7,36.6
2859.25,36.4,36.7,36.6
2860.25,36.4,36.8,36.6
2861.25,36.4,36.8,36.6
2862.2,36.4,36.7,36.6
2863.2,36.4,36.8,36.6
2864.2,36.4,36.8,36.7
2865.15,36.4,36.7,36.7
2866.15,36.4,36.7,36.6
2867.1,36.4,36.7,36.6
2868.1,36.4,36.7,36.6
2869.1,36.4,36.8,36.6
2870.05,36.4,36.7,36.6
2871.05,36.4,36.8,36.6
2872.05,36.4,36.7,36.6
2873.0,36.4,36.7,36.6
2874.0,36.4,36.7,36.6
2875.0,36.4,36.7,36.6
2875.95,36.4,36.8,36.6
2876.95,36.4,36.8,36.6
2877.95,36.4,36.8,36.6
2878.9,36.4,36.8,36.7
2879.9,36.4,36.7,36.6
2880.85,36.5,36.7,36.6
2881.85,36.4,36.7,36.6
2882.85,36.4,36.8,36.6
2883.8,36.5,36.8,36.6
2884.8,36.4,36.8,36.6
2885.8,36.4,36.7,36.7
2886.75,36.4,36.8,36.6
2887.75,36.4,36.8,36.6
2888.75,36.4,36.8,36.6
2889.7,36.5,36.8,36.6
2890.7,36.4,36.7,36.6
2891.65,36.4,36.8,36.6
2892.65,36.4,36.8,36.6
2893.65,36.4,36.8,36.6
2894.6,36.5,36.7,36.6
2895.6,36.5,36.8,36.6
2896.6,36.5,36.8,36.6
2897.55,36.4,36.8,36.6
2898.55,36.4,36.8,36.6
2899.55,36.5,36.8,36.6
2900.5,36.5,36.8,36.6
2901.5,36.5,36.8,36.6
2902.45,36.5,36.8,36.6
2903.45,36.4,36.8,36.7
2904.45,36.5,36.8,36.6
2905.4,36.5,36.8,36.6
2906.4,36.5,36.8,36.6
2907.4,36.5,36.8,36.6
2908.35,36.5,36.8,36.6
2909.35,36.5,36.8,36.6
2910.35,36.5,36.8,36.6
2911.3,36.5,36.8,36.7
2912.3,36.5,36.8,36.6
2913.25,36.5,36.8,36.6
2914.25,36.5,36.8,36.6
2915.25,36.5,36.8,36.7
2916.2,36.5,36.8,36.6
2917.2,36.5,36.8,36.7
2918.2,36.5,36.8,36.7
2919.15,36.5,36.8,36.7
2920.15,36.5,36.8,36.6
2921.15,36.5,36.8,36.7
2922.1,36.5,36.7,36.6
2923.1,36.5,36.8,36.7
2924.05,36.5,36.8,36.6
2925.05,36.5,36.8,36.7
2926.05,36.5,36.8,36.7
2927.0,36.5,36.8,36.7
2928.0,36.5,36.8,36.6
2929.0,36.5,36.8,36.6
2929.9,36.5,36.8,36.7
2930.85,36.5,36.8,36.7
2931.85,36.5,36.8,36.7
2932.8,36.5,36.8,36.6
2933.8,36.5,36.8,36.7
2934.75,36.5,36.8,36.7
2935.75,36.5,36.8,36.7
2936.75,36.5,36.8,36.7
2937.7,36.5,36.8,36.7
2938.7,36.5,36.8,36.7
2939.7,36.5,36.8,36.7
2940.65,36.5,36.8,36.7
2941.65,36.5,36.8,36.7
2942.65,36.5,36.8,36.7
2943.6,36.5,36.8,36.7
2944.6,36.5,36.8,36.6
2945.6,36.5,36.8,36.7
2946.55,36.5,36.8,36.7
2947.55,36.5,36.8,36.7
2948.5,36.5,36.8,36.7
2949.5,36.5,36.8,36.7
2950.5,36.5,36.8,36.7
2951.45,36.5,36.8,36.7
2952.45,36.5,36.8,36.7
2953.45,36.5,36.8,36.7
2954.4,36.5,36.8,36.7
2955.4,36.5,36.8,36.7
2956.4,36.5,36.8,36.7
2957.35,36.5,36.8,36.7
2958.35,36.5,36.8,36.7
2959.3,36.5,36.8,36.7
2960.3,36.5,36.8,36.7
2961.3,36.5,36.8,36.7
2962.25,36.5,36.8,36.7
2963.25,36.5,36.8,36.7
2964.25,36.5,36.8,36.7
2965.2,36.5,36.8,36.7
2966.2,36.5,36.8,36.7
2967.2,36.5,36.8,36.7
2968.15,36.5,36.8,36.7
2969.15,36.5,36.8,36.7
2970.1,36.5,36.8,36.7
2971.1,36.5,36.8,36.7
2972.1,36.5,36.8,36.7
2973.05,36.5,36.8,36.7
2974.05,36.5,36.8,36.7
2975.05,36.5,36.8,36.7
2976.0,36.5,36.8,36.8
2977.0,36.5,36.8,36.7
2978.0,36.5,36.8,36.7
2978.95,36.5,36.8,36.7
2979.95,36.5,36.8,36.7
2980.9,36.5,36.8,36.7
2981.9,36.5,36.8,36.8
2982.9,36.5,36.8,36.8
2983.85,36.5,36.8,36.7
2984.85,36.5,36.8,36.8
2985.85,36.5,36.8,36.7
2986.8,36.5,36.8,36.7
2987.8,36.5,36.8,36.7
2988.8,36.5,36.8,36.8
2989.75,36.5,36.8,36.8
2990.75,36.5,36.8,36.7
2991.7,36.5,36.8,36.8
2992.7,36.7,37.0,36.9
2993.7,36.3,36.7,36.8
2994.65,36.8,36.9,36.7
2995.65,37.3,37.5,37.2
2996.65,37.5,37.9,37.8
2997.6,37.3,37.8,38.0
2998.6,37.3,37.8,38.2
2999.6,37.9,38.5,38.9
3000.55,38.2,38.9,39.4
3001.55,37.0,37.7,38.3
3002.5,36.7,37.1,37.5
3003.5,36.9,37.3,37.4
3004.5,37.0,37.4,37.4
3005.45,37.2,37.7,37.7
3006.45,37.0,37.5,37.6
3007.45,37.2,37.7,37.7
3008.4,37.9,38.4,38.5
3009.4,38.4,39.0,39.2
3010.4,38.0,38.6,38.8
3011.35,37.2,37.9,38.2
3012.35,37.3,38.0,38.1
3013.35,37.6,38.0,38.2
3014.3,37.6,38.1,38.3
3015.3,37.9,38.4,38.7
3016.25,38.1,38.5,38.8
3017.25,37.1,37.7,38.1
3018.25,36.8,37.3,37.6
3019.2,36.8,37.3,37.4
3020.2,37.7,38.2,38.3
3021.2,38.2,38.9,39.2
3022.15,37.8,38.5,38.9
3023.15,37.0,37.6,38.1
3024.15,36.7,37.2,37.6
3025.1,36.6,37.0,37.2
3026.1,36.5,37.0,37.1
3027.05,36.6,37.0,37.0
3028.05,36.7,37.1,37.2
3029.05,37.4,37.9,38.0
3030.0,37.5,38.0,38.2
3031.0,36.8,37.4,37.7
3032.0,36.8,37.2,37.4
3032.95,37.1,37.5,37.7
3033.95,37.3,37.9,38.0
3034.95,37.0,37.6,37.8
3035.9,37.2,37.7,37.9
3036.9,37.4,37.9,38.2
3037.85,36.8,37.4,37.7
3038.85,36.5,37.0,37.3
3039.85,36.4,36.8,37.0
3040.8,36.3,36.8,36.9
3041.8,36.8,37.3,37.3
3042.8,36.6,37.0,37.1
3043.75,36.4,36.8,37.0
3044.75,36.3,36.7,36.8
3045.75,36.2,36.6,36.7
3046.7,36.5,36.8,36.8
3047.7,36.5,36.9,37.0
3048.7,36.3,36.8,36.8
3049.65,36.6,37.0,37.0
3050.65,36.8,37.2,37.3
3051.6,36.9,37.3,37.4
3052.6,37.0,37.5,37.6
3053.6,36.6,37.1,37.3
3054.55,36.5,36.8,37.0
3055.55,36.4,36.8,36.8
3056.55,36.5,36.8,36.8
3057.5,36.5,36.9,36.9
3058.5,36.9,37.3,37.2
3059.45,37.2,37.6,37.7
3060.45,37.1,37.6,37.6
3061.45,36.9,37.4,37.5
3062.4,36.6,37.1,37.2
3063.4,36.5,36.9,37.0
3064.4,36.4,36.8,36.8
3065.35,36.3,36.7,36.7
3066.35,36.2,36.5,36.6
3067.35,36.2,36.5,36.5
3068.3,36.1,36.5,36.5
3069.3,36.2,36.5,36.4
3070.3,36.2,36.5,36.5
3071.25,36.2,36.5,36.4
3072.25,36.1,36.5,36.4
3073.2,36.1,36.5,36.4
3074.2,36.2,36.5,36.4
3075.2,36.2,36.5,36.4
3076.15,36.2,36.5,36.4
3077.15,36.2,36.5,36.4
3078.15,36.3,36.7,36.5
3079.1,36.5,36.8,36.7
3080.1,36.8,37.0,37.0
3081.1,36.9,37.3,37.2
3082.05,36.8,37.3,37.3
3083.05,36.8,37.4,37.3
3084.0,37.0,37.4,37.3
3085.0,36.9,37.4,37.3
3086.0,36.6,37.0,37.1
3086.95,36.5,36.8,36.8
3087.95,36.4,36.8,36.7
3088.95,36.4,36.7,36.6
3089.9,36.4,36.7,36.6
3090.9,36.4,36.8,36.7
3091.9,36.4,36.7,36.6
3092.85,36.3,36.6,36.5
3093.85,36.2,36.6,36.5
3094.8,36.2,36.6,36.5
3095.8,36.2,36.5,36.5
3096.8,36.3,36.5,36.5
3097.75,36.2,36.6,36.5
3098.75,36.2,36.5,36.5
3099.75,36.2,36.5,36.5
3100.7,36.2,36.5,36.5
3101.7,36.2,36.6,36.5
3102.7,36.2,36.5,36.5
3103.65,36.2,36.5,36.5
3104.65,36.2,36.5,36.5
3105.6,36.2,36.5,36.5
3106.6,36.2,36.5,36.5
3107.6,36.2,36.5,36.5
3108.55,36.2,36.6,36.5
3109.55,36.2,36.5,36.4
3110.55,36.2,36.5,36.5
3111.5,36.2,36.5,36.5
3112.5,36.2,36.5,36.5
3113.5,36.2,36.5,36.5
3114.45,36.2,36.5,36.4
3115.45,36.2,36.5,36.5
3116.45,36.2,36.5,36.4
3117.4,36.2,36.5,36.4
3118.4,36.2,36.5,36.4
3119.35,36.2,36.5,36.4
