Time (s),Inlet Water Temp (C),Outlet Water Temp (C),Inlet Air Temp (C),Outlet Air Temp (C)
2342.35,34.9,151.4,32.57,30.16
2342.85,34.8,151.4,32.85,30.09
2343.35,35.0,151.4,32.85,30.04
2343.85,35.1,151.4,32.85,30.21
2344.35,34.8,151.4,33.17,30.12
2344.85,34.8,151.4,33.27,30.09
2345.35,34.8,151.4,33.58,30.02
2345.8,35.0,151.4,33.4,29.85
2346.3,34.8,151.4,33.7,29.46
2346.8,35.1,151.4,33.9,29.18
2347.3,34.8,151.4,33.83,29.2
2347.8,34.9,151.4,33.95,29.32
2348.3,35.1,151.4,33.7,29.39
2348.8,34.8,151.4,33.8,29.39
2349.3,35.0,151.4,33.83,29.32
2349.8,34.5,151.4,33.88,29.27
2350.3,35.2,151.4,33.63,29.51
2350.8,34.7,151.4,33.75,29.39
2351.25,34.7,151.4,33.95,29.63
2351.75,35.3,151.4,33.78,29.63
2352.25,35.0,151.4,33.7,29.68
2352.75,35.0,151.4,33.65,29.63
2353.25,35.2,151.4,33.93,29.56
2353.75,35.2,151.4,33.83,29.63
2354.25,34.9,151.4,34.08,29.59
2354.75,34.5,151.4,33.98,29.46
2355.25,35.0,151.4,34.06,29.42
2355.75,34.8,151.4,33.98,29.44
2356.2,35.1,151.4,34.13,29.56
2356.7,34.4,151.4,34.11,29.37
2357.2,35.3,151.4,34.03,29.34
2357.7,35.6,151.4,33.88,29.25
2358.2,35.6,151.4,33.95,29.32
2358.7,35.0,151.4,33.95,29.25
2359.2,34.7,151.4,33.98,28.99
2359.7,35.2,151.4,34.13,28.82
2360.2,35.0,151.4,34.08,28.68
2360.7,35.3,151.4,34.31,28.7
2361.15,35.2,151.4,34.41,28.44
2361.65,35.1,151.4,34.33,28.63
2362.15,34.9,151.4,34.59,28.79
2362.65,35.1,151.4,34.23,28.91
2363.15,35.2,151.4,34.26,28.99
2363.65,35.2,151.4,34.31,29.03
2364.15,35.5,151.4,34.18,29.13
2364.65,34.9,151.4,34.06,29.13
2365.15,34.9,151.4,34.06,29.25
2365.65,35.2,151.4,33.58,29.13
2366.1,35.1,151.4,33.9,29.2
2366.6,34.9,151.4,33.9,29.13
2367.1,35.0,151.4,33.93,29.06
2367.6,35.0,151.4,33.95,28.56
2368.1,35.0,151.4,34.0,28.44
2368.6,35.4,151.4,33.95,28.49
2369.1,34.9,151.4,34.16,28.56
2369.6,35.0,151.4,34.33,28.7
2370.1,35.7,151.4,34.26,28.87
2370.6,35.4,151.4,34.36,29.08
2371.05,35.1,151.4,34.18,29.13
2371.55,35.2,151.4,34.08,29.13
2372.05,35.3,151.4,34.03,29.11
2372.55,35.2,151.4,33.9,29.2
2373.05,34.9,151.4,34.08,29.25
2373.55,34.9,151.4,34.33,29.15
2374.05,34.6,151.4,34.31,29.22
2374.55,35.4,151.4,34.11,28.99
2375.05,34.9,151.4,34.36,29.11
2375.55,35.2,151.4,34.31,29.27
2376.05,35.4,151.4,34.38,29.25
2376.5,34.9,151.4,34.44,29.11
2377.0,35.3,151.4,34.41,29.11
2377.5,34.8,151.4,34.38,29.11
2378.0,34.9,151.4,34.26,29.01
2378.5,35.0,151.4,34.23,28.82
2379.0,35.1,151.4,34.36,28.75
2379.5,35.3,151.4,34.36,28.7
2380.0,35.0,151.4,34.33,28.6
2380.5,35.2,151.4,34.06,28.6
2381.0,35.1,151.4,34.11,28.68
2381.45,35.0,151.4,34.26,28.7
2381.95,35.4,151.4,34.26,28.51
2382.45,34.7,151.4,34.38,28.39
2382.95,35.0,151.4,34.28,28.32
2383.45,35.2,151.4,34.46,28.72
2383.95,35.1,151.4,34.59,28.77
2384.45,35.1,151.4,34.33,28.56
2384.95,35.4,151.4,34.16,28.27
2385.45,35.0,151.4,34.44,28.2
2385.95,34.7,151.4,34.36,28.13
2386.4,35.8,151.4,34.16,26.35
2386.9,38.2,151.4,33.63,28.37
2387.4,35.2,151.4,33.85,28.18
2387.9,35.5,151.4,33.85,27.75
2388.4,35.4,151.4,33.85,27.59
2388.9,34.9,151.4,34.16,27.63
2389.4,35.5,151.4,34.0,27.63
2389.9,35.2,151.4,34.13,27.45
2390.4,35.2,151.4,34.23,27.52
2390.9,34.6,151.4,34.31,27.52
2391.35,34.9,151.4,34.51,27.45
2391.85,35.2,151.4,34.54,27.4
2392.35,35.3,151.4,34.61,27.45
2392.85,35.4,151.4,34.66,27.49
2393.35,35.2,151.4,34.49,27.56
2393.85,35.4,151.4,34.49,27.7
2394.35,35.3,151.4,34.64,27.96
2394.85,35.5,151.4,34.46,27.82
2395.35,35.2,151.4,34.74,27.94
2395.85,34.9,151.4,34.74,28.01
2396.3,35.6,151.4,34.72,28.2
2396.8,35.4,151.4,34.77,28.18
2397.3,34.9,151.4,34.79,28.49
2397.8,35.3,151.4,34.82,28.49
2398.3,34.8,151.4,34.77,28.44
2398.8,35.0,151.4,34.77,28.56
2399.3,35.0,151.4,34.72,28.72
2399.8,34.9,151.4,34.64,28.75
2400.3,34.8,151.4,34.64,28.84
2400.8,35.0,151.4,34.72,28.84
2401.25,35.5,151.4,34.49,28.94
2401.75,35.4,151.4,34.59,29.08
2402.25,35.2,151.4,34.38,29.15
2402.75,35.5,151.4,34.38,29.25
2403.25,35.4,151.4,34.49,29.32
2403.75,35.6,151.4,34.36,29.34
2404.25,35.5,151.4,34.44,29.59
2404.75,35.2,151.4,34.46,29.59
2405.25,35.0,151.4,34.46,29.37
2405.75,35.2,151.4,34.18,29.56
2406.25,35.2,151.4,34.64,29.61
2406.7,35.0,151.4,34.59,29.61
2407.2,35.3,151.4,34.61,29.54
2407.7,35.1,151.4,34.69,29.71
2408.2,35.3,151.4,34.64,29.75
2408.7,35.2,151.4,34.61,29.75
2409.2,35.2,151.4,34.69,29.71
2409.7,34.9,151.4,34.66,29.78
2410.2,34.9,151.4,34.54,29.75
2410.7,35.2,151.4,34.59,29.73
2411.2,35.0,151.4,34.36,29.78
2411.65,35.4,151.4,34.28,29.61
2412.15,35.2,151.4,34.38,29.71
2412.65,35.1,151.4,34.38,29.56
2413.15,35.3,151.4,33.9,29.63
2413.65,35.3,151.4,33.93,29.46
2414.15,35.0,151.4,33.98,29.49
2414.65,35.3,151.4,34.11,29.61
2415.15,35.0,151.4,33.93,29.27
2415.65,34.8,151.4,33.98,29.11
2416.15,34.6,151.4,34.23,29.15
2416.6,35.5,151.4,34.28,28.94
2417.1,35.2,151.4,34.21,28.84
2417.6,35.0,151.4,34.38,28.58
2418.1,34.9,151.4,34.59,28.3
2418.6,34.7,151.4,34.61,28.11
2419.1,34.8,151.4,34.72,27.94
2419.6,35.3,151.4,34.61,27.56
2420.1,34.9,151.4,34.56,27.45
2420.6,35.1,151.4,34.54,27.28
2421.1,34.8,151.4,34.69,27.07
2421.55,34.6,151.4,34.61,27.17
2422.05,35.1,151.4,34.54,27.05
2422.55,35.0,151.4,34.51,26.93
2423.05,35.0,151.4,34.33,27.12
2423.55,35.0,151.4,34.46,27.12
2424.05,34.7,151.4,34.33,27.38
2424.55,34.6,151.4,34.36,27.56
2425.05,35.1,151.4,34.28,27.85
2425.55,35.3,151.4,34.28,27.85
2426.05,35.3,151.4,34.06,27.96
2426.5,35.2,151.4,33.98,27.94
2427.0,35.2,151.4,33.98,28.3
2427.5,34.9,151.4,33.95,28.51
2428.0,35.0,151.4,34.11,28.89
2428.5,34.9,151.4,34.26,29.13
2429.0,35.0,151.4,34.36,28.82
2429.5,34.6,151.4,34.28,28.53
2430.0,35.1,151.4,34.41,28.56
2430.5,35.0,151.4,34.49,28.34
2431.0,34.9,151.4,34.61,28.13
2431.45,35.2,151.4,34.56,28.08
2431.95,34.9,151.4,34.51,28.37
2432.45,35.3,151.4,34.84,28.53
2432.95,35.0,151.4,34.59,28.56
2433.45,35.1,151.4,34.69,28.3
2433.95,35.0,151.4,34.72,28.32
2434.45,35.2,151.4,34.79,28.44
2434.95,34.7,151.4,34.89,28.51
2435.45,34.8,151.4,34.82,28.65
2435.95,34.8,151.4,34.79,29.11
2436.45,35.0,151.4,34.87,29.06
2436.9,35.0,151.4,34.97,28.46
2437.4,35.0,151.4,34.82,28.3
2437.9,34.5,151.4,34.77,28.15
2438.4,34.9,151.4,34.69,27.63
2438.9,34.9,151.4,34.84,27.63
2439.4,34.9,151.4,34.97,27.61
2439.9,34.6,151.4,34.84,27.52
2440.4,35.2,151.4,34.84,27.59
2440.9,35.2,151.4,34.84,27.73
2441.4,34.8,151.4,34.77,27.89
2441.85,35.1,151.4,34.84,27.94
2442.35,34.8,151.4,34.87,27.54
2442.85,35.2,151.4,34.97,27.52
2443.35,35.2,151.4,34.82,27.33
2443.85,35.2,151.4,34.87,27.33
2444.35,35.2,151.4,34.92,27.07
2444.85,34.8,151.4,35.0,27.19
2445.35,34.9,151.4,35.15,27.19
2445.85,34.8,151.4,34.95,27.24
2446.35,35.3,151.4,34.95,26.89
2446.8,35.0,151.4,34.84,26.68
2447.3,35.1,151.4,34.77,26.38
2447.8,35.0,151.4,34.87,26.1
2448.3,35.0,151.4,34.87,26.49
2448.8,35.0,151.4,35.07,26.49
2449.3,35.0,151.4,34.95,26.58
2449.8,34.9,151.4,34.82,26.61
2450.3,34.7,151.4,34.87,26.65
2450.8,35.1,151.4,34.82,26.63
2451.3,35.2,151.4,34.97,26.84
2451.75,34.9,151.4,34.92,26.65
2452.25,35.3,151.4,34.84,26.51
2452.75,34.9,151.4,34.79,26.42
2453.25,35.0,151.4,34.87,26.56
2453.75,35.3,151.4,34.74,26.98
2454.25,35.0,151.4,34.79,27.42
2454.75,35.2,151.4,34.79,27.63
2455.25,34.6,151.4,34.89,28.01
2455.75,35.0,151.4,34.72,28.37
2456.25,34.6,151.4,34.87,27.94
2456.7,34.9,151.4,34.72,27.73
2457.2,34.8,151.4,34.79,27.4
2457.7,34.9,151.4,34.72,27.47
2458.2,35.1,151.4,34.77,27.31
2458.7,35.3,151.4,34.59,27.24
2459.2,35.1,151.4,34.66,27.4
2459.7,35.2,151.4,34.56,27.54
2460.2,35.1,151.4,34.56,27.78
2460.7,35.3,151.4,34.61,27.89
2461.2,35.1,151.4,34.84,27.78
2461.7,35.1,151.4,34.66,27.33
2462.15,35.2,151.4,34.72,26.91
2462.65,35.1,151.4,34.61,26.7
2463.15,34.8,151.4,34.69,26.35
2463.65,34.9,151.4,34.49,26.05
2464.15,35.0,151.4,34.66,25.84
2464.65,35.0,151.4,34.54,25.68
2465.15,35.0,151.4,34.79,25.48
2465.65,35.1,151.4,34.44,25.43
2466.15,35.3,151.4,34.59,25.41
2466.65,35.3,151.4,34.56,25.64
2467.1,34.9,151.4,34.69,25.84
2467.6,34.9,151.4,34.56,26.28
2468.1,34.9,151.4,34.69,26.56
2468.6,35.2,151.4,34.72,26.82
2469.1,35.2,151.4,34.51,26.93
2469.6,35.1,151.4,34.54,27.12
2470.1,34.9,151.4,34.61,27.31
2470.6,34.8,151.4,34.66,27.45
2471.1,35.0,151.4,34.69,27.24
2471.6,34.9,151.4,34.23,27.24
2472.05,34.8,151.4,34.38,27.35
2472.55,35.1,151.4,34.41,27.05
2473.05,35.0,151.4,34.54,26.98
2473.55,34.9,151.4,34.66,27.12
2474.05,34.7,151.4,34.49,26.77
2474.55,35.2,151.4,34.59,26.77
2475.05,34.7,151.4,34.64,26.86
2475.55,34.9,151.4,34.64,26.86
2476.05,34.8,151.4,34.66,26.79
2476.55,35.1,151.4,34.61,26.84
2477.0,34.7,151.4,34.49,26.89
2477.5,34.8,151.4,34.64,26.93
2478.0,34.9,151.4,34.56,26.89
2478.5,34.9,151.4,34.66,26.93
2479.0,34.8,151.4,34.61,27.07
2479.5,34.8,151.4,34.59,26.89
2480.0,34.9,151.4,34.64,26.63
2480.5,35.1,151.4,34.61,26.72
2481.0,34.9,151.4,34.64,26.68
2481.5,34.8,151.4,34.69,26.61
2481.95,34.8,151.4,34.64,26.65
2482.45,35.1,151.4,34.49,26.42
2482.95,35.3,151.4,34.38,26.4
2483.45,34.9,151.4,34.59,26.38
2483.95,34.9,151.4,34.44,26.31
2484.45,35.0,151.4,34.46,26.42
2484.95,34.8,151.4,34.51,26.49
2485.45,34.9,151.4,34.46,26.33
2485.95,35.0,151.4,34.51,26.49
2486.45,34.6,151.4,34.44,26.51
2486.9,34.9,151.4,34.49,26.51
2487.4,35.2,151.4,34.38,26.63
2487.9,35.0,151.4,34.38,26.61
2488.4,35.0,151.4,34.49,26.63
2488.9,34.9,151.4,34.64,26.68
2489.4,35.1,151.4,34.51,26.47
2489.9,35.1,151.4,34.41,26.38
2490.4,35.3,151.4,34.46,26.49
2490.9,35.0,151.4,34.49,26.58
2491.4,34.8,151.4,34.36,26.79
2491.9,35.3,151.4,34.08,26.72
2492.35,34.9,151.4,33.98,26.89
2492.85,34.8,151.4,34.16,26.93
2493.35,34.8,151.4,34.38,26.77
2493.85,34.3,151.4,34.38,26.7
2494.35,34.9,151.4,34.06,26.51
2494.85,34.8,151.4,34.18,26.42
2495.35,34.9,151.4,34.16,26.44
2495.85,35.3,151.4,34.38,26.68
2496.35,35.1,151.4,34.33,26.89
2496.85,34.9,151.4,34.33,26.82
2497.3,34.9,151.4,34.26,27.0
2497.8,34.9,151.4,34.36,26.77
2498.3,35.2,151.4,34.16,27.1
2498.8,34.9,151.4,34.44,27.1
2499.3,34.9,151.4,34.38,27.12
2499.8,34.8,151.4,34.44,27.07
2500.3,35.2,151.4,34.36,27.07
2500.8,34.9,151.4,34.49,27.33
2501.3,34.8,151.4,34.46,27.42
2501.8,34.9,151.4,34.28,27.33
2502.25,35.1,151.4,34.28,27.35
2502.75,34.8,151.4,34.26,27.47
2503.25,34.5,151.4,34.08,27.28
2503.75,34.9,151.4,33.95,27.28
2504.25,34.8,151.4,34.18,27.49
2504.75,35.1,151.4,34.31,27.42
2505.25,35.2,151.4,34.33,27.82
2505.75,35.2,151.4,34.23,28.3
2506.25,34.9,151.4,34.36,28.06
2506.75,34.8,151.4,34.26,27.68
2507.2,35.0,151.4,34.36,27.47
2507.7,35.1,151.4,34.59,27.47
2508.2,34.8,151.4,34.46,27.26
2508.7,35.1,151.4,34.36,27.19
2509.2,35.2,151.4,34.28,27.35
2509.7,34.9,151.4,34.33,27.4
2510.2,34.8,151.4,34.31,27.47
2510.7,34.7,151.4,34.31,27.28
2511.2,34.7,151.4,34.26,27.31
2511.7,34.6,151.4,34.26,27.31
2512.15,35.2,151.4,34.38,27.17
2512.65,34.8,151.4,34.38,27.12
2513.15,34.9,151.4,34.21,27.28
2513.65,34.7,151.4,34.11,27.28
2514.15,35.0,151.4,34.26,27.05
2514.65,34.6,151.4,34.28,26.75
2515.15,34.8,151.4,34.21,26.38
2515.65,34.7,151.4,34.28,26.33
2516.15,34.9,151.4,34.16,26.24
2516.65,34.8,151.4,34.21,26.12
2517.1,34.8,151.4,34.11,26.33
2517.6,35.2,151.4,34.03,26.82
2518.1,34.7,151.4,34.13,26.7
2518.6,35.0,151.4,34.16,26.61
2519.1,35.2,151.4,34.21,26.28
2519.6,35.0,151.4,34.16,26.35
2520.1,34.8,151.4,34.08,26.14
2520.6,34.6,151.4,33.9,25.68
2521.1,34.3,151.4,34.03,25.73
2521.6,34.9,151.4,34.11,25.84
2522.1,34.4,151.4,33.9,25.87
2522.55,34.7,151.4,33.93,25.73
2523.05,35.0,151.4,33.93,25.39
2523.55,34.7,151.4,33.9,25.11
2524.05,34.8,151.4,34.23,25.23
2524.55,34.9,151.4,33.98,25.32
2525.05,34.7,151.4,33.95,25.39
2525.55,34.7,151.4,33.88,25.2
2526.05,34.5,151.4,33.93,25.3
2526.55,34.9,151.4,33.68,25.52
2527.05,34.3,151.4,33.55,25.41
2527.5,34.8,151.4,33.42,25.46
2528.0,34.8,151.4,33.35,25.57
2528.5,35.3,151.4,33.37,25.68
2529.0,34.9,151.4,33.2,25.75
2529.5,35.0,151.4,33.42,25.8
2530.0,34.8,151.4,33.47,25.75
2530.5,34.7,151.4,33.4,25.94
2531.0,34.4,151.4,33.17,25.96
2531.5,35.2,151.4,33.22,26.03
2532.0,34.5,151.4,33.25,26.1
2532.45,34.8,151.4,33.55,26.21
2532.95,34.9,151.4,33.27,26.31
2533.45,35.0,151.4,33.32,26.35
2533.95,34.8,151.4,33.35,26.56
2534.45,34.7,151.4,33.4,26.56
2534.95,35.3,151.4,33.37,26.7
2535.45,34.9,151.4,33.32,26.63
2535.95,34.9,151.4,33.35,26.65
2536.45,35.0,151.4,33.47,26.89
2536.95,35.1,151.4,33.32,26.93
2537.4,34.9,151.4,33.35,26.89
2537.9,34.6,151.4,33.35,27.07
2538.4,34.9,151.4,33.3,27.21
2538.9,34.4,151.4,33.42,27.33
2539.4,35.0,151.4,33.73,27.33
2539.9,34.8,151.4,33.63,27.33
2540.4,34.8,151.4,33.6,27.26
2540.9,34.7,151.4,33.63,26.86
2541.4,35.0,151.4,33.7,27.05
2541.9,34.9,151.4,33.78,27.12
2542.35,34.6,151.4,33.63,26.89
2542.85,35.1,151.4,33.68,27.0
2543.35,35.0,151.4,33.55,26.93
2543.85,34.6,151.4,33.83,26.93
2544.35,34.8,151.4,33.73,27.07
2544.85,34.8,151.4,33.68,26.7
2545.35,34.7,151.4,33.6,26.56
2545.85,34.7,151.4,33.68,26.38
2546.35,34.8,151.4,33.47,26.17
2546.85,34.8,151.4,33.58,26.1
2547.35,34.7,151.4,33.55,25.91
2547.8,35.2,151.4,33.47,25.96
2548.3,35.2,151.4,33.25,26.1
2548.8,34.7,151.4,33.6,25.96
2549.3,34.5,151.4,33.45,26.1
2549.8,34.9,151.4,33.58,26.19
2550.3,35.0,151.4,33.3,26.35
2550.8,34.6,151.4,33.5,26.56
2551.3,34.6,151.4,33.47,26.54
2551.8,34.8,151.4,33.42,26.49
2552.3,34.5,151.4,33.4,26.44
2552.75,34.8,151.4,33.5,26.42
2553.25,35.2,151.4,33.5,26.24
2553.75,34.7,151.4,33.42,26.21
2554.25,34.4,151.4,33.47,26.05
2554.75,35.0,151.4,33.47,25.91
2555.25,35.0,151.4,33.37,25.8
2555.75,34.8,151.4,33.5,25.91
2556.25,34.8,151.4,33.52,25.78
2556.75,34.9,151.4,33.63,25.8
2557.25,34.8,151.4,33.45,25.82
2557.7,34.7,151.4,33.27,25.82
2558.2,34.8,151.4,33.35,26.03
2558.7,34.9,151.4,33.55,26.14
2559.2,35.1,151.4,33.37,26.33
2559.7,34.8,151.4,33.25,26.4
2560.2,34.7,151.4,33.32,26.47
2560.7,34.8,151.4,33.35,26.79
2561.2,34.7,151.4,33.4,26.65
2561.7,35.0,151.4,33.27,26.79
2562.2,34.7,151.4,33.25,26.61
2562.65,34.6,151.4,33.3,26.49
2563.15,34.6,151.4,33.32,26.42
2563.65,34.8,151.4,33.15,26.38
2564.15,34.6,151.4,33.22,26.33
2564.65,35.1,151.4,33.1,26.21
2565.15,34.4,151.4,33.2,26.24
2565.65,34.9,151.4,33.17,26.28
2566.15,34.1,151.4,33.22,25.89
2566.65,31.9,151.4,33.32,25.91
2567.15,34.9,151.4,33.22,26.05
2567.6,34.8,151.4,33.15,26.03
2568.1,34.7,151.4,33.3,25.96
2568.6,34.6,151.4,33.55,26.05
2569.1,34.8,151.4,33.5,26.05
2569.6,34.7,151.4,33.45,25.91
2570.1,34.8,151.4,33.68,25.82
2570.6,34.7,151.4,33.8,25.64
2571.1,34.8,151.4,33.85,25.46
2571.6,34.7,151.4,33.83,25.52
2572.1,34.9,151.4,34.0,25.39
2572.55,34.5,151.4,33.93,25.36
2573.05,34.6,151.4,34.0,25.64
2573.55,35.2,151.4,34.0,25.89
2574.05,34.1,151.4,34.51,26.24
2574.55,37.4,151.4,32.42,27.59
2575.05,34.2,151.4,33.88,26.35
2575.55,35.0,151.4,34.03,26.21
2576.05,34.8,151.4,34.33,26.05
2576.55,34.8,151.4,34.11,26.14
2577.05,34.6,151.4,34.31,27.78
2577.55,30.9,151.4,34.33,25.89
2578.0,34.7,151.4,34.41,26.35
2578.5,34.8,151.4,35.72,26.91
2579.0,35.6,151.4,35.1,26.42
2579.5,35.0,151.4,35.25,26.12
2580.0,34.8,151.4,35.41,26.31
2580.5,35.0,151.4,35.43,26.12
2581.0,35.0,151.4,35.59,26.24
2581.5,34.9,151.4,34.97,26.12
2582.0,35.0,151.4,35.66,25.78
2582.5,35.4,151.4,35.64,25.36
2582.95,34.0,151.4,35.69,25.48
2583.45,34.9,151.4,35.66,20.72
2583.95,34.6,151.4,35.69,26.61
2584.45,34.2,151.4,35.61,25.11
2584.95,34.6,151.4,35.48,26.47
2585.45,34.8,151.4,34.51,25.78
2585.95,34.8,151.4,34.31,26.31
2586.45,34.5,151.4,34.31,26.75
2586.95,34.6,151.4,34.0,26.96
2587.45,34.3,151.4,33.15,27.38
2587.9,34.7,151.4,32.55,27.61
2588.4,34.6,151.4,31.98,28.06
2588.9,34.7,151.4,31.41,27.68
2589.4,34.8,151.4,30.63,27.42
2589.9,34.5,151.4,30.24,27.21
2590.4,34.3,151.4,30.04,27.19
2590.9,34.4,151.4,29.87,27.17
2591.4,34.5,151.4,29.8,27.17
2591.9,34.7,151.4,29.8,27.12
2592.4,34.6,151.4,29.75,27.21
2592.85,34.5,151.4,29.73,27.05
2593.35,34.8,151.4,29.66,26.98
2593.85,34.4,151.4,29.8,27.05
2594.35,34.4,151.4,29.9,26.98
2594.85,34.2,151.4,30.53,27.1
2595.35,34.5,151.4,30.9,27.26
2595.85,34.5,151.4,31.41,27.31
2596.35,34.3,151.4,31.41,27.21
2596.85,34.6,151.4,31.39,27.28
2597.35,34.7,151.4,31.51,26.96
2597.8,34.3,151.4,31.16,27.05
2598.3,34.8,151.4,30.85,26.68
2598.8,34.6,151.4,30.68,26.65
2599.3,34.7,151.4,30.65,26.84
2599.8,34.7,151.4,30.31,26.96
2600.3,34.7,151.4,29.71,27.0
2600.8,34.8,151.4,29.44,26.93
2601.3,34.5,151.4,29.22,27.14
2601.8,34.6,151.4,29.37,27.28
2602.3,34.9,151.4,29.46,27.35
2602.75,34.9,151.4,29.54,27.75
2603.25,35.0,151.4,29.61,28.41
2603.75,35.1,151.4,29.83,28.58
2604.25,34.9,151.4,29.73,28.94
2604.75,34.6,151.4,29.46,29.2
2605.25,34.6,151.4,29.32,30.0
2605.75,34.9,151.4,28.96,30.63
2606.25,34.6,151.4,28.79,31.34
2606.75,34.5,151.4,28.49,31.48
2607.25,34.9,151.4,28.34,31.98
2607.75,34.8,151.4,27.92,32.3
2608.2,34.6,151.4,27.87,32.75
2608.7,34.6,151.4,27.56,32.72
2609.2,34.3,151.4,27.4,32.82
2609.7,34.8,151.4,27.35,33.02
2610.2,34.6,151.4,27.31,33.22
2610.7,34.4,151.4,27.07,33.45
2611.2,34.3,151.4,26.91,33.63
2611.7,34.6,151.4,26.84,33.7
2612.2,34.7,151.4,26.93,33.93
2612.7,34.6,151.4,27.07,33.8
2613.15,34.3,151.4,27.47,33.3
2613.65,34.3,151.4,27.96,32.95
2614.15,34.4,151.4,28.2,32.55
2614.65,34.3,151.4,28.56,32.37
2615.15,34.3,151.4,28.63,32.08
2615.65,34.6,151.4,28.68,31.93
2616.15,34.5,151.4,28.65,31.95
2616.65,34.4,151.4,28.49,31.83
2617.15,34.6,151.4,28.49,31.8
2617.65,34.6,151.4,28.68,31.8
2618.1,34.2,151.4,29.01,31.78
2618.6,34.4,151.4,29.39,31.51
2619.1,34.4,151.4,29.63,31.29
2619.6,34.5,151.4,29.9,31.12
2620.1,34.7,151.4,29.78,31.02
2620.6,34.4,151.4,29.9,30.8
2621.1,34.5,151.4,30.04,30.58
2621.6,34.5,151.4,29.95,30.36
2622.1,34.6,151.4,30.12,30.24
2622.6,34.4,151.4,29.87,30.48
2623.05,34.5,151.4,29.61,30.65
2623.55,34.6,151.4,29.66,31.12
2624.05,34.5,151.4,29.56,31.16
2624.55,34.2,151.4,29.34,31.31
2625.05,34.5,151.4,29.15,31.48
2625.55,34.5,151.4,29.13,31.58
2626.05,34.4,151.4,28.68,31.56
2626.55,34.5,151.4,28.7,31.88
2627.05,34.2,151.4,28.56,31.61
2627.55,34.3,151.4,28.49,31.63
2628.0,34.4,151.4,28.39,31.58
2628.5,34.1,151.4,28.65,31.04
2629.0,34.2,151.4,28.56,30.94
2629.5,34.2,151.4,28.65,30.46
2630.0,34.2,151.4,28.89,30.38
2630.5,34.5,151.4,28.84,30.21
2631.0,34.4,151.4,28.72,30.04
2631.5,34.3,151.4,28.6,29.95
2632.0,34.2,151.4,28.51,29.87
2632.5,34.2,151.4,28.65,29.85
2633.0,34.4,151.4,28.49,29.75
2633.45,35.5,151.4,28.87,30.04
2633.95,35.2,151.4,28.34,29.49
2634.45,34.2,151.4,28.51,29.61
2634.95,34.5,151.4,28.82,29.49
2635.45,34.4,151.4,28.79,29.42
2635.95,34.3,151.4,28.77,29.42
2636.45,34.5,151.4,28.75,29.46
2636.95,34.3,151.4,28.68,29.63
2637.45,34.3,151.4,28.6,32.15
2637.95,33.8,151.4,28.65,29.75
2638.4,34.3,151.4,28.75,29.63
2638.9,34.4,151.4,28.79,29.8
2639.4,29.2,151.4,28.68,30.31
2639.9,34.3,151.4,28.89,29.92
2640.4,34.5,151.4,27.03,30.19
2640.9,34.7,151.4,28.84,29.95
2641.4,34.4,151.4,28.77,29.71
2641.9,34.4,151.4,28.84,29.59
2642.4,33.5,151.4,28.89,29.54
2642.9,34.4,151.4,28.89,29.44
2643.35,34.3,151.4,29.13,29.51
2643.85,34.3,151.4,29.59,28.96
2644.35,34.6,151.4,31.09,29.11
2644.85,34.3,151.4,31.63,27.78
2645.35,34.3,151.4,32.6,26.65
2645.85,34.8,151.4,31.63,26.51
2646.35,33.7,151.4,33.93,25.94
2646.85,34.5,151.4,33.85,25.89
2647.35,33.8,151.4,34.23,26.01
2647.85,32.4,151.4,34.61,25.5
2648.3,34.3,151.4,34.56,25.3
2648.8,34.0,151.4,35.43,25.14
2649.3,34.5,151.4,35.54,25.02
2649.8,34.5,151.4,35.48,24.86
2650.3,34.5,151.4,35.69,24.68
2650.8,34.1,151.4,35.48,24.89
2651.3,34.3,151.4,35.61,25.59
2651.8,34.1,151.4,35.64,25.55
2652.3,34.2,151.4,35.84,25.57
2652.8,34.7,151.4,35.43,25.68
2653.25,34.9,151.4,35.36,26.1
2653.75,34.6,151.4,35.84,25.64
2654.25,35.0,151.4,35.38,25.32
2654.75,34.9,151.4,35.82,24.93
2655.25,35.3,151.4,35.54,25.02
2655.75,34.9,151.4,35.66,25.04
2656.25,33.4,151.4,35.15,25.09
2656.75,34.5,151.4,35.56,25.89
2657.25,34.3,151.4,35.48,25.16
2657.75,34.2,151.4,35.46,25.3
2658.2,34.6,151.4,34.64,25.73
2658.7,34.9,151.4,35.51,25.46
2659.2,34.8,151.4,35.48,25.46
2659.7,34.6,151.4,35.36,24.95
2660.2,39.1,151.4,35.33,24.37
2660.7,33.0,151.4,35.41,24.61
2661.2,34.8,151.4,35.51,24.03
2661.7,34.2,151.4,35.18,18.95
2662.2,34.7,151.4,35.3,23.85
2662.7,34.8,151.4,35.23,23.92
2663.65,34.6,151.4,35.18,23.98
2664.15,34.2,151.4,34.59,23.54
2664.65,34.4,151.4,35.05,23.6
2665.15,34.7,151.4,35.2,24.12
2665.65,34.3,151.4,35.3,24.73
2666.15,34.0,151.4,35.33,24.98
2666.65,34.3,151.4,35.38,24.95
2667.15,34.5,151.4,35.28,24.73
2667.65,34.1,151.4,35.59,24.75
2668.15,34.3,151.4,35.59,24.55
2668.6,34.2,151.4,35.51,24.89
2669.1,34.4,151.4,35.61,24.93
2669.6,34.5,151.4,35.56,25.2
2670.1,34.3,151.4,35.56,25.25
2670.6,34.2,151.4,35.51,25.82
2671.1,34.3,151.4,35.18,26.19
