Time (s),N*m
29814499.67,0.0
29814801.86,0.0
29815104.08,0.0
29815406.4,0.0
29815708.77,0.0
29816011.2,0.0
29816313.67,0.0
29816616.21,0.0
29816918.82,0.0
29817221.49,0.0
29817524.23,0.0
29817827.17,0.0
29818130.15,0.0
29818433.19,0.0
29818736.28,0.0
29819039.42,0.0
29819342.61,0.0
29819645.85,0.0
29819949.18,0.0
29820252.56,0.0
29820555.99,0.0
29820859.47,0.0
29821163.07,0.0
29821466.74,0.0
29821770.46,0.0
29822074.25,0.0
29822378.09,0.0
29822682.0,0.0
29822985.98,0.0
29823290.04,0.0
29823594.13,0.0
29823898.27,0.0
29824202.49,0.0
29824506.74,0.0
29824811.06,0.0
29825115.52,0.0
29825420.01,0.0
29825724.6,2.0
29826029.32,14.0
29826334.17,12.0
29826639.09,12.0
29826944.07,12.0
29827249.11,0.0
29827554.17,0.0
29827859.25,0.0
29828164.41,4.0
29828469.65,14.0
29828774.94,14.0
29829080.35,14.0
29829385.8,14.0
29829691.34,14.0
29829996.95,6.0
29830302.61,6.0
29830608.32,6.0
29830914.09,6.0
29831219.94,6.0
29831525.86,6.0
29831831.82,10.0
29832137.87,14.0
29832443.98,16.0
29832750.14,20.0
29833056.4,20.0
29833362.71,20.0
29833669.08,22.0
29833975.54,22.0
29834282.07,20.0
29834588.64,22.0
29834895.29,24.0
29835202.06,32.0
29835508.88,38.0
29835815.79,42.0
29836122.75,52.0
29836429.78,59.8
29836736.86,67.7
29837043.98,81.7
29837351.19,103.6
29837658.47,121.5
29837965.82,137.5
29838273.25,171.4
29838580.74,179.4
29838888.32,179.4
29839195.98,179.4
29839503.72,176.2
29839811.56,174.2
29840119.47,174.2
29840427.44,174.2
29840735.49,174.2
29841043.59,174.2
29841351.76,172.2
29841660.02,170.2
29841968.36,170.2
29842276.78,162.1
29842585.27,160.1
29842893.84,144.1
29843202.46,144.1
29843511.16,140.1
29843819.97,140.1
29844128.86,140.1
29844437.79,140.1
29844746.79,138.1
29845055.85,138.1
29845364.97,138.1
29845674.19,136.1
29845983.46,134.1
29846292.87,132.1
29846602.31,112.1
29846911.82,68.0
29847221.39,38.0
29847531.02,30.0
29847840.71,22.0
29848150.52,14.0
29848460.37,6.0
29848770.29,6.0
29849080.29,6.0
29849390.38,6.0
29849700.51,6.0
29850010.73,6.0
29850321.01,6.0
29850631.34,6.0
29850941.74,6.0
29851252.24,6.0
29851562.79,6.0
29851873.4,6.0
29852184.07,6.0
29852494.82,6.0
29852805.66,6.0
29853116.56,6.0
29853427.49,6.0
29853738.54,5.9
29854049.66,5.9
29854360.82,5.9
29854672.08,5.9
29854983.43,5.9
29855294.84,6.0
29855606.29,6.0
29855917.79,6.0
29856229.4,6.0
29856541.08,6.0
29856852.84,6.0
29857164.69,6.0
29857476.6,6.0
29857788.57,6.0
29858100.59,6.0
29858412.68,6.0
29858724.84,6.0
29859037.05,6.0
29859349.31,6.0
29859661.66,6.0
29859974.09,6.0
29860286.55,6.0
29860599.05,4.0
29860911.64,4.0
29861224.29,6.0
29861537.03,6.0
29861849.82,6.0
29862162.71,6.0
29862475.63,6.0
29862788.59,6.0
29863101.58,4.0
29863414.67,6.0
29863727.8,6.0
29864041.01,4.0
29864354.25,4.0
29864667.64,4.0
29864981.07,4.0
29865294.55,4.0
29865608.08,4.0
29865921.67,4.0
29866235.31,4.0
29866549.03,4.0
29866862.82,4.0
29867176.68,4.0
29867490.62,2.0
29867804.6,2.0
29868118.64,2.0
29868432.75,4.0
29868746.93,4.0
29869061.16,4.0
29869375.44,4.0
29869689.81,4.0
29870004.24,4.0
29870318.72,4.0
29870633.25,4.0
29870947.91,4.0
29871262.62,4.0
29871577.41,4.0
29871892.25,4.0
29872207.19,12.0
29872522.2,20.0
29872837.27,26.0
29873152.39,26.0
29873467.57,26.0
29873782.86,26.0
29874098.19,30.0
29874413.58,26.0
29874729.07,22.0
29875044.61,24.0
29875360.21,24.0
29875675.92,26.0
29875991.69,32.0
29876307.51,42.0
29876623.43,46.0
29876939.39,50.0
29877255.4,54.0
29877571.52,56.0
29877887.69,56.0
29878203.98,58.0
29878520.32,58.0
29878836.72,54.0
29879153.19,56.0
29879469.72,54.0
29879786.29,54.0
29880102.98,54.0
29880419.72,56.0
29880736.54,56.0
29881053.41,56.0
29881370.36,58.0
29881687.36,58.0
29882004.44,58.0
29882321.58,58.0
29882638.79,58.0
29882956.08,60.0
29883273.43,60.0
29883590.83,60.0
29883908.3,60.0
29884225.81,62.0
29884543.42,62.0
29884861.11,64.0
29885178.86,64.0
29885496.73,66.0
29885814.64,70.0
29886132.59,76.0
29886450.63,76.0
29886768.7,76.0
29887086.85,76.0
29887405.08,78.0
29887723.37,76.0
29888041.74,78.0
29888360.21,76.0
29888678.71,68.0
29888997.3,58.0
29889315.99,42.0
29889634.73,32.0
29889953.57,2.0
29890272.49,0.0
29890591.46,0.0
29890910.48,0.0
29891229.57,0.0
29891548.73,0.0
29891867.94,0.0
29892187.21,0.0
29892506.54,0.0
29892825.92,0.0
29893145.34,0.0
29893464.82,0.0
29893784.37,0.0
29894104.02,0.0
29894423.72,0.0
29894743.51,0.0
29895063.39,0.0
29895383.3,0.0
29895703.27,0.0
29896023.35,0.0
29896343.5,0.0
29896663.72,0.0
29896983.99,0.0
29897304.32,0.0
29897624.68,0.0
29897945.14,0.0
29898265.66,0.0
29898586.22,0.0
29898906.85,0.0
29899227.55,0.0
29899548.29,0.0
29899869.09,0.0
29900189.96,0.0
29900510.92,0.0
29900831.92,0.0
29901153.0,0.0
29901474.14,0.0
29901795.4,0.0
29902116.72,0.0
29902438.08,0.0
29902759.48,0.0
29903080.92,0.0
29903402.42,0.0
29903724.02,0.0
29904045.68,0.0
29904367.38,0.0
29904689.15,0.0
29905011.0,0.0
29905332.88,0.0
29905654.83,0.0
29905976.9,0.0
29906299.04,0.0
29906621.22,0.0
29906943.47,0.0
29907265.77,0.0
29907588.12,0.0
29907910.59,0.0
29908233.1,0.0
29908555.68,0.0
29908878.32,0.0
29909201.02,0.0
29909523.77,0.0
29909846.61,0.0
29910169.51,0.0
29910492.46,0.0
29910815.45,0.0
29911138.51,0.0
29911461.64,0.0
29911784.8,0.0
29912108.05,0.0
29912431.34,0.0
29912754.69,0.0
29913078.1,0.0
29913401.56,0.0
29913725.09,0.0
29914048.68,0.0
29914372.43,0.0
29914696.22,0.0
29915020.05,0.0
29915343.93,0.0
29915667.86,0.0
29915991.83,0.0
29916315.92,0.0
29916640.05,0.0
29916964.25,0.0
29917288.5,0.0
29917612.82,0.0
29917937.18,0.0
29918261.59,0.0
29918586.06,0.0
29918910.58,0.0
29919235.16,0.0
29919559.82,0.0
29919884.52,0.0
29920209.28,0.0
29920534.12,0.0
29920859.08,0.0
29921184.1,0.0
29921509.18,0.0
29921834.29,0.0
29922159.45,0.0
29922484.68,0.0
29922810.02,0.0
29923135.41,0.0
29923460.85,0.0
29923786.34,0.0
29924111.91,0.0
29924437.52,0.0
29924763.24,0.0
29925089.01,0.0
29925414.82,0.0
29925740.67,0.0
29926066.57,0.0
29926392.52,0.0
29926718.52,0.0
29927044.59,0.0
29927370.72,0.0
29927696.93,0.0
29928023.18,0.0
29928349.55,0.0
29928675.96,0.0
29929002.42,0.0
29929328.96,0.0
29929655.53,0.0
29929982.14,0.0
29930308.79,0.0
29930635.5,0.0
29930962.28,0.0
29931289.1,0.0
29931616.0,0.0
29931942.99,0.0
29932270.04,0.0
29932597.14,0.0
29932924.29,0.0
29933251.49,0.0
29933578.73,0.0
29933906.03,0.0
29934233.38,0.0
29934560.8,0.0
29934888.28,0.0
29935215.82,0.0
29935543.43,0.0
29935871.15,0.0
29936198.92,0.0
29936526.73,0.0
29936854.58,0.0
29937182.48,0.0
29937510.42,0.0
29937838.42,0.0
29938166.52,0.0
29938494.68,0.0
29938822.9,0.0
29939151.17,0.0
29939479.49,0.0
29939807.86,0.0
29940136.29,0.0
29940464.85,0.0
29940793.46,0.0
29941122.15,0.0
29941450.9,0.0
29941779.7,0.0
29942108.54,0.0
29942437.56,0.0
29942766.64,0.0
29943095.77,0.0
29943424.97,0.0
29943754.23,0.0
29944083.61,0.0
29944413.04,0.0
29944742.5,4.0
29945072.04,10.0
29945401.66,12.0
29945731.34,12.0
29946061.07,14.0
29946390.9,24.0
29946720.78,30.0
29947050.76,30.0
29947380.79,32.0
29947710.88,32.0
29948041.07,32.0
29948371.3,32.0
29948701.64,36.0
29949032.04,42.0
29949362.5,46.0
29949693.05,52.0
29950023.64,56.0
29950354.31,58.0
29950685.02,58.0
29951015.81,58.0
29951346.68,56.0
29951677.62,56.0
29952008.65,57.2
29952339.73,55.3
29952670.86,57.2
29953002.07,57.2
29953333.32,57.2
29953664.65,58.0
29953996.05,58.0
29954327.52,58.0
29954659.09,56.0
29954990.71,58.0
29955322.4,58.0
29955654.21,56.0
29955986.07,56.0
29956318.06,54.0
29956650.12,54.0
29956982.23,54.0
29957314.44,52.0
29957646.7,50.0
29957979.01,32.0
29958311.39,28.0
29958643.81,20.0
29958976.3,8.0
29959308.87,4.0
29959641.55,2.0
29959974.28,2.0
29960307.05,0.0
29960639.89,0.0
29960972.84,16.0
29961305.86,38.0
29961638.99,48.0
29961972.2,48.0
29962305.5,48.0
29962638.86,48.0
29962972.28,48.0
29963305.8,50.0
29963639.37,50.0
29963973.01,50.0
29964306.71,50.0
29964640.46,52.0
29964974.27,52.0
29965308.19,52.0
29965642.19,52.0
29965976.24,52.0
29966310.4,52.0
29966644.61,52.0
29966978.94,52.0
29967313.32,54.0
29967647.78,56.0
29967982.28,56.0
29968316.84,56.0
29968651.5,59.8
29968986.21,61.7
29969320.98,61.7
29969655.93,61.7
29969990.94,61.7
29970326.02,61.7
29970661.15,61.7
29970996.34,61.7
29971331.61,59.8
29971666.93,60.0
29972002.31,60.0
29972337.82,60.0
29972673.39,60.0
29973009.02,60.0
29973344.76,60.0
29973680.64,60.0
29974016.61,60.0
29974352.68,60.0
29974688.81,60.0
29975025.01,60.0
29975361.29,60.0
29975697.62,58.0
29976033.98,60.0
29976370.44,58.0
29976706.94,58.0
29977043.51,58.0
29977380.18,58.0
29977716.93,58.0
29978053.72,58.0
29978390.59,58.0
29978727.53,58.0
29979064.53,58.0
29979401.61,58.0
29979738.74,58.0
29980076.03,56.0
29980413.36,56.0
29980750.84,54.0
29981088.35,52.0
29981425.92,44.0
29981763.6,42.0
29982101.31,42.0
29982439.05,40.0
29982776.89,40.0
29983114.78,38.0
29983452.75,36.0
29983790.8,36.0
29984128.91,28.0
29984467.07,18.0
29984805.29,10.0
29985143.56,4.0
29985481.89,4.0
29985820.3,2.0
29986158.78,0.0
29986497.34,0.0
29986835.94,0.0
29987174.59,0.0
29987513.3,0.0
29987852.05,0.0
29988190.96,0.0
29988529.92,2.0
29988868.92,0.0
29989207.99,0.0
29989547.11,0.0
29989886.29,0.0
29990225.54,0.0
29990564.87,0.0
29990904.25,0.0
29991243.7,0.0
29991583.19,0.0
29991922.74,0.0
29992262.34,0.0
29992602.0,0.0
29992941.72,0.0
29993281.49,0.0
29993621.36,0.0
29993961.27,0.0
29994301.27,0.0
29994641.31,0.0
29994981.46,0.0
29995321.67,0.0
29995661.92,0.0
29996002.21,0.0
29996342.54,0.0
29996682.95,0.0
29997023.45,0.0
29997364.0,0.0
29997704.62,0.0
29998045.33,0.0
29998386.09,0.0
29998726.88,0.0
29999067.78,0.0
29999408.77,0.0
29999749.8,0.0
30000090.9,0.0
30000432.04,0.0
30000773.25,0.0
30001114.53,2.0
30001455.9,0.0
30001797.3,0.0
30002138.76,0.0
30002480.25,0.0
30002821.79,0.0
30003163.43,12.0
30003505.12,12.0
30003846.89,14.0
30004188.75,18.0
30004530.67,18.0
30004872.7,24.0
30005214.78,20.0
30005556.92,22.0
30005899.17,24.0
30006241.49,26.0
30006583.9,24.0
30006926.36,24.0
30007268.88,24.0
30007611.5,24.0
30007954.19,26.0
30008296.93,26.0
30008639.83,24.0
30008982.81,24.0
30009325.83,22.0
30009668.91,24.0
30010012.07,22.0
30010355.3,24.0
30010698.59,24.0
30011042.02,20.0
30011385.5,22.0
30011729.03,20.0
30012072.67,10.0
30012416.38,10.0
30012760.17,10.0
30013104.06,8.0
30013448.01,10.0
30013792.06,12.0
30014136.17,14.0
30014480.33,16.0
30014824.54,18.0
30015168.82,18.0
30015513.15,20.2
30015857.6,20.2
30016202.1,18.1
30016546.69,18.1
30016891.37,16.0
30017236.08,16.0
30017580.83,16.0
30017925.69,16.0
30018270.59,16.0
30018615.55,17.9
30018960.57,17.9
30019305.66,15.9
30019650.85,15.9
30019996.09,13.9
30020341.42,14.0
30020686.82,14.0
30021032.26,14.0
30021377.74,14.0
30021723.32,14.0
30022068.95,15.9
30022414.64,19.9
30022760.41,23.9
30023106.28,25.9
30023452.2,25.9
30023798.2,28.0
30024144.26,26.0
30024490.35,26.0
30024836.52,28.0
30025182.75,26.0
30025529.07,25.9
30025875.48,31.8
30026221.93,19.9
30026568.46,19.9
30026915.07,20.0
30027261.72,22.0
30027608.46,24.0
30027955.25,24.0
30028302.13,28.0
30028649.1,36.0
30028996.12,36.0
30029343.21,32.0
30029690.39,32.0
30030037.62,32.0
30030384.93,32.0
30030732.29,30.0
30031079.73,26.0
30031427.21,26.0
30031774.79,28.0
30032122.44,26.0
30032470.12,28.0
30032817.92,30.0
30033165.79,30.0
30033513.75,30.0
30033861.8,33.3
30034209.91,33.3
30034558.05,37.5
30034906.3,45.8
30035254.64,44.0
30035603.02,44.0
30035951.48,44.0
30036300.04,42.0
30036648.67,42.0
30036997.36,40.0
30037346.13,40.0
30037694.95,34.0
30038043.8,30.0
30038392.75,16.0
30038741.74,18.0
30039090.8,10.0
30039439.98,2.0
30039789.21,0.0
30040138.51,0.0
30040487.87,0.0
30040837.26,0.0
30041186.7,0.0
30041536.23,0.0
30041885.82,0.0
30042235.45,0.0
30042585.17,0.0
30042934.94,0.0
30043284.8,0.0
30043634.74,0.0
30043984.73,0.0
30044334.81,0.0
30044684.92,0.0
30045035.09,0.0
30045385.32,0.0
30045735.63,0.0
30046086.01,0.0
30046436.45,0.0
30046786.94,0.0
30047137.53,0.0
30047488.17,0.0
30047838.85,0.0
30048189.62,0.0
30048540.44,0.0
30048891.33,0.0
30049242.28,0.0
30049593.29,0.0
30049944.34,0.0
30050295.48,0.0
30050646.67,0.0
30050997.94,0.0
30051349.3,0.0
30051700.71,0.0
30052052.18,0.0
30052403.7,0.0
30052755.36,0.0
30053107.09,0.0
30053458.88,0.0
30053810.72,0.0
30054162.61,0.0
30054514.59,0.0
30054866.68,0.0
30055218.82,0.0
30055571.0,0.0
30055923.25,0.0
30056275.55,0.0
30056627.92,0.0
30056980.36,2.0
30057332.84,4.0
30057685.39,4.0
30058038.07,6.0
30058390.83,8.0
30058743.65,8.0
30059096.59,4.0
30059449.6,4.0
30059802.65,6.0
30060155.81,6.0
30060509.02,6.0
30060862.28,8.0
30061215.6,9.9
30061569.02,9.9
30061922.5,9.9
30062276.04,9.9
30062629.66,12.0
30062983.36,10.0
30063337.13,10.0
30063690.99,10.0
30064044.9,10.0
30064398.85,10.0
30064752.88,10.0
30065106.95,10.0
30065461.07,12.0
30065815.31,10.0
30066169.62,12.0
30066523.99,12.0
30066878.43,12.0
30067232.93,18.0
30067587.51,24.0
30067942.19,24.0
30068296.93,22.0
30068651.76,24.0
30069006.66,24.0
30069361.63,22.2
30069716.67,18.1
30070071.76,16.1
30070426.89,16.1
30070782.13,16.1
30071137.4,12.0
30071492.73,10.0
30071848.15,10.0
30072203.61,12.0
30072559.14,16.0
30072914.78,14.0
30073270.5,16.0
30073626.28,18.0
30073982.15,18.0
30074338.07,18.0
30074694.04,16.0
30075050.07,16.0
30075406.16,14.0
30075762.34,14.0
30076118.61,10.0
30076474.92,6.0
30076831.31,6.0
30077187.84,6.0
30077544.44,6.0
30077901.06,6.0
30078257.77,8.0
30078614.53,8.0
30078971.35,8.0
30079328.2,10.0
30079685.17,8.0
30080042.21,6.0
30080399.31,6.0
30080756.49,8.0
30081113.75,6.0
30081471.06,6.0
30081828.4,8.0
30082185.78,8.0
30082543.22,8.0
30082900.72,10.0
30083258.28,14.0
30083615.98,18.0
30083973.71,20.0
30084331.51,20.0
30084689.4,22.0
30085047.34,22.0
30085405.32,22.0
30085763.41,20.0
30086121.54,18.0
30086479.78,18.0
30086838.1,16.0
30087196.47,14.0
30087554.97,12.0
30087913.53,12.0
30088272.15,10.0
30088630.84,10.0
30088989.57,8.0
30089348.36,8.0
30089707.26,8.0
30090066.23,8.0
30090425.25,8.0
30090784.31,8.0
30091143.47,8.0
30091502.74,8.0
30091862.05,6.0
30092221.48,4.0
30092580.95,2.0
30092940.49,0.0
30093300.09,0.0
30093659.77,0.0
30094019.5,0.0
30094379.29,0.0
30094739.13,0.0
30095099.0,0.0
30095458.94,0.0
30095818.96,0.0
30096179.02,0.0
30096539.19,0.0
30096899.5,0.0
30097259.86,0.0
30097620.26,0.0
30097980.73,0.0
30098341.26,0.0
30098701.85,0.0
30099062.52,0.0
30099423.24,0.0
30099784.02,0.0
30100144.84,0.0
30100505.74,0.0
30100866.74,0.0
30101227.79,0.0
30101588.88,0.0
30101950.07,0.0
30102311.29,0.0
30102672.55,0.0
30103033.88,0.0
30103395.31,0.0
30103756.79,0.0
30104118.32,2.0
30104479.91,0.0
30104841.58,0.0
30105203.36,0.0
30105565.18,2.0
30105927.08,2.0
30106289.07,2.0
30106651.1,4.0
30107013.18,6.0
30107375.33,6.0
30107737.6,6.0
30108099.93,8.0
30108462.3,8.0
30108824.74,10.0
30109187.24,10.0
30109549.8,12.0
30109912.46,12.0
30110275.15,14.0
30110637.9,14.0
30111000.77,16.0
30111363.73,16.0
30111726.74,16.0
30112089.83,16.0
30112452.97,14.0
30112816.14,14.0
30113179.4,14.0
30113542.72,14.0
30113906.09,14.0
30114269.55,16.0
30114633.13,16.0
30114996.76,16.0
30115360.49,16.0
30115724.26,18.0
30116088.08,18.0
30116451.97,18.0
30116815.92,18.0
30117179.92,20.0
30117544.03,18.0
30117908.2,18.0
30118272.46,16.0
30118636.79,16.0
30119001.18,16.0
30119365.68,16.0
30119730.32,16.0
30120095.03,16.0
30120459.79,16.0
30120824.61,16.0
30121189.47,18.0
30121554.41,16.0
30121919.4,16.0
30122284.51,16.0
30122649.66,18.0
30123014.87,16.0
30123381.14,15.9
30123747.45,13.9
30124113.85,13.9
30124480.3,6.0
30124846.8,6.0
30125213.38,6.0
30125580.01,4.4
30125946.7,4.4
30126313.47,6.7
30126680.29,6.7
30127047.16,6.7
30127414.07,6.0
30127781.11,6.0
30128148.23,6.0
30128515.39,6.0
30128882.67,6.0
30129249.99,6.0
30129617.36,8.0
30129984.78,8.0
30130352.27,10.0
30130719.83,10.4
30131087.44,12.5
30131455.16,12.5
30131822.92,12.5
30132190.75,12.5
30132558.69,12.0
30132926.68,12.0
30133294.73,12.0
30133662.85,12.0
30134031.03,10.0
30134399.32,12.0
30134767.68,12.0
30135136.09,12.0
30135504.6,12.0
30135873.16,12.0
30136241.78,10.0
30136610.48,10.0
30136979.22,12.0
30137348.03,10.0
30137716.99,10.0
30138086.05,10.0
30138455.19,12.0
30138824.38,10.0
30139193.62,10.0
30139562.95,10.0
30139932.37,8.0
30140301.86,8.0
30140671.45,8.0
30141041.09,8.0
30141410.8,8.0
30141780.58,6.0
30142150.41,6.0
30142520.34,4.0
30142890.36,4.0
30143260.44,2.0
30143630.59,2.0
30144000.79,2.0
30144371.06,2.0
30144741.39,2.0
30145111.78,2.0
30145482.22,2.0
30145852.74,2.0
30146223.33,2.0
30146593.95,2.0
30146964.63,2.0
30147335.38,2.0
30147706.21,2.0
30148077.1,2.0
30148448.06,2.0
30148819.11,2.0
30149190.22,2.0
30149561.37,2.0
30149932.59,2.0
30150303.91,2.0
30150675.27,2.0
30151046.69,2.0
30151418.15,2.0
30151789.74,2.0
30152161.38,2.0
30152533.08,2.0
30152904.81,2.0
30153276.65,2.0
30153648.56,2.0
30154020.52,2.0
30154392.55,2.0
30154764.65,2.0
30155136.8,2.0
30155509.05,2.0
30155881.35,2.0
30156253.75,4.0
30156626.21,4.0
30156998.72,4.0
30157371.28,6.0
30157743.9,4.0
30158116.56,4.0
30158489.28,4.0
30158862.05,2.0
30159234.91,2.0
30159607.88,2.0
30159980.92,2.0
30160354.02,2.0
30160727.19,2.0
30161100.39,2.0
30161473.63,2.0
30161846.9,2.0
30162220.26,2.0
30162593.67,2.0
30162967.13,2.0
30163340.69,2.0
30163714.35,2.0
30164088.07,2.0
30164461.84,2.0
30164835.64,2.0
