Time (s),Volts
3232142.79,-243.58
3232527.27,-243.57
3232912.34,-243.56
3233298.02,-243.55
3233684.28,-243.56
3234071.19,-243.55
3234458.65,-243.54
3234846.71,-243.54
3235235.31,-243.54
3235624.48,-243.53
3236014.24,-243.52
3236404.66,-243.52
3236795.67,-243.52
3237187.84,-243.51
3237580.62,-243.5
3237974.0,-243.51
3238367.96,-243.5
3238762.51,-243.49
3239157.63,-243.49
3239553.34,-243.49
3239949.63,-243.48
3240346.51,-243.48
3240743.99,-243.47
3241142.04,-243.47
3241540.71,-243.47
3241939.99,-243.46
3242339.9,-243.46
3242740.38,-243.46
3243142.03,-243.44
3243544.29,-243.44
3243947.1,-243.45
3244350.52,-243.44
3244754.5,-243.43
3245159.1,-243.43
3245564.32,-243.43
3245970.15,-243.43
3246376.55,-243.42
3246783.54,-243.42
3247191.75,-243.41
3247600.51,-243.41
3248009.88,-243.4
3248419.83,-243.41
3248830.33,-243.4
3249241.44,-243.39
3249653.19,-243.39
3250066.11,-243.39
3250479.62,-243.38
3250893.72,-243.38
3251308.42,-243.38
3251723.69,-243.37
3252139.56,-243.37
3252556.04,-243.37
3252973.06,-243.37
3253391.92,-243.35
3253811.32,-243.36
3254231.33,-243.35
3254651.96,-243.35
3255073.21,-243.34
3255495.01,-243.35
3255917.4,-243.34
3256340.39,-243.34
3256763.95,-243.33
3257188.14,-243.34
3257612.89,-243.33
3258038.88,-243.32
3258465.41,-243.33
3258892.53,-243.32
3259320.23,-243.32
3259748.57,-243.31
3260177.48,-243.32
3260607.02,-243.31
3261037.12,-243.31
3261467.82,-243.3
3261899.11,-243.31
3262330.99,-243.3
3262764.67,-243.3
3263198.95,-243.29
3263633.79,-243.29
3264069.28,-243.28
3264505.91,-243.28
3264943.1,-243.28
3265380.94,-243.28
3265819.34,-243.28
3266258.32,-243.28
3266697.91,-243.27
3267138.08,-243.27
3267578.87,-243.27
3268020.24,-243.27
3268462.81,-243.26
3268905.99,-243.27
3269349.7,-243.26
3269794.03,-243.25
3270239.54,-243.26
3270685.65,-243.26
3271132.34,-243.25
3271579.63,-243.24
3272027.48,-243.25
3272475.94,-243.24
3272924.98,-243.24
3273374.64,-243.23
3273824.89,-243.24
3274275.71,-243.23
3274727.07,-243.23
3275179.67,-243.23
3275632.87,-243.23
3276086.64,-243.22
3276541.01,-243.22
3276995.96,-243.22
3277451.5,-243.22
3277908.22,-243.21
3278365.54,-243.22
3278823.41,-243.21
3279281.92,-243.21
3279741.04,-243.21
3280200.76,-243.21
3280661.04,-243.21
3281121.88,-243.2
3281583.37,-243.2
3282046.02,-243.2
3282509.24,-243.2
3282973.02,-243.19
3283437.4,-243.2
3283902.36,-243.19
3284367.93,-243.19
3284834.72,-243.19
3285302.11,-243.19
3285770.04,-243.18
3286238.59,-243.18
3286707.72,-243.19
3287177.44,-243.18
3287647.75,-243.18
3288118.71,-243.17
3288590.24,-243.18
3289062.33,-243.17
3289535.0,-243.17
3290008.31,-243.17
3290482.23,-243.17
3290956.75,-243.17
3291431.82,-243.16
3291907.53,-243.16
3292383.8,-243.17
3292861.24,-243.16
3293339.84,-243.16
3293819.06,-243.16
3294298.86,-243.15
3294779.27,-243.15
3295260.25,-243.16
3295741.78,-243.15
3296223.9,-243.15
3296706.69,-243.15
3296710.35,-242.73
3296714.16,-242.72
3296718.48,-242.72
3296724.01,-242.72
3296730.14,-242.72
3296736.87,-242.72
3296744.19,-242.72
3296752.03,-242.72
3296760.48,-242.72
3296769.54,-242.72
3296779.18,-242.72
3296789.43,-242.72
3296800.27,-242.72
3296811.68,-242.72
3296823.72,-242.72
3296836.33,-242.72
3296849.52,-242.72
3296863.27,-242.72
3296877.65,-242.72
3296892.61,-242.72
3296908.15,-242.72
3296924.27,-242.72
3296940.97,-242.72
3296958.27,-242.72
3296976.16,-242.72
3296994.64,-242.72
3297013.75,-242.72
3297033.42,-242.72
3297054.26,-242.72
3297075.7,-242.72
3297097.67,-242.72
3297120.24,-242.72
3297143.42,-242.72
3297167.84,-242.72
3297171.35,-267.52
3297175.11,-267.5
3297179.46,-267.49
3297184.41,-267.48
3297189.99,-267.48
3297196.16,-267.47
3297203.51,-267.46
3297211.44,-267.46
3297219.99,-267.45
3297229.07,-267.44
3297238.77,-267.44
3297249.04,-267.44
3297259.93,-267.43
3297271.4,-267.42
3297283.5,-267.42
3297296.16,-267.42
3297309.41,-267.41
3297323.26,-267.4
3297337.74,-267.4
3297352.79,-267.4
3297368.45,-267.39
3297384.64,-267.38
3297401.42,-267.38
3297418.82,-267.38
3297436.8,-267.37
3297455.37,-267.36
3297474.56,-267.36
3297494.36,-267.36
3297514.77,-267.35
3297535.71,-267.34
3297557.28,-267.34
3297579.45,-267.34
3297602.22,-267.33
3297625.57,-267.32
3297649.52,-267.32
3297674.03,-267.32
3297699.12,-267.31
3297724.82,-267.31
3297751.12,-267.3
3297778.05,-267.3
3297805.55,-267.3
3297833.64,-267.29
3297862.34,-267.28
3297891.59,-267.28
3297921.4,-267.28
3297951.8,-267.27
3297982.8,-267.27
3298014.43,-267.27
3298046.64,-267.26
3298079.47,-267.25
3298112.92,-267.25
3298146.92,-267.25
3298181.45,-267.24
3298216.61,-267.24
3298252.42,-267.23
3298288.76,-267.23
3298325.7,-267.22
3298363.83,-267.21
3298402.56,-267.21
3298441.86,-267.21
3298481.79,-267.2
3298485.36,-265.14
3298489.15,-265.13
3298493.5,-265.13
3298498.45,-265.13
3298504.02,-265.14
3298510.19,-265.13
3298517.58,-265.13
3298525.54,-265.13
3298534.09,-265.13
3298543.18,-265.13
3298552.88,-265.13
3298563.77,-265.13
3298575.24,-265.13
3298589.08,-265.12
3298603.53,-265.12
3298618.58,-265.13
3298634.15,-265.13
3298650.32,-265.12
3298667.09,-265.12
3298684.44,-265.13
3298702.4,-265.13
3298720.92,-265.12
3298740.05,-265.12
3298759.79,-265.13
3298780.12,-265.12
3298801.02,-265.12
3298822.49,-265.12
3298844.59,-265.12
3298867.24,-265.12
3298890.52,-265.12
3298914.44,-265.12
3298938.89,-265.12
3298963.91,-265.12
3298989.54,-265.12
3299015.78,-265.11
3299042.6,-265.12
3299070.05,-265.12
3299098.07,-265.11
3299126.67,-265.12
3299155.85,-265.12
3299185.6,-265.12
3299215.91,-265.11
3299246.82,-265.11
3299278.94,-265.11
3299311.67,-265.11
3299345.03,-265.11
3299378.92,-265.12
3299413.41,-265.15
3299448.44,-265.13
3299484.66,-265.13
3299521.51,-265.12
3299558.92,-265.12
3299596.93,-265.11
3299635.55,-265.12
3299674.77,-265.12
3299714.54,-265.12
3299754.97,-265.11
3299795.95,-265.12
3299837.49,-265.12
3299879.6,-265.11
3299922.39,-265.11
3299965.79,-265.12
3300009.74,-265.19
3300054.3,-265.19
3300099.48,-265.21
3300145.28,-265.21
3300192.22,-265.2
3300240.31,-265.2
3300289.02,-265.21
3300338.3,-265.2
3300389.4,-265.2
3300441.07,-265.21
3300493.36,-265.21
3300546.27,-265.22
3300600.29,-265.36
3300656.23,-265.56
3300712.64,-265.75
3300769.73,-266.93
3300827.39,-267.43
3300885.63,-268.4
3300944.5,-269.36
3301004.0,-269.52
3301064.08,-269.21
3301124.74,-269.0
3301185.94,-269.28
3301247.74,-269.27
3301310.14,-269.22
3301373.14,-269.65
3301436.75,-270.03
3301500.99,-270.88
3301565.78,-270.92
3301631.15,-272.26
3301697.09,-272.56
3301763.68,-275.24
3301830.86,-273.14
3301898.62,-269.21
3301966.94,-268.13
3302035.83,-272.91
3302105.35,-272.38
3302175.44,-271.02
3302246.12,-270.53
3302317.39,-272.07
3302389.24,-271.68
3302461.68,-272.75
3302534.7,-273.54
3302608.34,-272.17
3302682.54,-272.96
3302757.41,-275.08
3302832.87,-277.9
3302908.89,-276.72
3302985.5,-270.06
3303062.68,-269.4
3303141.08,-270.53
3303220.14,-272.19
3303299.75,-276.01
3303379.99,-278.03
3303460.93,-282.83
3303542.44,-291.57
3303624.54,-292.37
3303707.23,-275.39
3303790.54,-272.56
3303874.41,-272.71
3303958.87,-272.46
3304043.96,-275.47
3304129.67,-282.12
3304215.94,-280.42
3304302.84,-273.16
3304390.32,-274.12
3304478.37,-272.76
3304567.0,-272.44
3304656.2,-272.84
3304745.99,-274.5
3304836.38,-276.9
3304927.39,-277.71
3305018.97,-275.19
3305111.7,-274.86
3305205.03,-274.15
3305298.93,-276.59
3305393.44,-279.49
3305488.59,-273.88
3305584.29,-273.0
3305681.14,-272.67
3305778.61,-272.44
3305876.66,-273.94
3305975.33,-276.03
3306074.55,-276.42
3306174.37,-275.34
3306274.82,-274.94
3306375.86,-277.11
3306477.56,-284.5
3306579.92,-289.67
3306682.94,-293.26
3306786.57,-296.71
3306890.79,-301.21
3306995.66,-302.5
3307101.1,-302.88
3307207.13,-291.33
3307313.75,-280.85
3307420.97,-279.3
3307528.76,-279.31
3307637.15,-278.61
3307746.1,-278.05
3307855.65,-280.89
3307965.75,-283.02
3308076.5,-280.91
3308187.83,-285.37
3308299.77,-285.74
3308412.29,-287.38
3308525.41,-296.87
3308639.2,-300.37
3308753.67,-307.01
3308868.78,-312.15
3308984.49,-318.81
3309100.73,-310.53
3309217.59,-289.77
3309335.05,-286.57
3309453.08,-283.86
3309571.72,-283.06
3309690.98,-282.52
3309810.8,-282.57
3309931.18,-281.95
3310052.14,-281.81
3310173.73,-281.62
3310295.93,-281.52
3310418.71,-281.27
3310542.07,-285.26
3310665.99,-286.24
3310790.5,-287.21
3310915.64,-286.9
3311041.33,-287.2
3311167.65,-288.81
3311294.52,-286.08
3311422.02,-284.06
3311550.03,-284.48
3311678.68,-284.65
3311807.87,-284.66
3311937.69,-281.91
3312068.79,-288.96
3312200.53,-294.85
3312332.91,-306.57
3312465.94,-313.97
3312599.63,323.83
3312733.88,-314.24
3312868.71,-290.2
3313004.75,-288.35
3313141.46,-288.27
3313278.75,-305.45
3313416.68,-314.69
3313555.24,-321.6
3313694.36,-314.99
3313834.04,-294.48
3313974.32,-291.23
3314115.16,-289.56
3314256.58,-289.33
3314398.6,-288.83
3314541.21,-289.87
3314684.44,-295.08
3314828.27,-300.23
3314972.66,-287.38
3315117.61,-287.72
3315263.2,-287.45
3315409.36,-288.29
3315556.11,-287.31
3315703.4,-286.93
3315851.29,-289.97
3315999.8,-288.96
3316148.97,-289.12
3316298.79,-294.31
3316449.94,-321.43
3316601.72,315.7
3316754.1,304.61
3316907.18,-310.8
3317060.86,-306.36
3317215.12,-296.48
3317369.96,-294.9
3317525.38,-293.81
3317681.42,-293.37
3317837.98,-292.83
3317995.14,-296.45
3318152.9,-298.14
3318312.5,-300.86
3318472.68,-307.12
3318633.54,-312.7
3318795.09,-321.22
3318957.23,303.34
3319120.08,-326.83
3319283.57,-311.44
3319447.65,-310.08
3319612.31,-310.95
3319777.62,-309.02
3319943.53,-297.1
3320109.97,-297.52
3320276.98,-296.07
3320444.62,-295.53
3320612.86,-295.33
3320781.62,-295.03
3320951.0,-294.9
3321122.15,-296.12
3321293.9,-298.24
3321466.23,-298.08
3321639.22,-297.8
3321812.84,-302.6
3321987.64,-294.54
3322163.01,-293.07
3322338.95,-292.89
3322515.45,-292.71
3322692.57,-292.84
3322870.43,-299.09
3323048.92,-305.28
3323228.76,316.0
3323409.23,291.86
3323590.24,-316.04
3323771.84,-304.59
3323954.05,-300.76
3324136.86,-300.46
3324320.27,-299.8
3324504.28,-308.93
3324688.96,-321.53
3324874.26,323.93
3325060.13,303.33
3325246.57,-305.47
3325433.63,-304.02
3325621.28,-301.93
3325809.49,-307.4
3325998.3,-304.49
3326187.72,-302.28
3326377.72,-298.68
3326568.28,-300.07
3326759.44,-299.33
3326951.19,-297.84
3327143.51,-297.41
3327336.41,-297.47
3327529.9,-296.87
3327724.07,-296.47
3327918.82,-296.8
3328114.12,-300.24
3328309.99,-298.76
3328506.55,-298.25
3328703.79,-303.68
3328902.33,313.91
3329101.55,285.79
3329301.41,320.99
3329501.89,-323.83
3329702.99,-316.93
3329904.71,-308.12
3330107.01,-305.54
3330309.84,-304.0
3330513.26,-303.37
3330717.33,-302.72
3330921.98,-308.44
3331127.23,-312.31
3331333.06,-317.35
3331539.52,-318.49
3331746.61,-317.91
3331954.29,-323.99
3332162.56,319.18
3332371.56,300.32
3332581.21,310.56
3332791.48,-327.05
3333002.38,327.61
3333213.94,-324.87
3333426.14,327.66
3333639.02,-320.75
3333852.53,-322.44
3334066.62,-313.11
3334281.3,-309.64
3334496.52,-308.44
3334712.29,-307.44
3334928.67,-306.67
3335145.66,-306.15
3335363.25,-308.57
3335581.41,-310.29
3335800.17,-312.43
3336019.52,-312.22
3336239.46,-310.74
3336460.01,-312.56
3336681.76,-312.38
3336904.62,-308.94
3337128.09,-310.21
3337352.17,-307.55
3337576.86,-311.78
3337802.2,-316.8
3338028.25,321.77
3338254.92,271.02
3338482.24,307.39
3338710.14,306.22
3338938.65,-316.37
3339167.77,-315.27
3339398.09,-314.21
3339629.08,-326.49
3339860.68,308.75
3340092.84,285.33
3340325.61,301.89
3340558.97,-321.58
3340792.92,-324.72
3341027.42,-316.62
3341262.52,-316.26
3341498.24,-319.09
3341734.55,-314.96
3341971.45,-312.72
3342208.98,-323.46
3342447.09,-325.38
3342685.8,-313.15
3342925.08,-312.0
3343164.92,-311.32
3343405.37,-310.94
3343646.42,-310.36
3343888.04,-313.57
3344130.24,-315.04
3344373.08,-311.26
3344616.56,-315.17
3344860.72,302.38
3345105.52,262.27
3345351.01,294.96
3345597.14,307.96
3345843.92,312.7
3346091.35,317.23
3346339.4,310.91
3346588.02,325.77
3346837.23,-324.02
3347087.02,-322.14
3347337.44,-320.73
3347588.45,-319.6
3347840.61,-317.73
3348093.37,-316.98
3348346.77,-316.37
3348600.73,-315.66
3348855.25,-315.1
3349110.38,-314.59
3349366.14,-314.17
3349622.47,-313.67
3349879.4,-313.26
3350136.91,-312.88
3350394.98,-312.53
3350653.67,-312.18
3350912.93,-311.86
3351172.82,-311.59
3351433.29,-311.28
3351694.31,-311.0
3351955.95,-310.74
3352218.78,-310.27
3352482.2,-310.06
3352746.18,-309.85
3353011.37,-309.44
3353277.16,-309.24
3353543.53,-309.06
3353810.5,-308.89
3354078.07,-308.72
3354346.23,-308.56
3354615.0,-308.41
3354884.34,-308.28
3355154.25,-308.11
3355424.76,-307.96
3355695.86,-307.84
3355967.62,-307.69
3356239.96,-307.57
3356512.89,-307.44
3356786.41,-307.32
3357060.49,-307.19
3357335.14,-307.09
3357610.4,-306.97
3357886.24,-306.87
3358162.67,-306.76
3358439.73,-306.66
3358717.36,-306.55
3358995.57,-306.45
3359274.97,-306.27
3359555.56,-306.08
3359837.33,-305.92
3360119.67,-305.83
3360402.59,-305.74
3360686.11,-305.67
3360970.83,-305.51
3361256.73,-305.36
3361543.2,-305.3
3361830.24,-305.23
3362117.89,-305.15
3362406.76,-305.02
3362696.21,-304.95
3362986.21,-304.88
3363276.82,-304.82
3363568.0,-304.77
3363859.79,-304.71
3364152.21,-304.64
3364445.25,-304.58
3364738.82,-304.53
3365033.53,-304.41
3365328.9,-304.35
3365624.83,-304.3
3365921.39,-304.25
3366218.48,-304.19
3366516.19,-304.14
3366814.51,-304.1
3367113.4,-304.05
3367412.89,-303.99
3367713.57,-303.9
3368014.86,-303.85
3368316.76,-303.8
3368620.17,-303.75
3368923.84,-303.67
3369228.07,-303.63
3369532.91,-303.58
3369838.37,-303.54
3370145.01,-303.45
3370452.3,-303.41
3370760.14,-303.38
3371068.55,-303.33
3371377.54,-303.29
3371687.16,-303.25
3371997.38,-303.22
3372308.2,-303.17
3372619.58,-303.14
3372931.55,-303.1
3373244.11,-303.07
3373557.26,-303.03
3373870.98,-302.99
3374185.34,-302.96
3374500.27,-302.93
3374815.77,-302.89
3375132.47,-302.82
3375449.75,-302.79
3375768.23,-302.72
3376087.31,-302.69
3376406.98,-302.66
3376727.23,-302.63
3377048.1,-302.6
3377369.56,-302.57
3377691.61,-302.54
3378014.26,-302.51
3378337.45,-302.48
3378661.3,-302.45
3378985.74,-302.43
3379310.74,-302.39
3379636.35,-302.36
3379962.57,-302.33
3380289.38,-302.31
3380617.36,-302.25
3380945.95,-302.23
3381275.16,-302.2
3381604.88,-302.17
3381935.23,-302.15
3382266.18,-302.12
3382597.69,-302.1
3382929.8,-302.07
3383262.51,-302.04
3383595.82,-302.02
3383929.71,-302.0
3384264.2,-301.98
3384599.86,-301.92
3384936.11,-301.91
3385272.93,-301.88
3385610.33,-301.85
3385948.93,-301.82
3386288.11,-301.79
3386627.89,-301.76
3386968.26,-301.74
3387309.26,-301.73
3387650.83,-301.7
3387993.0,-301.68
3388335.81,-301.66
3388679.18,-301.64
3389023.68,-301.6
3389368.8,-301.57
3389714.5,-301.56
3390061.37,-301.51
3390408.86,-301.49
3390756.94,-301.48
3391105.63,-301.46
3391454.84,-301.43
3391805.85,-301.38
3392157.43,-301.36
3392509.61,-301.34
3392862.39,-301.33
3393215.72,-301.31
3393569.68,-301.29
3393924.24,-301.27
3394279.39,-301.25
3394635.15,-301.23
3394991.49,-301.21
3395348.46,-301.2
3395705.99,-301.18
3396064.07,-301.17
3396422.75,-301.15
3396782.05,-301.13
3397141.95,-301.12
3397502.46,-301.1
3397863.51,-301.08
3398225.19,-301.06
3398587.45,-301.05
3398950.3,-301.03
3399313.77,-301.01
3399678.38,-300.99
3400043.54,-300.97
3400409.3,-300.95
3400775.69,-300.94
3401142.68,-300.93
3401146.22,-300.83
3401149.97,-300.78
3401154.29,-300.76
3401159.23,-300.75
3401164.76,-300.74
3401170.91,-300.72
3401177.65,-300.7
3401185.01,-300.69
3401192.99,-300.68
3401201.51,-300.67
3401210.59,-300.65
3401220.86,-300.63
3401231.71,-300.61
3401243.17,-300.6
3401255.23,-300.58
3401267.86,-300.58
3401281.08,-300.56
3401294.87,-300.55
3401309.33,-300.53
3401324.39,-300.52
3401340.0,-300.51
3401356.19,-300.5
3401372.96,-300.51
3401390.32,-300.5
3401408.29,-300.48
3401426.86,-300.46
3401446.59,-300.44
3401467.55,-300.41
3401489.11,-300.4
3401511.29,-300.39
3401534.07,-300.38
3401557.42,-300.44
3401581.42,-300.43
3401605.96,-300.43
3401631.1,-300.41
3401656.82,-300.4
3401683.18,-300.4
3401710.11,-300.39
3401738.27,-300.37
3401767.07,-300.31
3401796.43,-300.28
3401826.35,-300.26
3401856.8,-300.24
3401887.92,-300.23
3401919.65,-300.23
3401951.92,-300.21
3401984.83,-300.2
3402018.31,-300.19
3402052.36,-300.18
3402087.0,-300.17
3402122.22,-300.15
3402158.05,-300.14
3402194.5,-300.16
3402231.52,-300.14
3402269.08,-300.13
3402307.23,-300.11
3402345.98,-300.11
3402385.31,-300.1
3402425.26,-300.08
3402465.87,-300.07
3402507.0,-300.06
3402549.3,-300.04
3402592.22,-300.03
3402635.75,-300.1
3402679.88,-300.1
3402724.57,-300.08
3402769.86,-300.08
3402816.32,-300.07
3402863.35,-300.02
3402911.01,-299.97
3402959.3,-299.96
3403008.17,-299.95
3403057.64,-299.94
3403107.72,-299.93
3403158.34,-299.92
3403209.57,-299.91
3403261.44,-299.9
3403313.87,-299.89
3403366.89,-299.88
3403420.46,-299.87
3403474.64,-299.86
3403529.44,-299.85
3403584.85,-299.85
3403640.83,-299.83
3403697.39,-299.82
3403754.57,-299.81
3403812.34,-299.81
3403870.71,-299.8
3403929.64,-299.79
3403989.16,-299.78
3404049.31,-299.77
3404110.02,-299.76
3404171.35,-299.75
3404233.28,-299.74
3404295.84,-299.74
3404358.95,-299.73
3404422.65,-299.72
3404486.97,-299.71
3404551.86,-299.71
3404617.35,-299.69
3404621.77,-298.27
3404626.77,-298.24
3404632.34,-298.24
3404638.46,-298.24
3404645.21,-298.23
3404652.58,-298.23
3404660.52,-298.23
3404669.05,-298.22
3404678.13,-298.21
3404687.8,-298.21
3404698.07,-298.21
3404708.95,-298.21
3404720.43,-298.2
3404732.53,-298.19
3404745.21,-298.2
3404758.45,-298.19
3404772.3,-298.18
3404786.77,-298.18
3404801.77,-298.18
3404817.39,-298.18
3404833.57,-298.17
3404850.36,-298.17
3404867.71,-298.17
3404885.68,-298.16
3404904.24,-298.15
3404923.4,-298.15
3404943.18,-298.15
3404963.55,-298.14
3404984.53,-298.14
3405006.1,-298.14
3405028.19,-298.14
3405050.9,-298.13
3405074.16,-298.12
3405098.04,-298.12
3405122.5,-298.12
3405147.56,-298.12
3405173.22,-298.11
3405199.48,-298.11
3405226.32,-298.11
3405253.73,-298.1
3405281.75,-298.09
3405310.4,-298.09
3405339.61,-298.09
3405369.38,-298.09
3405399.73,-298.08
3405430.68,-298.08
3405462.21,-298.08
3405494.36,-298.07
3405527.1,-298.07
3405560.44,-298.06
3405594.39,-298.06
3405628.93,-298.06
3405664.04,-298.05
3405699.73,-298.05
3405736.0,-298.05
3405772.84,-298.04
3405810.29,-298.04
3405848.34,-298.03
3405886.98,-298.04
3405926.18,-298.03
3405965.98,-298.02
3406006.42,-298.02
3406047.41,-298.02
3406089.04,-298.01
3406092.54,-297.99
3406096.88,-297.98
3406101.83,-297.97
3406107.37,-297.97
3406113.53,-297.97
3406120.25,-297.96
3406127.58,-297.96
3406135.51,-297.96
3406144.05,-297.95
3406153.16,-297.95
3406162.87,-297.95
3406173.18,-297.95
3406184.06,-297.94
3406195.51,-297.94
3406207.58,-297.93
3406220.82,-297.93
3406235.29,-297.92
3406250.33,-297.92
3406265.96,-297.91
3406282.16,-297.91
3406298.97,-297.91
3406316.39,-297.91
3406334.38,-297.9
3406352.89,-297.9
3406372.03,-297.89
3406392.37,-297.89
3406413.31,-297.88
3406434.85,-297.88
3406456.97,-297.88
3406479.68,-297.87
3406502.96,-297.87
3406526.87,-297.87
3406551.37,-297.87
3406576.4,-297.86
3406602.05,-297.86
3406628.32,-297.85
3406655.18,-297.86
3406682.64,-297.85
3406710.69,-297.84
3406739.38,-297.84
3406768.64,-297.84
3406798.47,-297.84
3406828.88,-297.83
3406859.9,-297.83
3406891.55,-297.83
3406923.79,-297.82
3406956.57,-297.82
3406989.94,-297.81
3407024.5,-297.81
3407059.65,-297.81
3407095.41,-297.8
3407131.75,-297.81
3407168.66,-297.8
3407206.17,-297.79
3407244.85,-297.79
3407284.11,-297.79
3407323.95,-297.78
3407364.42,-297.78
3407406.08,-297.77
3407448.33,-297.77
3407491.19,-297.76
3407534.65,-297.77
3407578.69,-297.76
3407623.3,-297.76
3407668.53,-297.75
3407714.33,-297.76
3407760.73,-297.75
3407807.67,-297.75
3407855.23,-297.74
3407903.97,-297.74
3407953.9,-297.73
3408004.43,-297.73
3408055.51,-297.73
3408107.18,-297.72
3408110.69,-297.71
3408115.02,-297.69
3408119.95,-297.69
3408125.52,-297.69
3408131.69,-297.68
3408139.07,-297.68
3408147.03,-297.68
3408155.56,-297.67
3408164.65,-297.67
3408174.35,-297.66
3408184.68,-297.67
3408195.58,-297.66
3408207.05,-297.66
3408219.13,-297.65
3408231.78,-297.66
3408245.01,-297.65
3408258.85,-297.65
3408273.34,-297.64
3408288.41,-297.65
3408304.05,-297.64
3408320.25,-297.63
3408337.03,-297.63
3408354.43,-297.63
3408372.41,-297.63
3408391.0,-297.62
3408410.17,-297.62
3408429.92,-297.62
3408450.3,-297.62
3408471.24,-297.61
3408492.79,-297.61
3408514.95,-297.61
3408537.67,-297.6
3408560.98,-297.6
3408585.47,-297.6
3408610.52,-297.59
3408636.18,-297.59
3408662.45,-297.58
3408689.31,-297.59
3408716.82,-297.58
3408744.88,-297.58
3408773.57,-297.57
3408802.82,-297.58
3408832.64,-297.57
3408863.05,-297.57
3408894.06,-297.56
3408925.69,-297.57
3408957.91,-297.56
3408990.69,-297.55
3409024.07,-297.55
3409058.03,-297.56
3409092.58,-297.55
3409127.76,-297.54
3409163.53,-297.54
3409199.87,-297.54
3409236.78,-297.54
3409274.28,-297.53
3409312.38,-297.53
3409351.08,-297.53
3409390.37,-297.53
3409430.24,-297.52
3409470.72,-297.52
3409511.8,-297.52
3409553.46,-297.52
3409596.31,-297.51
3409639.73,-297.51
3409683.76,-297.5
3409728.34,-297.5
3409773.55,-297.5
3409819.37,-297.5
3409867.53,-297.49
3409916.29,-297.48
3409965.65,-297.48
3410015.68,-297.47
3410066.23,-297.48
3410117.4,-297.47
3410169.13,-297.47
3410221.48,-297.47
3410274.43,-297.47
3410327.97,-297.46
3410383.29,-297.46
3410439.17,-297.45
3410495.63,-297.45
3410552.69,-297.44
3410610.32,-297.45
3410668.58,-297.44
3410727.44,-297.44
3410786.89,-297.43
3410846.92,-297.44
3410907.59,-297.43
3410968.81,-297.43
3411030.64,-297.42
3411093.08,-297.43
3411156.09,-297.42
3411219.69,-297.42
3411283.9,-297.41
3411348.69,-297.42
3411414.03,-297.41
3411479.98,-297.41
3411546.58,-297.4
3411613.75,-297.41
3411681.53,-297.4
3411749.85,-297.4
3411818.78,-297.39
3411888.29,-297.39
3411958.38,-297.39
3412029.09,-297.39
3412100.97,-297.39
3412173.42,-297.38
3412246.48,-297.37
3412320.15,-297.37
3412394.41,-297.37
3412469.26,-297.37
3412544.74,-297.36
3412620.83,-297.36
3412697.44,-297.36
3412774.61,-297.36
3412852.38,-297.35
3412930.78,-297.35
3413009.82,-297.36
3413089.42,-297.35
3413169.57,-297.34
3413250.34,-297.34
3413331.7,-297.35
3413413.64,-297.34
3413496.2,-297.34
3413579.36,-297.33
3413663.11,-297.34
3413747.43,-297.33
3413832.31,-297.33
3413917.81,-297.32
3414003.87,-297.32
3414090.53,-297.32
3414178.42,-297.31
3414266.91,-297.32
3414355.97,-297.31
3414445.59,-297.31
3414535.84,-297.3
3414626.67,-297.31
3414718.08,-297.3
3414810.71,-297.29
3414903.91,-297.3
3414997.71,-297.29
3415092.08,-297.29
3415187.06,-297.28
3415282.64,-297.29
3415378.85,-297.28
3415475.63,-297.28
3415573.03,-297.27
3415671.01,-297.28
3415769.56,-297.27
3415868.66,-297.27
3415968.39,-297.26
3416068.75,-297.27
3416169.67,-297.26
3416271.76,-297.26
3416374.45,-297.26
3416477.69,-297.25
3416581.55,-297.25
3416686.03,-297.25
3416791.72,-297.24
3416897.97,-297.24
3417004.82,-297.24
3417112.24,-297.24
3417220.28,-297.24
3417328.91,-297.23
3417438.13,-297.23
3417547.96,-297.23
3417658.32,-297.23
3417661.83,-297.21
3417665.6,-297.2
3417669.96,-297.2
3417674.92,-297.2
3417680.49,-297.2
3417686.63,-297.19
3417693.37,-297.19
3417700.73,-297.19
3417708.71,-297.19
3417717.27,-297.18
3417726.36,-297.18
3417736.07,-297.18
3417746.39,-297.18
3417757.27,-297.18
3417768.78,-297.17
3417780.91,-297.17
3417793.56,-297.17
3417806.81,-297.17
3417820.65,-297.16
3417835.13,-297.16
3417850.77,-297.16
3417866.99,-297.15
3417883.78,-297.15
3417901.15,-297.15
3417919.11,-297.15
3417937.68,-297.14
3417956.86,-297.14
3417976.62,-297.14
3417996.99,-297.14
3418017.93,-297.14
3418039.46,-297.13
3418061.58,-297.14
3418084.31,-297.13
3418107.61,-297.13
3418131.53,-297.12
3418156.05,-297.13
3418181.1,-297.12
3418206.77,-297.12
3418233.05,-297.11
3418259.93,-297.12
3418287.4,-297.11
3418315.44,-297.11
3418344.12,-297.1
3418373.38,-297.11
3418403.21,-297.1
3418433.61,-297.1
3418464.59,-297.1
3418496.2,-297.1
3418528.36,-297.09
3418561.16,-297.09
3418595.1,-297.09
3418630.2,-297.08
3418665.95,-297.08
3418702.29,-297.08
3418739.21,-297.08
3418776.73,-297.07
3418814.85,-297.07
3418818.4,-297.06
3418822.18,-297.05
3418827.18,-297.04
3418832.76,-297.05
3418838.94,-297.04
3418845.71,-297.04
3418853.14,-297.04
3418861.13,-297.04
3418869.68,-297.03
3418878.82,-297.03
