Time (s),Motor Temps
1346378.08,58.4
1346952.28,58.3
1347527.47,58.2
1348103.64,58.3
1348680.84,58.3
1349259.05,58.3
1349838.23,58.3
1350418.42,58.2
1350999.6,58.0
1351581.83,58.7
1352166.01,57.5
1352751.18,58.4
1353338.34,58.2
1353927.51,57.9
1354517.7,58.6
1355108.88,58.4
1355701.07,58.3
1356294.29,59.0
1356888.49,57.9
1357483.69,58.3
1358079.86,57.5
1358677.11,59.0
1359275.3,58.7
1359874.5,57.7
1360474.68,58.8
1361075.91,58.6
1361678.11,58.4
1362281.31,57.7
1362885.49,58.2
1363490.77,58.3
1364096.97,58.4
1364704.2,57.5
1365313.45,57.5
1365923.71,57.6
1366535.95,57.6
1367149.2,57.7
1367763.45,57.7
1368378.71,57.5
1368994.99,57.6
1369612.26,57.3
1370230.53,57.3
1370849.79,57.3
1371470.06,57.5
1372091.35,57.2
1372715.61,56.9
1373340.88,57.1
1373967.12,56.7
1374594.39,56.9
1375222.65,56.5
1375851.92,57.1
1376482.2,56.8
1377113.47,57.1
1377745.73,56.7
1378379.99,59.5
1379015.29,57.6
1379651.54,57.3
1380288.8,57.3
1380927.09,57.6
1381566.39,56.9
1382206.65,57.1
1382847.98,57.6
1383490.24,56.4
1384133.57,57.3
1384777.85,58.0
1385423.12,57.2
1386069.41,56.7
1386716.73,56.3
1387365.01,56.8
1388014.3,56.7
1388664.6,56.9
1389315.96,57.6
1389968.25,56.7
1390621.53,57.3
1391275.92,59.0
1391933.23,57.9
1392592.53,58.7
1393253.81,58.0
1393916.12,58.3
1394580.41,58.4
1395245.72,59.0
1395912.06,59.8
1396579.38,58.7
1397247.71,57.9
1397918.01,58.4
1398589.35,58.3
1399261.65,59.9
1399934.96,58.8
1400609.31,59.0
1401284.62,59.8
1401960.97,58.6
1402638.31,59.0
1403316.67,59.0
1403996.03,60.3
1404677.38,59.4
1405360.71,60.9
1406045.05,59.4
1406730.4,61.0
1407416.75,60.5
1408104.14,60.2
1408792.48,59.6
1409481.82,60.0
1410172.21,59.6
1410864.56,60.5
1411557.91,61.5
1412252.3,61.5
1412947.68,61.5
1413644.02,61.3
1414341.35,61.8
1415039.72,61.1
1415740.06,62.1
1416441.4,61.0
1417144.77,61.1
1417849.14,61.8
1418554.5,62.9
1419260.86,62.2
1419968.24,62.1
1420676.59,62.9
1421385.96,63.3
1422096.34,63.0
1422807.7,61.7
1423520.13,62.9
1424233.53,63.0
1424947.92,61.8
1425663.31,63.0
1426379.74,62.9
1427097.14,63.0
1427816.52,63.6
1428536.96,62.6
1429258.39,63.3
1429980.81,63.2
1430704.2,63.7
1431428.65,63.0
1432154.07,62.9
1432880.49,62.5
1433607.92,64.4
1434336.34,62.5
1435065.8,62.4
1435796.22,64.1
1436527.64,62.9
1437261.08,64.5
1437996.5,64.4
1438732.9,64.1
1439470.36,63.3
1440209.76,64.4
1440951.18,64.1
1441693.64,63.7
1442437.08,63.7
1443181.49,64.4
1443927.95,63.6
1444675.37,65.9
1445423.81,64.3
1446174.28,64.5
1446925.7,65.4
1447678.17,65.4
1448431.62,64.1
1449186.09,65.4
1449941.51,65.8
1450697.98,64.3
1451456.44,64.3
1452215.88,65.8
1452976.34,65.1
1453737.84,65.9
1454500.31,66.2
1455263.79,64.7
1456028.28,64.7
1456793.77,65.1
1457560.23,67.0
1458327.68,65.9
1459097.19,66.2
1459867.65,65.6
1460639.14,65.8
1461411.6,65.4
1462185.08,67.0
1462959.61,66.7
1463736.11,66.6
1464515.63,66.9
1465296.11,66.0
1466077.6,65.9
1466860.11,67.0
1467643.59,66.0
1468428.06,66.0
1469214.54,66.2
1470003.05,65.5
1470792.58,65.9
1471583.11,66.3
1472374.6,65.9
1473167.12,66.2
1473961.68,65.8
1474758.2,65.6
1475555.75,65.2
1476354.29,65.6
1477153.8,65.6
1477954.33,65.5
1478755.89,65.4
1479558.41,65.5
1480361.96,65.5
1481167.5,65.2
1481974.02,65.2
1482783.57,64.8
1483595.1,64.7
1484408.59,64.5
1485223.18,64.3
1486038.71,64.4
1486855.24,64.7
1487673.79,64.3
1488493.33,64.5
1489315.89,64.4
1490139.47,64.4
1490964.04,64.1
1491789.57,64.4
1492616.15,63.7
1493443.72,64.3
1494273.32,63.9
1495103.88,63.9
1495937.47,63.7
1496772.05,63.4
1497607.63,63.6
1498444.23,63.6
1499281.83,62.9
1500120.38,63.4
1500959.98,63.2
1501801.55,62.8
1502644.16,63.4
1503488.77,63.6
1504335.4,63.2
1505182.98,63.0
1506032.58,62.8
1506883.17,62.9
1507734.78,63.2
1508587.38,63.0
1509441.01,62.6
1510296.59,62.5
1511153.2,62.8
1512010.8,62.5
1512869.4,62.6
1513728.99,62.6
1514589.59,62.1
1515451.25,62.4
1516314.89,62.2
1517180.53,62.2
1518047.17,61.7
1518914.83,62.5
1519783.46,61.9
1520654.09,61.8
1521525.71,62.2
1522398.31,62.6
1523272.94,62.1
1524148.57,61.8
1525026.23,62.1
1525904.9,61.7
1526784.52,61.8
1527665.15,61.4
1528547.8,61.5
1529431.45,61.7
1530317.09,61.5
1531203.83,61.4
1532092.49,61.4
1532982.14,61.4
1533872.82,61.4
1533876.17,48.4
1533880.46,48.0
1533885.78,47.3
1533892.06,46.5
1533899.43,46.2
1533907.74,45.6
1533917.03,45.2
1533927.36,44.4
1533939.64,43.9
1533952.96,43.5
1533967.32,43.9
1533982.68,43.7
1533999.02,43.7
1534016.33,43.6
1534034.7,43.7
1534055.07,43.7
1534078.39,43.7
1534102.74,43.6
1534128.11,43.6
1534155.48,43.3
1534183.8,43.3
1534215.16,43.2
1534247.5,43.5
1534281.84,43.6
1534317.2,43.2
1534353.57,43.3
1534390.93,43.2
1534430.27,43.2
1534470.65,42.9
1534512.0,42.9
1534554.37,42.8
1534597.75,42.8
1534643.14,43.2
1534690.54,42.8
1534738.91,42.9
1534788.33,42.7
1534838.71,42.5
1534890.12,42.8
1534942.53,42.7
1534995.91,42.9
1535050.34,42.7
1535106.74,42.4
1535164.13,42.4
1535222.54,42.4
1535283.95,42.1
1535346.34,42.5
1535349.64,42.7
1535353.92,42.7
1535359.24,42.5
1535365.53,42.3
1535374.81,41.6
1535385.15,41.6
1535396.48,41.5
1535408.81,41.4
1535422.12,41.1
1535436.46,41.1
1535451.81,41.6
1535469.11,41.1
1535489.45,41.2
1535510.79,41.0
1535534.16,40.8
1535558.51,41.1
1535583.87,41.2
1535610.24,41.0
1535637.64,41.0
1535665.97,41.0
1535696.34,41.5
1535727.69,40.7
1535762.06,40.8
1535797.44,41.0
1535833.83,40.7
1535871.19,40.8
1535909.56,40.6
1535948.91,41.0
1535989.28,41.2
1536030.66,41.4
1536073.02,41.2
1536116.35,41.1
1536161.73,41.2
1536208.11,41.2
1536255.45,41.1
1536303.85,41.2
1536354.18,41.1
1536405.58,41.1
1536457.99,40.8
1536511.38,40.8
1536565.77,40.8
1536621.18,41.2
1536677.59,41.2
1536735.0,40.7
1536793.37,40.7
1536852.73,40.4
1536914.15,40.6
1536976.54,41.2
1537039.96,40.6
1537104.34,41.1
1537169.77,41.1
1537237.16,41.4
1537305.58,41.2
1537375.0,41.0
1537445.39,41.0
1537516.8,41.1
1537589.19,41.0
1537662.62,41.0
1537737.02,41.0
1537812.41,40.8
1537888.83,41.2
1537967.25,41.1
1538046.66,40.7
1538127.13,41.4
1538209.55,41.4
1538293.02,40.7
1538377.45,40.7
1538463.89,40.7
1538551.32,41.2
1538639.8,41.1
1538729.26,40.8
1538820.64,40.8
1538913.08,40.7
1539006.55,40.8
1539101.02,41.0
1539196.5,41.1
1539292.97,41.0
1539390.44,41.4
1539488.91,40.7
1539589.37,41.2
1539690.85,41.0
1539794.31,41.4
1539898.78,40.7
1540004.24,41.1
1540110.72,41.0
1540219.17,41.4
1540328.64,41.5
1540440.1,41.2
1540552.58,40.8
1540666.07,40.7
1540781.53,40.8
1540898.01,41.2
1541015.5,41.0
1541134.0,41.5
1541253.51,41.0
1541374.0,40.7
1541495.52,41.4
1541618.0,40.8
1541741.5,40.6
1541865.98,41.0
1541991.51,41.4
1542118.01,41.0
1542245.5,41.4
1542374.01,41.4
1542503.52,41.1
1542634.04,40.7
1542765.55,41.4
1542898.07,40.6
1543031.61,41.1
1543166.11,41.4
1543302.61,41.2
1543442.11,41.8
1543582.64,41.8
1543724.14,40.6
1543866.66,42.1
1544011.2,41.0
1544156.76,41.1
1544303.3,41.1
1544450.8,41.6
1544600.34,41.8
1544750.87,42.1
1544902.4,42.7
1545054.9,41.8
1545209.42,42.5
1545364.97,43.5
1545521.49,43.3
1545680.05,43.2
1545839.6,41.9
1546000.16,42.4
1546161.73,43.1
1546324.32,42.1
1546487.86,43.3
1546652.41,42.4
1546819.0,43.1
1546986.54,43.1
1547155.11,42.5
1547325.7,42.4
1547497.27,43.3
1547669.83,43.1
1547844.4,43.7
1548019.95,42.5
1548197.54,42.9
1548376.11,43.5
1548556.68,42.7
1548738.27,42.9
1548921.87,43.9
1549106.46,42.8
1549292.04,43.3
1549479.64,43.9
1549668.23,43.6
1549859.81,44.1
1550052.44,44.0
1550246.06,43.2
1550440.69,43.7
1550636.28,43.2
1550832.92,43.7
1551030.52,43.6
1551229.15,43.2
1551428.74,43.5
1551629.38,43.9
1551831.0,44.0
1552033.61,44.1
1552237.22,44.3
1552442.87,44.4
1552649.54,42.9
1552857.14,44.1
1553065.8,43.6
1553275.47,44.0
1553486.07,43.5
1553697.7,43.3
1553910.34,43.7
1554124.02,43.7
1554340.68,45.3
1554558.34,44.1
1554776.94,44.3
1554996.56,44.3
1555217.22,45.1
1555438.89,44.7
1555661.5,44.7
1555886.17,45.3
1556112.83,44.3
1556340.43,45.1
1556570.07,45.2
1556800.71,46.0
1557032.37,44.4
1557265.05,44.9
1557498.71,44.7
1557733.42,44.9
1557969.05,44.5
1558205.75,45.1
1558444.41,45.5
1558684.09,45.3
1558925.77,45.5
1559169.41,45.5
1559414.09,46.1
1559659.79,44.5
1559906.52,44.9
1560154.17,43.9
1560406.86,45.7
1560661.54,45.9
1560917.23,45.9
1561173.93,46.0
1561431.64,45.6
1561690.31,45.6
1561950.01,46.5
1562210.72,46.2
1562472.42,45.5
1562735.13,45.6
1562998.83,45.1
1563263.55,45.5
1563529.24,46.5
1563795.92,46.2
1564063.64,46.2
1564332.37,46.6
1564602.08,45.5
1564872.81,45.5
1565144.5,47.0
1565417.28,46.9
1565691.03,46.4
1565965.72,46.9
1566241.45,45.7
1566518.21,46.8
1566795.97,46.6
1567074.71,45.6
1567354.4,47.3
1567637.13,46.2
1567920.86,47.0
1568206.65,46.5
1568494.37,47.3
1568783.11,46.9
1569073.86,46.5
1569365.58,46.2
1569659.31,47.4
1569954.08,47.4
1570249.84,46.8
1570546.59,48.4
1570844.34,47.0
1571143.11,46.6
1571442.87,48.1
1571744.61,47.3
1572047.36,48.0
1572352.11,48.2
1572657.85,48.0
1572965.62,47.7
1573274.42,47.2
1573584.15,47.7
1573894.95,47.8
1574207.76,48.1
1574521.53,49.0
1574836.36,48.0
1575152.14,48.4
1575468.94,49.7
1575786.76,48.5
1576105.56,48.1
1576427.36,48.8
1576750.16,48.9
1577073.96,49.0
1577398.79,48.6
1577725.58,48.8
1578055.39,48.9
1578386.19,48.8
1578717.99,48.6
1579050.83,49.2
1579384.63,48.8
1579719.41,48.4
1580055.2,48.9
1580393.0,48.5
1580731.81,48.4
1581072.64,49.0
1581414.43,48.9
1581757.25,49.0
1582101.06,48.2
1582446.89,48.6
1582793.71,48.9
1583141.58,48.6
1583490.41,49.4
1583840.25,48.8
1584192.1,48.8
1584544.95,48.5
1584898.8,49.0
1585253.65,49.0
1585611.49,49.0
1585970.34,49.0
1586330.2,48.8
1586691.07,48.6
1587053.88,48.9
1587417.73,48.6
1587784.59,48.6
1588152.46,48.5
1588521.32,48.4
1588892.15,48.2
1589264.01,48.8
1589636.89,48.6
1590010.74,48.6
1590385.63,48.8
1590761.51,48.6
1591138.4,48.6
1591516.27,48.6
1591896.12,48.1
1592277.05,48.0
1592658.93,47.8
1593041.82,47.8
1593425.73,47.8
1593810.62,47.7
1594196.55,48.0
1594584.46,47.8
1594973.38,47.6
1595363.31,48.2
1595754.2,47.7
1596147.11,48.0
1596542.02,47.6
1596937.92,48.0
1596941.27,40.4
1596945.58,40.3
1596950.89,40.0
1596957.19,39.8
1596964.53,39.4
1596972.83,39.2
1596982.14,38.3
1596992.45,38.6
1597004.75,38.1
1597018.07,37.9
1597032.37,38.1
1597047.71,37.8
1597064.1,37.9
1597081.38,37.5
1597101.75,37.7
1597123.07,37.7
1597146.45,37.5
1597170.81,37.8
1597196.15,37.7
1597222.49,37.7
1597249.86,37.5
1597278.21,37.7
1597309.56,37.4
1597341.97,37.7
1597376.32,37.1
1597411.67,37.5
1597448.04,37.4
1597485.41,37.7
1597523.78,37.1
1597563.12,37.3
1597605.49,37.4
1597648.84,37.4
1597693.23,37.4
1597738.59,37.3
1597785.98,37.3
1597834.34,37.3
1597884.73,37.0
1597937.12,37.0
1597990.49,37.1
1598044.94,36.9
1598101.34,37.1
1598158.73,36.6
1598217.14,36.9
1598276.56,37.0
1598336.95,37.1
1598398.33,36.8
1598461.75,37.1
1598526.17,37.1
1598591.55,37.0
1598658.97,36.8
1598729.36,36.8
1598800.81,36.9
1598873.23,36.8
1598946.63,36.8
1599023.06,37.3
1599101.52,36.8
1599180.96,36.8
1599261.41,36.8
1599342.83,36.8
1599426.27,36.9
1599510.75,36.5
1599597.18,36.1
1599684.63,36.9
1599774.09,37.0
1599865.57,36.9
1599958.03,36.8
1600051.54,36.6
1600146.03,36.8
1600241.49,36.6
1600337.97,36.8
1600435.45,36.6
1600533.93,36.4
1600633.43,36.5
1600733.88,36.5
1600835.37,36.6
1600941.82,36.6
1601050.29,36.8
1601159.75,36.2
1601271.24,36.2
1601383.73,36.6
1601497.2,36.6
1601611.68,36.6
1601727.17,36.6
1601843.66,36.4
1601962.17,36.5
1602081.65,36.5
1602202.14,36.6
1602324.64,36.4
1602448.13,36.4
1602573.63,36.0
1602700.16,36.1
1602827.67,36.1
1602956.16,35.8
1603086.63,36.6
1603218.17,36.5
1603350.69,36.4
1603484.2,36.2
1603618.72,36.2
1603755.24,36.2
1603892.75,36.9
1604031.28,36.2
1604170.76,36.4
1604311.3,36.2
1604452.83,36.2
1604595.35,36.2
1604738.88,36.2
1604883.37,36.2
1605028.92,36.4
1605176.41,36.1
1605325.95,36.2
1605476.52,36.0
1605628.06,36.2
1605780.58,36.0
1605934.15,36.5
1606088.7,36.0
1606244.24,36.1
1606400.81,36.2
1606558.39,36.8
1606716.96,36.4
1606876.53,36.1
1607037.08,36.1
1607198.63,36.0
1607362.16,36.1
1607526.72,36.2
1607692.32,36.1
1607858.92,36.1
1608026.5,36.1
1608196.08,36.1
1608369.64,35.7
1608544.22,35.6
1608719.79,35.8
1608896.37,35.6
1609073.92,35.8
1609252.51,35.2
1609432.1,36.0
1609612.67,35.7
1609794.25,35.3
1609977.81,36.0
1610162.4,36.0
1610347.94,36.0
1610534.55,36.0
1610722.15,35.8
1610910.69,35.8
1611100.31,35.8
1611290.91,35.8
1611482.53,35.7
1611675.14,35.6
1611868.78,35.8
1612063.34,35.6
1612259.98,35.6
1612457.59,35.3
1612656.2,35.7
1612855.82,35.7
1613056.47,35.6
1613258.11,35.3
1613460.73,36.0
1613666.35,35.6
1613872.98,35.7
1614081.63,35.8
1614292.25,35.7
1614503.88,35.6
1614717.5,35.6
1614932.11,35.3
1615148.75,35.6
1615366.39,35.3
1615585.02,35.6
1615804.67,35.3
1616025.33,35.1
1616246.97,35.3
1616469.64,34.4
1616694.31,35.1
1616919.98,35.8
1617147.62,35.3
1617378.31,35.6
1617609.97,35.3
1617842.69,35.3
1618078.36,35.2
1618315.03,35.6
1618553.72,35.3
1618793.37,35.1
1619034.06,35.2
1619275.73,35.3
1619518.39,35.1
1619762.05,35.3
1620006.72,35.1
1620252.41,35.7
1620499.1,35.1
1620746.76,35.1
1620996.43,35.2
1621247.09,35.3
1621499.73,35.2
1621753.42,35.1
1621756.73,35.2
1621761.03,35.1
1621766.34,35.2
1621772.64,34.9
1621779.98,35.2
1621788.29,34.9
1621797.59,34.9
1621807.92,34.8
1621819.26,34.8
1621831.59,34.9
1621844.9,34.9
1621859.22,35.2
1621874.55,34.9
1621891.84,35.1
1621910.18,35.1
1621930.52,35.1
1621951.87,34.9
1621974.24,35.2
1621997.65,34.9
1622022.01,34.9
1622047.34,35.3
1622073.69,35.6
1622101.08,35.6
1622129.46,35.6
1622158.83,35.7
1622189.18,35.8
1622220.54,35.2
1622252.91,35.2
1622287.27,35.2
1622322.63,35.3
1622359.01,34.9
1622396.37,35.8
1622434.74,35.6
1622474.1,35.7
1622514.47,35.8
1622556.82,35.8
1622600.2,35.8
1622645.56,35.3
1622691.93,35.3
1622739.3,35.8
1622787.68,35.1
1622837.07,35.1
1622887.41,35.6
1622938.81,36.1
1622991.22,35.2
1623044.62,35.2
1623098.99,36.0
1623154.41,34.9
1623210.8,35.8
1623268.21,36.0
1623326.6,35.2
1623385.98,35.1
1623446.41,36.0
1623507.8,35.2
1623570.2,36.0
1623633.61,35.6
1623698.03,35.7
1623763.46,35.6
1623829.87,35.7
1623897.27,35.8
1623966.7,36.1
1624037.1,36.2
1624108.52,36.1
1624181.92,35.1
1624256.33,36.2
1624331.73,35.3
1624408.18,36.1
1624486.58,35.8
1624566.0,36.1
1624646.43,34.9
1624727.85,36.5
1624810.27,36.6
1624893.66,36.5
1624978.15,36.0
1625063.57,36.2
1625149.98,35.6
1625237.41,36.4
1625325.92,36.0
1625415.4,36.6
1625505.85,36.0
1625598.31,36.8
1625691.77,36.5
1625786.21,36.0
1625882.72,36.2
1625980.17,36.2
1626078.6,36.5
1626178.08,36.4
1626278.57,36.4
1626380.05,36.4
1626483.49,36.1
1626588.94,36.5
1626695.4,36.0
1626803.92,36.5
1626913.42,36.6
1627024.86,36.2
1627137.32,36.0
1627251.84,36.9
1627367.32,36.9
1627483.78,36.4
1627601.28,36.4
1627719.77,36.5
1627839.24,36.9
1627959.72,37.4
1628082.18,36.8
1628205.67,36.4
1628331.18,37.4
1628457.67,37.1
1628585.16,36.8
1628713.66,37.5
1628843.29,37.7
1628973.78,37.7
1629105.27,36.4
1629237.81,37.7
1629371.33,36.6
1629505.84,38.1
1629641.36,37.1
1629777.89,37.1
1629916.4,37.9
1630055.93,37.7
1630197.44,37.3
1630340.94,37.8
1630485.47,37.9
1630631.0,38.2
1630778.52,37.3
1630927.04,37.5
1631076.6,38.1
1631227.09,37.4
1631378.63,37.5
1631531.14,37.9
1631684.71,37.9
1631839.25,38.1
1631994.76,37.8
1632151.35,38.5
1632308.89,37.1
1632467.4,38.7
1632626.94,37.7
1632787.52,38.2
1632949.07,38.2
1633111.64,38.2
1633275.17,37.7
1633440.76,38.5
1633607.3,37.8
1633774.88,37.9
1633944.45,38.9
1634115.01,38.3
1634286.61,38.7
1634459.19,37.9
1634632.79,38.2
1634807.36,39.4
1634984.93,38.2
1635165.54,38.6
1635349.11,39.0
1635533.71,38.7
1635719.28,37.9
1635905.86,38.6
1636093.45,38.3
1636282.03,38.7
1636471.62,39.9
1636663.23,39.2
1636855.82,39.2
1637049.46,39.0
1637244.02,39.0
1637439.64,39.4
1637636.26,39.8
1637833.86,38.7
1638032.47,39.1
1638232.07,39.6
1638432.69,39.4
1638634.33,39.0
1638836.91,40.7
1639040.55,39.5
1639247.18,40.8
1639454.81,39.4
1639663.5,40.6
1639873.13,39.5
1640083.75,40.3
1640295.41,39.6
1640508.07,40.0
1640721.67,39.9
1640936.29,40.0
1641152.95,40.8
1641370.57,39.9
1641589.18,40.6
1641808.84,40.7
1642029.49,40.3
1642251.11,40.3
1642473.72,39.2
1642698.35,40.4
1642924.0,40.3
1643150.65,39.8
1643378.31,40.7
1643607.0,40.7
1643836.64,40.4
1644067.25,40.3
1644298.97,40.4
1644531.65,39.8
1644766.3,40.6
1645001.98,40.6
1645238.63,40.4
1645477.29,41.2
1645716.97,41.4
1645957.67,39.9
1646199.34,40.3
1646442.02,40.6
1646685.67,41.1
1646930.39,41.2
1647176.07,40.6
1647422.73,41.0
1647670.42,41.0
1647920.1,40.7
1648170.78,40.7
1648422.49,41.0
1648675.19,40.8
1648928.86,41.1
1649183.52,40.7
1649439.18,42.0
1649696.87,41.5
1649955.56,41.9
1650216.26,41.2
1650477.97,41.2
1650740.69,42.1
1651004.4,41.6
1651270.07,41.6
1651536.76,41.9
1651804.48,41.5
1652073.19,41.4
1652342.9,42.8
1652613.63,42.5
1652885.36,42.1
1653160.09,42.3
1653435.84,42.4
1653712.6,42.8
1653990.33,43.1
1654269.08,42.4
1654548.82,43.2
1654829.57,43.2
1655111.32,42.8
1655394.05,42.8
1655677.81,42.9
1655963.53,42.9
1656250.26,42.5
1656538.01,43.1
1656826.76,42.7
1657116.51,43.3
1657407.25,43.2
1657699.0,43.2
1657991.76,42.9
1658285.52,43.1
1658580.28,42.9
1658877.02,42.9
1659174.81,43.1
1659473.55,42.8
1659773.3,42.8
1660075.05,42.7
1660378.8,42.7
1660683.57,42.8
1660989.35,42.8
1661296.16,42.8
1661603.91,42.7
1661912.67,42.8
1662222.47,43.2
1662533.25,43.1
1662845.04,42.8
1663157.81,42.5
1663471.59,43.1
1663786.4,42.9
1664102.18,42.7
1664418.96,42.7
1664737.76,42.4
1665057.57,42.5
1665378.38,42.4
1665700.17,42.4
1666023.0,42.4
1666346.8,42.1
1666671.61,42.4
1666997.41,41.8
1667324.24,42.0
1667654.05,42.1
1667986.85,42.3
1668320.65,41.8
1668656.5,41.9
1668994.3,41.9
1669333.09,41.8
1669673.9,41.5
1670015.72,41.5
1670359.57,41.4
1670705.37,41.8
1671052.24,41.6
1671401.12,41.6
1671750.94,41.6
1672101.79,41.2
1672453.64,41.5
1672806.51,41.6
1673161.35,41.2
1673517.21,41.6
1673875.03,41.5
1674234.9,41.2
1674595.72,41.4
1674957.58,41.2
1675320.45,41.4
1675684.3,41.2
1676049.16,40.8
1676415.0,40.8
1676783.85,41.0
1677153.72,41.4
1677525.56,41.4
1677899.45,41.1
1678276.3,41.1
1678654.18,41.1
1679034.06,41.0
1679414.91,41.1
1679796.78,41.0
1680179.69,40.7
1680563.61,40.7
1680948.5,40.8
1681336.38,40.6
1681725.3,40.7
1682116.23,40.7
1682508.15,40.3
1682901.05,41.1
1683294.96,40.6
1683689.89,40.8
1684085.82,40.4
1684482.72,40.8
1684880.64,40.8
1685279.55,40.6
1685682.49,41.0
1686087.44,40.6
1686494.36,40.4
1686902.29,40.3
1687312.2,40.3
1687726.13,40.0
1688141.05,39.8
1688557.04,40.0
1688973.96,40.7
1689391.89,40.4
1689810.82,40.0
1690231.77,39.6
1690653.71,40.4
1691076.67,40.3
1691500.62,40.3
1691925.58,40.0
1692352.54,40.0
1692780.49,40.3
1693209.47,40.0
1693639.42,40.0
1694070.42,39.8
1694502.36,40.0
1694935.33,39.9
1695369.35,39.9
1695804.3,39.9
1696240.31,39.6
1696678.3,40.0
1697118.29,39.9
1697559.28,39.9
1698002.22,39.8
1698446.23,39.1
1698891.23,40.3
1699337.22,40.0
1699784.2,39.8
1700233.19,39.9
1700683.18,39.8
1701134.17,39.6
1701586.17,39.8
1702039.17,39.4
1702493.15,39.5
1702948.14,39.6
1703404.19,39.4
1703861.2,39.6
1704319.21,39.5
1704779.22,39.4
1705240.25,39.5
1705703.27,39.4
1706167.28,39.2
1706632.27,39.9
1707098.32,39.8
1707566.32,39.5
1708037.37,39.5
1708509.4,39.5
1708983.43,39.2
1709459.48,39.2
1709937.51,39.2
1710416.54,39.1
1710896.56,39.1
1711377.61,39.0
1711859.62,39.1
1712342.69,39.0
1712827.7,39.1
1713313.74,38.7
1713800.78,39.1
1714288.89,39.4
1714778.92,38.9
1715269.97,39.2
1715763.0,39.0
1716257.08,39.1
1716752.13,39.2
1717248.23,39.1
1717745.31,39.0
1718243.36,39.0
1718742.43,39.1
1719242.52,38.7
1719743.61,38.9
1720246.71,38.9
1720750.79,39.0
1721255.88,39.1
1721762.95,39.1
1722271.06,38.6
1722780.14,38.3
1723290.23,39.0
1723802.3,39.1
1724315.41,38.9
1724830.5,38.6
1725346.59,38.9
1725863.7,38.7
1726381.82,38.6
1726900.9,38.6
1727421.0,38.7
1727942.1,38.5
1728465.18,38.6
1728989.25,38.6
1729515.35,38.6
1730042.45,38.5
1730571.55,38.5
1731103.67,38.5
1731636.78,38.2
1732170.93,38.1
1732706.05,38.5
1732709.51,35.1
1732714.83,34.5
1732721.13,34.0
1732728.47,34.1
1732736.77,33.6
1732746.08,33.0
1732756.41,33.4
1732767.78,33.2
1732780.1,32.6
1732794.41,33.5
1732810.75,33.2
1732828.07,33.2
1732846.42,33.4
1732866.76,33.2
1732888.08,33.1
1732911.43,33.1
1732914.72,42.9
1732919.02,42.7
1732924.33,42.7
1732930.64,42.8
1732937.98,42.3
1732946.28,42.5
1732955.58,42.7
1732967.85,42.3
1732981.2,42.3
1732995.55,42.4
1733010.88,42.5
1733027.25,42.5
1733044.55,42.5
1733062.9,42.8
1733082.25,42.4
1733102.59,42.5
1733123.93,42.4
1733147.3,42.1
1733172.61,42.5
1733199.97,42.0
1733228.34,42.3
1733257.7,42.1
1733288.07,42.5
1733319.48,42.3
1733351.83,42.4
1733386.17,42.1
1733422.53,42.0
1733459.89,42.1
1733498.28,41.4
1733537.64,42.1
1733540.99,36.8
1733545.29,36.4
1733550.61,36.0
1733556.9,35.3
1733564.25,35.2
1733572.55,34.8
1733581.85,34.8
1733592.17,34.5
1733604.46,34.1
1733617.78,34.5
1733632.11,34.3
1733647.45,34.1
1733664.76,34.1
1733683.11,34.1
1733702.48,34.1
1733722.84,34.1
1733744.18,34.3
1733767.57,34.1
1733791.93,34.0
1733817.24,33.9
1733844.63,33.7
1733872.98,33.9
1733902.32,33.7
1733933.69,33.6
1733966.04,33.6
1734000.39,33.7
1734035.76,33.9
1734072.1,33.5
1734109.46,33.7
1734147.84,33.7
1734187.2,33.7
1734227.6,33.7
1734269.94,33.6
1734313.33,34.3
1734357.73,34.0
1734403.12,34.3
1734449.52,34.0
1734496.89,33.9
1734545.29,34.0
1734594.71,33.7
1734645.13,34.0
1734696.52,34.0
1734749.91,33.9
1734804.33,34.0
1734862.69,34.0
1734922.09,34.1
1734982.49,34.1
1735043.86,34.0
1735106.24,34.3
1735170.64,33.6
1735236.02,33.4
1735302.43,34.5
1735369.81,34.0
1735438.22,33.6
1735507.61,34.0
1735578.0,33.7
1735649.45,34.1
1735721.84,33.9
1735795.25,34.5
1735869.66,34.3
1735945.12,33.6
1736021.52,34.8
1736099.95,34.3
1736179.41,34.0
1736259.84,34.1
1736341.26,34.9
1736423.69,34.1
1736507.15,34.1
1736591.57,34.0
1736678.04,34.8
1736765.51,35.6
1736854.93,35.3
1736945.38,34.5
1737037.82,34.3
1737132.27,34.3
1737227.73,35.3
1737324.19,34.9
1737421.62,34.4
1737520.11,34.5
1737620.59,34.5
1737722.06,35.7
1737825.56,36.0
1737930.02,34.3
1738035.48,35.7
1738141.98,36.5
1738250.44,34.8
1738360.93,36.1
1738472.43,35.8
1738584.9,35.2
1738698.38,35.7
1738812.87,35.1
1738928.36,36.1
1739044.84,35.6
1739162.32,35.8
1739281.79,37.0
1739402.28,36.9
1739523.77,36.5
1739646.25,36.9
1739769.76,36.9
1739894.25,37.3
1740019.73,37.1
1740146.22,37.3
1740273.75,36.4
1740402.22,36.6
1740531.7,37.4
1740662.19,37.5
1740793.69,37.0
1740926.21,36.8
1741059.7,38.3
1741194.23,37.7
1741330.77,36.9
1741468.3,38.1
1741606.83,38.3
1741746.36,38.9
1741886.9,37.3
1742028.39,39.1
