Time (s),MC In,MC Out,Motor In,Motor Out
4182940.8,18,23,19,20
4183138.89,19,21,19,20
4183337.47,19,23,19,20
4183536.54,19,23,19,20
4183736.1,19,24,20,20
4183936.18,19,23,19,20
4184136.73,19,23,18,20
4184337.77,19,23,19,20
4184539.32,19,23,19,18
4184741.35,19,25,19,19
4184943.9,19,23,19,20
4185146.92,20,23,19,20
4185350.44,20,23,19,20
4185554.46,20,24,20,19
4185758.98,20,24,20,20
4185964.02,20,24,20,20
4186169.51,20,24,20,20
4186375.5,20,23,19,20
4186581.99,20,23,19,19
4186788.97,20,23,19,19
4186996.44,22,23,19,19
4187204.41,19,23,19,19
4187412.87,19,23,19,19
4187621.83,19,23,19,19
4187831.27,19,23,19,20
4188041.22,20,23,19,19
4188251.65,22,23,19,19
4188462.58,19,23,19,19
4188674.02,19,23,19,19
4188885.95,19,23,19,19
4189098.36,19,24,19,19
4189311.29,19,23,19,19
4189524.69,20,23,19,19
4189738.59,19,23,19,19
4189952.98,19,23,19,19
4190167.88,18,23,19,19
4190383.3,19,23,19,19
4190599.18,18,23,19,19
4190815.54,19,23,19,20
4191032.41,19,22,19,20
4191249.77,19,24,19,20
4191467.62,19,23,21,20
4191685.97,19,24,19,20
4191904.84,19,24,20,20
4192124.17,19,23,20,20
4192344.0,19,24,20,21
4192564.34,19,26,20,21
4192785.16,19,23,20,21
4193006.46,19,24,20,21
4193228.26,19,24,20,21
4193450.58,19,24,20,21
4193673.36,20,24,20,21
4193896.65,20,24,20,21
4194120.43,19,24,20,21
4194344.71,19,24,20,20
4194569.48,20,24,20,20
4194794.74,20,24,20,20
4195020.49,20,24,20,20
4195246.74,20,24,20,20
4195473.48,20,24,20,20
4195700.73,21,26,20,20
4195928.46,20,23,20,20
4196156.69,21,24,20,20
4196385.43,20,23,20,20
4196614.64,20,24,19,20
4196844.35,20,23,19,20
4197074.55,20,23,19,20
4197305.25,20,23,19,20
4197536.44,20,23,19,20
4197768.17,20,23,19,20
4198000.35,20,24,20,20
4198233.02,21,24,20,19
4198466.68,20,24,20,20
4198700.4,20,24,18,20
4198934.55,20,23,20,20
4199169.2,20,24,20,20
4199404.34,20,24,20,20
4199639.98,20,24,20,20
4199876.11,20,24,20,20
4200112.74,19,24,20,20
4200349.87,19,24,20,20
4200587.48,19,24,20,20
4200825.59,19,24,20,20
4201064.19,19,24,20,20
4201303.28,19,25,20,19
4201542.87,19,24,19,20
4201782.96,19,24,19,20
4202023.54,19,24,20,20
4202264.62,19,24,20,20
4202506.19,19,24,20,20
4202748.25,19,23,20,20
4202990.8,18,24,20,21
4203233.85,19,24,20,21
4203477.39,20,22,20,21
4203721.44,20,24,20,21
4203965.99,19,24,20,20
4204211.01,19,24,19,20
4204456.53,19,24,19,20
4204702.54,19,24,19,20
4204949.05,20,24,20,21
4205196.06,19,24,20,21
4205443.56,19,24,20,21
4205691.55,19,24,20,21
4205940.03,19,24,20,21
4206189.02,19,24,20,21
4206438.51,20,24,21,18
4206688.48,23,24,21,21
4206938.96,20,24,21,20
4207189.92,20,23,20,20
4207441.37,21,23,20,20
4207693.31,21,21,20,20
4207945.76,21,23,20,21
4208198.23,21,23,20,21
4208451.17,21,23,21,20
4208704.6,20,23,21,20
4208958.54,20,24,21,20
4209212.96,20,24,21,20
4209467.87,19,24,21,20
4209723.27,19,24,20,20
4209979.18,19,24,20,21
4210235.57,19,25,20,21
4210492.46,19,24,19,21
4210749.84,19,24,19,21
4211007.71,20,24,19,21
4211266.08,19,24,19,21
4211524.94,19,23,19,21
4211784.3,18,24,19,21
4212044.17,18,26,19,21
4212304.52,19,24,19,21
4212565.37,19,24,19,21
4212826.7,18,24,19,21
4213088.53,18,24,19,21
4213350.85,18,24,19,21
4213613.68,18,24,19,21
4213876.99,18,23,19,21
4214140.8,18,24,19,20
4214405.09,18,24,19,20
4214669.9,18,24,19,21
4214935.19,18,23,19,20
4215200.97,19,24,19,20
4215467.24,19,24,19,20
4215734.01,19,24,19,20
4216001.29,19,24,20,20
4216269.06,19,23,20,20
4216537.31,19,20,19,20
4216806.07,19,22,19,20
4217075.31,19,23,19,20
4217345.04,19,25,21,20
4217615.27,19,23,19,19
4217885.99,19,23,19,19
4218157.21,19,23,19,19
4218428.93,20,23,20,19
4218701.13,20,24,20,19
4218973.84,20,24,20,19
4219247.03,20,24,19,20
4219520.74,20,24,20,19
4219794.92,20,24,19,19
4220069.6,19,23,19,19
4220344.78,20,23,19,20
4220620.45,19,23,19,19
4220896.63,19,23,19,19
4221173.29,19,23,19,19
4221450.47,19,22,19,19
4221728.12,19,23,19,19
4222006.28,19,23,19,19
4222284.94,19,24,20,19
4222564.08,19,24,19,20
4222843.7,19,24,19,19
4223123.82,19,23,19,19
4223404.43,18,26,19,19
4223685.53,19,24,19,19
4223967.13,19,24,19,20
4224249.22,19,24,19,20
4224531.8,19,24,19,20
4224814.87,19,24,19,20
4225098.44,22,24,19,20
4225382.51,19,24,19,20
4225667.07,18,24,19,20
4225952.12,19,20,19,20
4226237.67,19,24,19,21
4226523.72,19,24,19,21
4226810.26,19,24,19,21
4227097.29,19,24,19,21
4227384.84,19,24,20,20
4227672.86,19,24,20,21
4227961.38,19,24,19,21
4228250.38,19,24,20,22
4228539.89,19,24,20,21
4228829.88,19,24,20,21
4229120.37,19,24,20,21
4229411.35,19,24,20,21
4229702.83,19,24,20,21
4229994.8,19,24,20,21
4230287.27,19,24,20,21
4230580.23,19,24,20,21
4230873.68,18,24,20,21
4231167.63,19,24,20,21
4231462.08,19,24,20,21
4231757.03,19,24,20,21
4232052.46,19,24,20,17
4232348.39,19,24,20,22
4232644.81,19,24,20,22
4232941.73,19,24,20,22
4233239.14,17,24,20,22
4233537.04,19,24,19,22
4233835.44,19,24,19,22
4234134.33,19,25,20,22
4234433.71,19,24,20,22
4234733.61,19,24,18,22
4235033.99,19,24,19,21
4235334.86,19,24,19,22
4235636.22,19,24,19,22
4235938.09,19,24,19,22
4236240.44,19,24,19,22
4236543.28,19,24,19,22
4236846.62,19,24,19,22
4237150.45,19,24,20,22
4237454.78,19,24,20,22
4237759.6,20,24,20,22
4238064.94,20,23,19,22
4238370.75,20,24,19,22
4238677.05,20,24,19,22
4238983.85,19,24,19,22
4239291.14,20,23,19,22
4239598.93,20,23,17,21
4239907.21,20,23,19,21
4240215.99,20,23,19,21
4240525.26,20,23,19,21
4240835.02,21,23,19,20
4241145.29,21,24,19,20
4241456.05,21,23,19,20
4241767.3,21,23,19,20
4242079.04,21,23,19,19
4242391.28,21,23,19,20
4242704.01,23,24,20,20
4243017.23,20,24,20,20
4243330.95,20,24,20,20
4243645.18,20,24,19,20
4243959.89,19,24,19,22
4244275.09,20,24,19,20
4244590.79,20,24,19,20
4244906.99,19,23,19,20
4245223.67,20,24,19,20
4245540.85,19,24,19,20
4245858.53,19,24,19,20
4246176.72,19,24,19,20
4246495.38,19,24,19,20
4246814.53,19,24,19,20
4247134.18,19,24,19,19
4247454.33,18,24,19,20
4247774.96,20,24,19,20
4248096.1,20,24,23,20
4248417.73,19,24,19,20
4248739.85,19,23,19,20
4249062.46,20,24,19,20
4249385.57,23,24,19,20
4249709.17,20,24,19,20
4250033.26,20,24,19,20
4250357.85,20,24,19,20
4250682.93,20,24,19,20
4251008.51,20,24,19,20
4251334.58,20,24,19,20
4251661.16,20,23,19,20
4251988.21,20,23,19,20
4252315.76,21,23,19,20
4252643.82,21,22,19,20
4252972.36,21,22,19,20
4253301.39,21,22,19,20
4253630.92,21,22,19,20
4253960.96,21,22,19,20
4254291.48,21,22,19,20
4254622.5,21,22,19,20
4254954.0,21,22,19,20
4255286.0,21,22,19,19
4255618.51,21,22,19,20
4255951.49,21,22,19,20
4256284.97,21,22,19,20
4256618.95,20,22,19,20
4256953.42,20,23,19,20
4257288.38,20,23,19,20
4257623.84,20,23,19,20
4257959.79,20,23,19,20
4258296.24,20,23,19,20
4258633.18,20,23,19,20
4258970.61,20,23,19,20
4259308.54,20,23,19,20
4259646.97,20,23,19,20
4259985.9,20,23,19,19
4260325.32,20,23,19,20
4260665.22,20,23,19,19
4261005.62,20,23,19,20
4261346.51,19,23,19,20
4261687.9,19,24,19,20
4262029.79,19,24,19,20
4262372.18,19,24,19,20
4262715.07,19,24,19,20
4263058.43,19,24,19,20
4263402.29,19,24,19,20
4263746.64,19,24,19,20
4264091.5,19,24,19,19
4264436.84,19,24,18,20
4264782.67,19,24,18,20
4265129.0,19,24,18,19
4265475.83,19,24,18,19
4265823.15,19,24,18,19
4266170.96,19,24,18,19
4266519.27,19,24,18,19
4266868.09,19,24,19,19
4267217.38,19,24,19,19
4267567.17,19,24,19,19
4267917.46,19,24,19,19
4268268.24,19,24,19,19
4268619.52,19,24,19,19
4268971.28,19,24,19,19
4269323.55,19,24,19,20
4269676.31,19,24,19,19
4270029.57,19,24,19,20
4270383.31,19,24,19,20
4270737.54,19,24,19,20
4271092.28,19,24,19,20
4271447.51,19,24,19,20
4271803.26,19,24,19,20
4272159.47,19,24,19,20
4272516.18,19,24,19,20
4272873.38,19,24,19,20
4273231.08,19,24,19,20
4273590.07,19,24,19,20
4273949.13,19,24,19,20
4274308.31,19,23,19,20
4274667.98,20,23,19,20
4275028.14,20,23,19,20
4275388.8,20,23,19,20
4275749.95,20,23,19,20
4276111.6,19,23,19,20
4276473.74,19,23,19,20
4276836.37,19,24,19,20
4277199.49,19,24,19,20
4277563.12,19,24,19,20
4277927.24,20,24,19,20
4278291.85,20,24,20,20
4278656.96,20,24,20,20
4279022.56,20,24,20,20
4279388.67,20,24,20,20
4279755.26,20,24,20,20
4280122.35,20,24,20,20
4280489.93,20,24,20,20
4280858.01,20,24,20,20
4281226.58,20,24,20,20
4281595.63,20,24,20,20
4281965.18,20,24,20,20
4282335.22,20,24,20,20
4282705.76,20,24,20,20
4283076.79,20,24,20,20
4283448.32,20,24,20,20
4283820.34,20,24,20,20
4284192.85,20,24,20,20
4284565.86,20,24,20,20
4284939.37,20,24,19,20
4285313.37,20,24,19,20
4285687.87,20,24,19,20
4286062.85,20,24,19,20
4286438.33,20,24,19,20
4286814.3,20,24,19,20
4287190.77,20,24,20,20
4287567.74,20,24,20,20
4287945.19,20,24,19,20
4288323.15,20,24,19,20
4288701.59,20,24,19,20
4289080.53,20,24,19,20
4289459.96,20,24,19,20
4289839.89,20,24,19,20
4290220.3,20,24,19,20
4290601.24,20,24,20,20
4290982.65,20,24,20,20
4291364.56,20,24,20,20
4291746.96,20,24,20,20
4292129.88,20,24,20,20
4292513.27,20,23,19,20
4292897.15,20,23,19,20
4293281.54,20,23,19,20
4293666.42,20,23,19,20
4294051.8,20,23,19,20
4294437.67,20,23,19,20
4294824.03,19,23,19,20
4295210.87,19,23,19,20
4295598.21,19,23,19,20
4295986.04,19,24,19,20
4296374.37,19,24,19,20
4296763.19,19,24,19,20
4297152.51,20,24,19,20
4297542.31,20,24,19,20
4297932.61,20,24,19,20
4298323.41,19,24,19,20
4298714.72,19,24,19,20
4299106.51,19,24,19,20
4299498.79,19,24,19,20
4299891.56,19,24,19,20
4300284.83,19,24,19,20
4300678.59,19,24,20,20
4301072.84,20,24,20,20
4301467.6,19,24,19,20
4301862.84,19,24,19,20
4302258.58,19,24,19,20
4302654.82,19,24,19,20
4303051.55,19,24,19,20
4303448.78,19,24,19,20
4303846.5,19,24,19,20
4304244.72,19,24,19,20
4304643.42,19,24,19,20
4305042.62,19,24,19,20
4305442.32,19,24,19,20
4305842.51,19,24,19,20
4306243.19,19,24,19,20
4306644.36,19,24,19,20
4307046.04,19,24,19,20
4307448.2,19,24,19,20
4307850.86,19,24,19,20
4308254.0,19,24,19,20
4308657.65,20,24,20,20
4309061.8,20,24,20,20
4309466.43,20,24,20,20
4309871.58,20,24,20,20
4310277.2,20,24,20,20
4310683.31,20,24,20,20
4311089.92,19,24,20,20
4311497.02,19,24,20,20
4311904.63,19,24,20,20
4312312.72,19,24,20,20
4312721.32,19,24,20,20
4313130.39,20,23,19,20
4313539.99,20,24,20,20
4313950.06,19,24,19,20
4314360.62,19,24,19,20
4314771.68,19,24,19,20
4315183.23,20,24,19,20
4315595.28,20,24,19,20
4316007.85,19,24,19,20
4316420.88,19,24,19,20
4316834.41,19,24,19,20
4317248.43,19,24,19,20
4317662.94,19,24,19,20
4318077.95,19,24,19,20
4318493.47,19,24,19,20
4318909.47,19,24,19,20
4319325.96,20,24,19,20
4319742.95,20,24,20,20
4320160.43,20,24,20,20
4320578.4,20,24,20,20
4320996.88,20,23,19,20
4321415.84,20,23,19,20
4321835.32,20,23,19,20
4322255.28,20,23,19,20
4322675.72,20,24,19,20
4323096.65,20,23,19,20
4323518.08,20,24,19,20
4323940.01,20,24,19,20
4324362.44,20,24,19,20
4324785.35,19,24,19,20
4325208.75,19,24,19,20
4325632.65,19,24,19,19
4326057.05,19,23,19,20
4326481.94,19,23,19,20
4326907.32,19,23,19,19
4327333.23,20,23,19,19
4327759.61,20,23,19,19
4328186.48,20,23,19,19
4328613.84,20,23,19,19
4329041.69,20,23,19,19
4329470.03,20,23,19,19
4329898.87,20,23,18,19
4330328.21,20,23,19,19
4330758.04,20,23,19,19
4331188.36,20,23,19,19
4331619.18,20,23,19,19
4332050.51,20,23,19,19
4332482.31,20,23,19,19
4332914.61,20,23,19,19
4333347.41,19,23,19,19
4333780.7,19,23,19,19
4334214.48,20,23,19,19
4334648.75,20,23,19,19
4335083.54,20,24,19,19
4335518.82,20,23,19,19
4335954.57,20,23,19,19
4336390.82,20,23,19,19
4336827.58,20,23,19,19
4337264.82,20,23,19,19
4337702.55,20,23,19,19
4338140.77,20,23,19,19
4338579.49,20,23,19,19
4339018.71,20,23,19,19
4339458.43,20,23,19,19
4339898.66,20,23,19,19
4340339.36,20,23,19,19
4340780.55,20,23,19,19
4341222.23,20,23,18,19
4341664.42,20,23,19,19
4342107.09,20,23,19,19
4342550.26,20,23,19,19
4342993.93,20,23,19,19
4343438.09,20,23,19,19
4343882.74,20,23,19,19
4344327.89,20,23,19,19
4344773.53,19,23,19,19
4345219.66,19,23,19,19
4345666.3,19,23,18,19
4346113.42,19,23,18,19
4346561.04,19,23,18,19
4347009.15,19,23,19,19
4347457.75,19,23,19,19
4347906.86,19,23,19,19
4348356.45,19,23,19,19
4348806.54,19,24,19,19
4349257.12,19,24,19,19
4349708.2,19,24,19,19
4350159.76,19,24,19,19
4350611.83,19,23,19,19
4351064.38,19,23,19,19
4351517.44,19,23,19,19
4351970.98,20,23,19,19
4352425.02,20,23,19,19
4352879.58,20,23,19,19
4353334.6,20,23,19,19
4353790.12,20,23,19,19
4354246.14,20,23,19,19
4354702.64,20,23,19,19
4355159.65,20,23,19,19
4355617.15,20,23,19,19
4356075.13,20,23,19,19
4356533.62,20,23,19,19
4356992.6,20,22,19,19
4357452.07,20,22,19,19
4357912.04,20,22,18,19
4358372.52,20,23,18,19
4358833.47,20,23,18,19
4359294.93,20,23,18,19
4359756.87,20,23,19,19
4360219.3,20,23,19,19
4360682.23,20,22,19,19
4361145.65,20,22,19,19
4361609.58,20,23,19,19
4362074.0,20,23,19,19
4362538.9,20,23,19,19
4363004.3,20,23,19,19
4363470.2,20,23,19,19
4363936.59,19,23,19,19
4364403.47,19,23,19,19
4364870.86,19,23,18,19
4365338.72,19,23,19,19
4365807.08,19,23,19,19
4366275.94,19,23,19,19
4366745.29,19,23,19,19
4367215.13,19,23,19,19
4367685.48,19,23,19,19
4368156.32,19,23,19,19
4368627.65,19,23,19,19
4369099.47,19,23,19,19
4369571.79,19,23,19,19
4370044.61,19,23,19,19
4370517.91,19,23,19,19
4370991.71,19,23,19,19
4371466.01,19,23,19,19
4371940.8,20,23,19,19
4372416.08,20,23,19,19
4372891.85,20,23,19,19
4373368.12,20,23,19,19
4373844.88,20,23,19,19
4374322.14,20,23,19,19
4374799.9,20,23,19,19
4375278.14,20,23,19,19
4375756.9,20,23,19,19
4376236.13,20,23,19,19
4376715.86,20,23,19,19
4377196.07,20,23,19,19
4377676.78,20,23,19,19
4378158.0,20,23,19,19
4378639.71,20,23,19,19
4379121.9,20,23,19,19
4379604.6,20,22,19,19
4380087.78,20,22,19,19
4380571.47,20,22,19,19
4381055.66,20,23,19,19
4381540.34,20,23,19,19
4382025.51,20,23,19,19
4382511.18,19,23,19,19
4382997.34,19,23,19,19
4383484.0,19,23,19,19
4383971.14,19,23,19,19
4384458.77,19,23,19,19
4384946.89,20,22,19,19
4385436.03,20,22,19,19
4385925.51,20,22,19,19
4386415.11,19,23,19,19
4386905.2,19,23,19,19
4387395.79,19,23,19,19
4387886.87,19,23,19,19
4388378.45,19,23,19,19
4388870.51,20,23,19,19
4389363.08,20,22,19,19
4389856.14,20,22,19,19
4390349.69,20,22,19,19
4390843.73,20,22,19,19
4391338.27,20,22,19,19
4391833.3,20,22,19,19
4392328.83,20,22,19,19
4392824.85,20,22,19,19
4393321.36,20,23,18,19
4393818.37,20,23,19,19
4394315.87,20,23,19,19
4394813.86,20,23,19,19
4395312.35,19,23,19,19
4395811.34,19,23,19,19
4396310.83,19,23,19,19
4396810.81,19,23,19,19
4397311.27,19,23,19,19
4397812.23,19,23,19,19
4398313.69,19,23,19,19
4398815.64,19,23,19,19
4399318.08,19,23,18,19
4399821.02,19,23,18,19
4400324.45,19,23,19,19
4400828.38,19,23,19,19
4401332.81,19,23,19,19
4401837.72,19,23,19,19
4402343.13,19,23,19,19
4402849.03,19,23,19,19
4403355.42,19,23,19,19
4403862.3,19,23,19,19
4404369.69,19,23,19,19
4404877.56,19,23,19,19
4405385.93,19,23,19,19
4405894.79,20,23,19,19
4406404.15,20,23,19,19
4406914.01,20,23,19,19
4407424.35,20,22,19,19
4407935.19,20,22,19,19
4408446.54,20,23,19,19
4408958.37,20,23,19,19
4409470.69,20,22,19,19
4409983.51,20,22,18,19
4410496.84,19,23,18,19
4411010.64,19,23,18,19
4411524.94,19,23,18,19
4412039.73,19,23,18,19
4412555.01,19,23,19,19
4413070.79,19,23,19,19
4413587.07,19,23,19,19
4414103.84,19,23,19,19
4414621.1,19,23,19,19
4415138.86,19,23,19,19
4415657.11,19,23,19,19
4416175.85,19,23,19,19
4416695.09,19,23,19,19
4417214.82,19,23,19,19
4417735.05,19,23,19,19
4418255.77,19,23,19,19
4418776.98,19,23,19,19
4419298.69,19,23,19,19
4419820.89,19,23,19,19
4420343.59,19,23,19,19
4420866.77,19,23,19,19
4421390.45,19,23,20,19
4421914.63,19,23,19,19
4422439.3,19,23,19,19
4422964.46,19,23,19,19
4423490.12,19,23,19,19
4424016.27,19,23,19,19
4424542.93,19,23,19,19
4425070.07,19,23,19,19
4425597.71,19,23,19,19
4426125.84,19,23,19,19
4426654.45,19,23,18,19
4427183.57,19,23,18,19
4427713.18,19,23,18,19
4428243.28,19,23,18,19
4428773.88,19,23,18,19
4429304.96,19,23,18,19
4429836.55,19,23,18,19
4430368.64,19,23,19,19
4430901.21,19,23,19,19
4431434.27,19,23,19,19
4431967.83,19,23,19,19
4432501.89,19,23,19,19
4433036.43,19,23,19,19
4433571.47,19,23,19,19
4434107.01,19,23,19,19
4434110.48,19,20,19,19
4434113.99,19,20,19,19
4434117.54,19,20,19,19
4434121.14,19,20,19,19
4434124.78,19,20,19,19
4434128.75,19,20,19,19
4434133.21,19,20,19,19
4434138.15,19,20,19,19
4434143.59,19,20,19,19
4434149.52,19,20,19,19
4434155.94,19,21,19,19
4434162.86,19,21,19,19
4434170.26,19,21,19,19
4434178.19,19,21,19,19
4434186.58,19,21,19,19
4434195.46,19,21,19,19
4434204.84,19,21,19,19
4434214.71,19,21,19,19
4434225.07,19,21,19,19
4434235.92,19,21,19,19
4434247.28,19,21,19,19
4434259.13,19,21,19,19
4434271.46,19,21,19,19
4434284.28,19,21,19,19
4434297.59,19,21,19,19
4434311.39,19,21,19,19
4434325.7,19,21,19,19
4434340.5,19,21,19,19
4434355.78,19,21,19,19
4434371.55,19,21,19,19
4434387.82,19,21,19,19
4434404.59,19,21,19,19
4434421.84,19,21,19,19
4434439.58,19,21,19,19
4434457.82,19,21,19,19
4434476.57,19,21,19,19
4434495.79,19,21,19,19
4434515.5,19,21,19,19
4434535.72,19,21,19,19
4434556.43,19,21,19,19
4434577.62,19,21,19,19
4434599.3,19,21,19,19
4434621.47,20,21,19,19
4434644.13,20,21,19,19
4434667.29,20,21,19,19
4434690.94,20,21,19,19
4434715.09,19,21,19,19
4434739.72,19,21,19,19
4434743.04,21,22,19,22
4434746.38,21,22,19,22
4434749.77,20,22,19,22
4434753.21,21,22,20,22
4434756.7,21,22,19,22
4434760.67,21,22,19,22
4434765.13,21,22,19,22
4434770.09,21,22,19,22
4434775.56,21,22,19,22
4434781.51,21,22,19,22
4434787.96,21,22,19,22
4434794.89,21,22,19,22
4434802.32,21,22,19,22
4434810.23,20,23,19,22
4434818.64,20,23,19,22
4434827.56,20,23,19,22
4434836.96,20,23,19,22
4434846.85,20,23,20,22
4434857.27,20,24,19,22
4434868.15,20,24,20,22
4434879.52,20,24,20,22
4434891.42,20,24,20,22
4434903.77,20,24,20,22
4434916.62,20,24,20,22
4434929.96,20,24,20,22
4434943.8,20,24,20,22
4434958.13,20,24,20,22
4434972.96,20,23,20,22
4434988.27,20,23,20,22
4435004.09,20,23,19,22
4435020.4,20,23,19,22
4435037.2,20,23,19,22
4435054.49,20,23,19,22
4435072.29,20,22,19,22
4435090.57,21,22,19,22
4435109.34,21,22,19,22
4435128.62,21,22,19,22
4435148.37,21,22,19,22
4435168.62,21,22,19,22
4435189.37,21,22,19,22
4435210.61,21,22,20,22
4435232.34,21,22,20,22
4435254.56,21,22,19,22
4435277.29,21,22,19,22
4435300.5,21,22,20,22
4435324.21,21,23,20,22
4435348.4,21,22,20,22
4435373.12,21,22,20,22
4435398.3,21,22,20,22
4435423.97,21,22,20,22
4435450.14,21,22,19,22
4435476.81,21,22,19,22
4435503.97,21,22,19,22
4435531.62,21,22,19,22
4435559.76,21,22,19,22
4435588.4,21,22,19,22
4435617.53,21,22,20,22
4435647.15,21,22,19,22
4435677.26,21,22,19,22
4435707.88,21,22,19,22
4435738.97,21,22,19,22
4435770.57,21,22,19,21
4435802.66,21,22,19,21
4435835.25,21,23,19,21
4435868.32,20,23,19,21
4435901.89,20,23,19,21
4435935.96,20,23,19,21
4435970.51,20,23,19,21
4436005.56,20,23,19,21
4436041.1,20,23,19,21
4436077.15,20,23,19,21
4436113.67,20,23,19,21
4436150.69,20,23,19,21
4436188.23,20,23,19,21
4436226.24,20,23,19,21
4436264.74,20,23,19,21
4436303.73,20,23,19,21
4436343.22,20,23,19,21
4436383.2,20,23,19,21
4436386.54,20,20,20,20
4436389.92,20,20,20,20
4436393.34,20,20,20,20
4436396.8,20,20,20,20
4436400.31,20,20,20,20
4436404.28,20,20,20,20
4436408.73,20,20,20,20
4436413.66,20,20,20,20
4436419.1,20,20,20,20
4436425.03,20,20,20,20
4436431.45,20,20,20,20
4436438.36,20,20,19,20
4436445.77,20,20,20,20
4436453.67,20,20,19,20
4436462.06,20,20,19,20
4436470.94,20,20,20,20
4436480.32,20,20,19,20
4436490.18,20,20,20,20
4436500.55,20,20,19,20
4436511.4,20,20,19,20
4436522.76,20,20,19,20
4436534.61,20,20,19,20
4436546.96,20,20,19,20
4436559.78,20,20,19,20
4436573.09,20,20,20,20
4436586.89,20,20,19,20
4436601.2,20,21,19,20
4436615.99,20,21,19,20
4436631.26,20,21,19,20
4436647.04,20,21,19,19
4436663.3,20,21,19,19
4436680.06,20,21,19,20
4436697.31,20,21,19,19
4436715.06,20,21,19,19
4436733.3,20,21,19,20
4436752.03,20,21,19,20
4436771.26,20,21,19,19
4436790.98,20,21,19,19
4436811.18,20,21,19,19
4436831.87,20,21,19,20
4436853.06,20,21,19,19
4436874.74,20,21,19,19
4436896.92,20,21,20,19
4436919.58,20,21,20,19
4436942.74,20,21,19,19
4436966.39,20,21,19,19
4436990.54,20,21,19,19
4437015.18,20,21,19,19
4437040.3,20,21,19,19
4437065.92,20,21,19,19
4437092.04,20,21,19,19
4437118.64,20,21,19,19
4437145.73,20,21,19,19
4437173.31,19,21,19,19
4437201.39,20,21,19,19
4437229.97,20,21,19,19
4437259.03,20,20,19,19
4437288.59,20,20,19,19
4437318.63,20,20,19,19
4437349.18,20,20,19,19
4437380.21,20,20,19,19
4437411.74,20,20,19,19
4437443.75,20,20,19,19
4437476.27,20,20,19,19
4437509.29,20,20,19,19
4437542.78,20,20,19,19
4437576.77,20,20,19,19
4437611.26,20,20,19,19
4437646.23,20,20,19,19
4437681.69,20,20,19,19
4437717.64,20,20,19,19
4437754.08,20,21,19,19
4437791.02,20,20,19,19
4437828.45,20,20,19,19
4437866.37,20,20,19,19
4437904.79,20,20,19,19
4437943.7,20,20,19,19
4437983.1,20,21,19,19
4438022.99,20,21,19,19
4438063.38,20,21,19,19
4438104.26,20,21,19,19
4438145.63,20,21,19,19
4438187.49,20,21,19,19
4438229.84,20,21,19,19
4438272.68,20,21,19,19
4438316.03,20,21,19,19
4438359.86,20,21,19,20
4438404.18,20,21,19,19
4438449.0,20,21,19,19
4438494.32,20,21,20,19
4438540.11,20,21,19,19
4438586.41,20,21,20,19
4438633.2,19,21,20,19
4438680.48,20,21,19,19
4438728.25,20,21,20,19
4438776.52,20,21,25,19
4438825.27,20,21,19,19
4438874.52,19,21,19,19
4438924.26,20,21,19,19
4438974.49,20,20,19,19
4439025.21,20,21,19,19
4439076.43,20,21,19,19
4439128.14,20,22,19,19
4439180.34,19,21,19,19
4439233.03,20,21,19,19
4439286.22,20,21,20,19
4439339.9,19,21,19,19
4439394.08,20,21,19,19
4439449.56,20,21,19,19
4439505.08,20,21,19,19
4439560.97,20,21,19,19
4439617.29,19,21,19,19
4439674.03,19,21,19,19
4439731.15,19,20,19,19
4439788.77,19,21,19,19
4439846.88,19,21,19,19
4439905.48,19,22,19,19
4439964.57,20,20,19,19
4440024.17,20,22,19,19
4440084.26,20,22,20,19
4440144.86,20,22,20,19
4440205.93,20,22,20,19
4440267.5,20,22,20,19
4440329.57,20,22,20,19
4440392.1,20,21,20,19
4440455.14,20,22,20,19
4440518.66,24,22,20,19
4440582.68,20,22,20,19
4440647.19,20,22,20,19
4440711.71,20,22,20,19
4440776.71,21,22,20,19
4440842.22,20,22,20,19
4440908.21,21,22,20,19
4440974.69,20,22,20,19
4441041.66,21,22,20,19
4441109.13,21,22,20,19
4441177.09,21,22,20,19
4441245.54,20,22,20,19
4441314.5,21,22,20,19
4441383.93,21,22,20,19
4441453.86,20,22,20,20
4441524.27,20,22,20,20
4441595.19,21,20,20,20
4441666.6,20,22,20,20
4441738.53,20,22,20,20
4441810.91,20,22,20,21
4441883.79,20,22,20,20
4441957.17,20,22,20,20
4442031.03,20,22,20,20
4442105.39,19,22,19,20
4442180.26,20,22,20,20
4442255.6,20,22,20,21
4442331.44,20,22,20,21
4442407.77,20,22,20,21
4442484.61,20,22,20,16
4442561.47,20,22,20,16
4442638.8,20,22,20,21
4442716.61,20,22,19,21
4442794.91,20,22,20,21
4442873.71,20,22,16,19
4442952.99,20,22,20,20
4443032.77,20,22,20,20
4443113.04,20,22,20,20
4443193.81,21,23,20,20
4443275.06,22,22,20,20
4443356.83,21,22,20,20
4443439.07,21,22,20,20
4443521.81,20,22,20,20
4443605.04,20,22,20,20
4443688.76,21,24,20,20
4443772.97,20,22,20,20
4443857.68,20,22,20,20
4443942.88,20,22,20,19
4444028.58,20,25,21,20
4444114.78,19,22,21,20
4444201.47,20,22,21,20
4444288.64,20,22,21,20
4444376.31,20,22,21,20
4444464.46,20,22,20,20
4444553.14,20,22,21,20
4444642.28,20,22,21,20
4444731.93,20,22,21,20
4444822.05,20,22,21,20
4444912.67,20,22,21,21
4445003.78,20,22,20,21
